description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Jamón del País Casa Europa 150g,S/ 9.68,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,150.0,g,Jamón del País Casa Europa,9.68
Jamón del País Milano Paquete 300 g,S/ 13.10,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,300.0,g,Jamón del País Milano Paquete,13.1
Jamón del País Oregon Foods 150g,S/ 11.50,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,150.0,g,Jamón del País Oregon Foods,11.5
Jamón del País Otto Kunz 150g,S/ 14.40,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,150.0,g,Jamón del País Otto Kunz,14.4
Jamón del País Braedt 200g,S/ 18.50,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,200.0,g,Jamón del País Braedt,18.5
Jamón del País Suiza 180g,S/ 15.80,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,180.0,g,Jamón del País Suiza,15.8
Jamón del País Gourmet Otto Kunz x kg,S/ 89.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,1.0,kg,Jamón del País Gourmet Otto Kunz,89.0
Jamón del País La Segoviana 200g,S/ 9.80,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,200.0,g,Jamón del País La Segoviana,9.8
Jamón del País Zimmermann Paquete 200 g,S/ 19.50,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,200.0,g,Jamón del País Zimmermann Paquete,19.5
Jamón del País Otto Kunz x kg,S/ 76.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,1.0,kg,Jamón del País Otto Kunz,76.0
Jamón del País Artesanal Braedt x kg,S/ 87.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,1.0,kg,Jamón del País Artesanal Braedt,87.0
Jamón del País Artesanal Braedt x kg,S/ 69.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,1.0,kg,Jamón del País Artesanal Braedt,69.0
Jamón del País Suiza x kg,S/ 71.50 x kg,metro,JAMÓN DEL PAÍS,2024-12-07 19:57:31.938335,1.0,kg,Jamón del País Suiza,71.5
