brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.9
VALLENORTE,Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,Maíz Pop Corn VALLENORTE Bolsa r,5.3
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,1.0,kg,Harina de Maíz PAN Precocida Bolsa,8.5
Doritos,Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2
Doritos,Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,Tortillas de maíz DORITOS Dinamita Bolsa,2.5
Doritos,Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,Tortillas de maíz DORITOS Dinamita Limón Bolsa,2.5
Act II,Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,Pop Corn ACT II Sabor Natural Sobre,4.6
Act II,Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,Pop Corn ACT II con Mantequilla Sobre,4.6
Vega,Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,Tortillas de maiz VEGA Natural Bolsa,3.9
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,125.0,g,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa r,7.8
Vega,Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9
Act II,Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,85.0,g,Pop Corn ACT II con Extra Mantequilla Sobre,4.6
Cafetal,Café Tostado Y Molido CAFETAL Selecto Bolsa 454gr,S/ 19.50 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,454.0,g,Café Tostado Y Molido CAFETAL Selecto Bolsa r,19.5
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,200.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa r,9.0
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,Cerveza CUSQUEÑA Trigo Pack 6 Botella,22.5
Cusqueña,Cerveza CUSQUEÑA Malta Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,Cerveza CUSQUEÑA Malta Pack 6 Botella,22.5
Cusqueña,Cerveza CUSQUEÑA Dorada Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,Cerveza CUSQUEÑA Dorada Pack 6 Botella,22.5
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,Mazamorra Morada UNIVERSAL Bolsa r,2.5
Cusqueña,Cerveza CUSQUEÑA Lata Pack 6 Lata 355ml,S/ 22.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,6.0,l,Cerveza CUSQUEÑA Lata Pack ata,22.9
Arcor,Caramelos MISKY Chicha Morada 275g Bolsa 110un,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,275.0,g,Caramelos MISKY Chicha Morada  Bolsa,4.9
