brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Ricocat,"Comida para Gatos SUPER CAT Adulto Carne, Pollo y Leche Bolsa 9 kg",S/ 73.50 43%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,9.0,kg,"Comida para Gatos SUPER CAT Adulto Carne, Pollo y Leche Bolsa",73.5
Tabernero,Chilcano TABERNERO Bar Piña Menta Botella 275ml,S/ 5.90 16%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,275.0,ml,Chilcano TABERNERO Bar Piña Menta Botella,5.9
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.5
DENTITOY,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Paquete 10un,S/ 5.90 8%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,10.0,un,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Paquete,5.9
Thor,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa 25kg",S/ 110.90 5%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa",110.9
Thor,"Comida para Perros THOR Adulto Clásico Carne, Pollo, Cerdo Bolsa 25kg",S/ 110.90 5%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,"Comida para Perros THOR Adulto Clásico Carne, Pollo, Cerdo Bolsa",110.9
DENTITOY,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Paquete 500g,S/ 19.90 5%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,500.0,g,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Paquete,19.9
DENTITOY,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Ahumada Paquete 10un,S/ 5.90 2%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,10.0,un,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Ahumada Paquete,5.9
ZEUS,Comida para Perro ZEUS Adulto Sabor a Carne Bolsa 25Kg,S/ 97.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,Comida para Perro ZEUS Adulto Sabor a Carne Bolsa,97.5
Huggies,Pañales para Bebé HUGGIES Natural Care Bigpack Talla XXG Paquete 58un,S/ 58.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,1.0,g,Pañales para Bebé HUGGIES Natural Care Bigpack Talla X Paquete,58.5
Huggies,Pañales para Bebé HUGGIES Natural Care Bigpack Talla XG Paquete 60un,S/ 58.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,1.0,g,Pañales para Bebé HUGGIES Natural Care Bigpack Talla  Paquete,58.5
Bandido,Comida para Perro Adulto BANDIDO Sabor Carne Bolsa 18KG,S/ 75.70,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,18.0,kg,Comida para Perro Adulto BANDIDO Sabor Carne Bolsa,75.7
Thor,Comida para Perros THOR Cachorros Carne Bolsa 25kg,S/ 120.90,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,Comida para Perros THOR Cachorros Carne Bolsa,120.9
Ricocan,Comida para Perros RICOCAN Cachorros Razas Pequeñas Carne y Leche Bolsa 15 Kg,S/ 112.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,15.0,kg,Comida para Perros RICOCAN Cachorros Razas Pequeñas Carne y Leche Bolsa,112.5
Mimaskot,Comida para Perros MIMASKOT Carnes Bolsa 22Kg,S/ 128.90,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,22.0,kg,Comida para Perros MIMASKOT Carnes Bolsa,128.9
Huggies,Pañales para Bebé HUGGIES Natural Care Unisex Talla G Paquete 52 und,S/ 49.90,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,52.0,un,Pañales para Bebé HUGGIES Natural Care Unisex Talla G Paquete d,49.9
Super Can,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa 25kg,S/ 152.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa,152.5
UMSHA,Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,120.0,g,Gelatina UMSHA Sabor Piña Bolsa,3.2
Super Can,Comida para Perros SUPERCAN Cachorros Carne y Leche Bolsa 25kg,S/ 152.50,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,25.0,kg,Comida para Perros SUPERCAN Cachorros Carne y Leche Bolsa,152.5
