brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Ecco,Cebada Instantáneo ECCO Doypack 250gr,S/ 13.90,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,250.0,g,Cebada Instantáneo ECCO Doypack r,13.9
Universal,Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,180.0,g,Maizena UNIVERSAL Bolsa r,3.0
Universal,Maicena UNIVERSAL Bolsa 100gr,S/ 2.50,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,100.0,g,Maicena UNIVERSAL Bolsa r,2.5
Vega,Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,150.0,g,Tortillas de maiz VEGA Natural Bolsa,3.9
Vega,Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9
Sporade,Bebida Rehidratante SPORADE Tropical Botella 1.5lt Paquete 6u,S/ 23.50 29%,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,1.5,l,Bebida Rehidratante SPORADE Tropical Botella  Paquete 6u,23.5
Soy Vida,Bebida de Soya SOY VIDA Concentrada Sixpack Lata 390gr,S/ 14.80,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,390.0,g,Bebida de Soya SOY VIDA Concentrada Sixpack Lata r,14.8
Gatorade,Bebida Rehidratante GATORADE Tropical Fruit Pack 12un Botella 500ml,S/ 30.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,12.0,un,Bebida Rehidratante GATORADE Tropical Fruit Pack  Botella,30.0
SUEROX,Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml x 12u,S/ 78.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mandarina Botella  x 12u,78.0
MONSTER,Bebida Energizante MONSTER Mango Loco Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Mango Loco Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Zero Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Zero Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Ultra Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Ultra Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Lata  x 2u,15.0
Soy Vida,Bebida de Soya SOY VIDA Concentrada Lata 390gr,S/ 2.50,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,390.0,g,Bebida de Soya SOY VIDA Concentrada Lata r,2.5
