brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vega,Arveja VEGA Bolsa 400g,S/ 2.90,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Arveja VEGA Bolsa,2.9
Costeño,Arveja COSTEÑO Bolsa 500g,S/ 3.50,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,500.0,g,Arveja COSTEÑO Bolsa,3.5
VALLENORTE,Arveja partida VALLENORTE Bolsa 500gr,S/ 3.90,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,500.0,g,Arveja partida VALLENORTE Bolsa r,3.9
Timonel,Arveja TIMONEL Bolsa 400gr,S/ 3.20,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Arveja TIMONEL Bolsa r,3.2
Vega,Papa seca VEGA Bolsa 400g,S/ 4.30,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Papa seca VEGA Bolsa,4.3
Timonel,Papa Seca TIMONEL Bolsa 400gr,S/ 5.10,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Papa Seca TIMONEL Bolsa r,5.1
Quaker,Avena QUAKER Original Bolsa 900gr,S/ 11.50 21%,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,900.0,g,Avena QUAKER Original Bolsa r,11.5
3 Ositos,Avena 3 OSITOS Premium 900g,S/ 9.50 17%,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,900.0,g,Avena 3 OSITOS Premium,9.5
3 Ositos,Avena con Quinua 3 OSITOS Premium 900g,S/ 10.69 14%,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,900.0,g,Avena con Quinua 3 OSITOS Premium,10.69
3 Ositos,Avena Clásica 3 OSITOS Bolsa 500gr,S/ 6.00 8%,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,500.0,g,Avena Clásica 3 OSITOS Bolsa r,6.0
Quaker,Avena QUAKER Tradicional Bolsa 100gr,S/ 1.30,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,100.0,g,Avena QUAKER Tradicional Bolsa r,1.3
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g,S/ 1.50,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,100.0,g,Avena 3 OSITOS Clásica Económica Bolsa,1.5
Santa Catalina,Avena SANTA CATALINA Bolsa 900g,S/ 11.00,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,900.0,g,Avena SANTA CATALINA Bolsa,11.0
Quaker,Avena QUAKER Tradicional Bolsa 500gr,S/ 7.20,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,500.0,g,Avena QUAKER Tradicional Bolsa r,7.2
Quaker,Avena QUAKER Tradicional Bolsa 200g,S/ 4.60,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,200.0,g,Avena QUAKER Tradicional Bolsa,4.6
Grano De Oro,Avena GRANO DE ORO Bolsa 1kg,S/ 10.50,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,1.0,kg,Avena GRANO DE ORO Bolsa,10.5
Grano De Oro,Avena GRANO DE ORO con Quinua en Bolsa 170gr,S/ 2.90,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,170.0,g,Avena GRANO DE ORO con Quinua en Bolsa r,2.9
Timonel,Avena TIMONEL Precocida Instantánea Bolsa 100g,S/ 1.00,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,100.0,g,Avena TIMONEL Precocida Instantánea Bolsa,1.0
