brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,ACEITUNA VERDE DESHUESADA PREMIUM TOTTUSX270G,S/ 12.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,270.0,g,ACEITUNA VERDE DESHUESADA PREMIUM TOTTUSX,12.9
TOTTUS,Aceituna Verde Rellena con Pimiento 240 g,S/ 9.80,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,240.0,g,Aceituna Verde Rellena con Pimiento,9.8
TOTTUS,Aceituna Verde Rellena con Rocoto 240 g,S/ 9.80,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,240.0,g,Aceituna Verde Rellena con Rocoto,9.8
TOTTUS,Cepillo Eléctrico Verde 1 Und,S/ 21,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,1.0,un,Cepillo Eléctrico Verde d,21.0
TOTTUS,Aceituna Verde sin Pepa 240 g,S/ 9.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,240.0,g,Aceituna Verde sin Pepa,9.9
TOTTUS,Aceituna Verde con Pepa 240 g,S/ 8.50,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,240.0,g,Aceituna Verde con Pepa,8.5
PORTON,Pisco Mosto Verde Italia Portón 750 mL,S/ 79.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,750.0,ml,Pisco Mosto Verde Italia Portón,79.9
PORTON,Pisco Mosto Verde Quebranta Portón 750 mL,S/ 79.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,750.0,ml,Pisco Mosto Verde Quebranta Portón,79.9
CASA VERDE,Dip de alcachofa a la parmesana 200 g,S/ 8.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,200.0,g,Dip de alcachofa a la parmesana,8.9
OLIVOS DEL SUR,Aceitunas verdes deshuesadas 250 g,S/ 9.50,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,250.0,g,Aceitunas verdes deshuesadas,9.5
CASA VERDE,Salsa Verde Peruana de 190 g,S/ 8.70,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,190.0,g,Salsa Verde Peruana de,8.7
CASA VERDE,Dip Con Palta Frasco x 225 g,S/ 9.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,225.0,g,Dip Con Palta Frasco x,9.9
RUSS KAYA,Vodka de Manzana Verde de 750 mL,S/ 21.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,750.0,ml,Vodka de Manzana Verde de,21.9
MOTOROLA,Smartphone Motoedge50 Fusion 8+256Gb Verde+Motobuds,"S/ 1,299",tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,256.0,g,Smartphone Motoedge50 Fusion 8+b Verde+Motobuds,1.0
,Pisco Mosto Verde La Blanco 500 mL,S/ 79.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,500.0,ml,Pisco Mosto Verde La Blanco,79.9
CASA VERDE,Tapenade De Pura Alcachofa Frasco x 190 g,S/ 8.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,190.0,g,Tapenade De Pura Alcachofa Frasco x,8.9
VALLE FERTIL,Arvejitas verdes en conserva Valle Fértil 425 g,S/ 8.80,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,425.0,g,Arvejitas verdes en conserva Valle Fértil,8.8
CASA VERDE,Salsa Verde Pouch 160g,S/ 5.45,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,160.0,g,Salsa Verde Pouch,5.45
REDWOOD,Pack X2 Leggings Biker Niña,S/ 19.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,2.0,l,Pack Xeggings Biker Niña,19.9
CASA VERDE,Salsa Roja Pouch 160g,S/ 3.95,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,160.0,g,Salsa Roja Pouch,3.95
VIÑAS DE ORO,PISCO ACHOLADO MOSTO VERDE VINAS DE ORO X 500 ML,S/ 97.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,500.0,ml,PISCO ACHOLADO MOSTO VERDE VINAS DE ORO X,97.9
HUELLA VERDE,"Avena Mix ""The Skinny Mood"" de 600 g",S/ 26.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,600.0,g,"Avena Mix ""The Skinny Mood"" de",26.9
CUATRO GALLOS,Mosto Verde 4 Gallos Ed. Lim Quebranta 750 mL,S/ 86.90,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,4.0,g,Mosto Verde allos Ed. Lim Quebranta,86.9
CASA VERDE,Crema De Rocoto x 75 g,S/ 4.40,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,75.0,g,Crema De Rocoto x,4.4
BIGELOW BENEFITS,Infusión de Té Verde Clásico Bigelow 51 g,S/ 21.20,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,51.0,g,Infusión de Té Verde Clásico Bigelow,21.2
CASA VERDE,Salsa Verde Peruana 330 g,S/ 14.10,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,330.0,g,Salsa Verde Peruana,14.1
CASA VERDE,Salsa Roja Peruana 350 g,S/ 10.50,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,350.0,g,Salsa Roja Peruana,10.5
CASA VERDE,"Dip De Alcachofa, Espinaca Y Queso Frasco x 200 g",S/ 9.50,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,200.0,g,"Dip De Alcachofa, Espinaca Y Queso Frasco x",9.5
SUNKA,Infusión de Té Verde 50 Filtrantes,S/ 17.50,tottus,ARVEJA VERDE,2024-12-07 13:43:48.549770,50.0,Filtrantes,Infusión de Té Verde,17.5
