brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
SPORADE,12 Pack Rehidratante Tropical 500 mL,S/ 24,tottus,SANDÍA,2024-12-07 13:36:35.562341,500.0,ml,12 Pack Rehidratante Tropical,24.0
COCA COLA,+ Inca Kola Two Pack 2 Unidades 3 L,S/ 20.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,2.0,un,+ Inca Kola Two Pack ades,20.5
SAN LUIS,Pack de Agua sin Gas de 15 unidades,S/ 17.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,15.0,un,Pack de Agua sin Gas de ades,17.9
TAMPICO,Ref Citrus Punch 3.78 L,S/ 11.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.78,l,Ref Citrus Punch,11.5
COCA COLA,Gaseosa: 1 Inca Kola 3 L + 2 Coca-Cola Sabor Original 3 L,S/ 30.30,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa: 1 Inca Kola  + 2 Coca-Cola Sabor Original,30.3
PULP,Twelve Pack de Bebida de Durazno Forti Hierro de 145 mL,S/ 11.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,145.0,ml,Twelve Pack de Bebida de Durazno Forti Hierro de,11.5
COCA COLA,Gaseosa Coca-Cola Original 3 Lt Twopack,S/ 20.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa Coca-Cola Original t Twopack,20.5
FANTA,Gaseosa Naranja 3 L Kola Inglesa 3 L y Sprite Lima-Limón 3 L,S/ 18.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa Naranja  Kola Inglesa  y Sprite Lima-Limón,18.9
FANTA,Gaseosa sabor Naranja 3 L,S/ 6.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa sabor Naranja,6.9
FRUGOS DEL VALLE,Bebida Sabor Durazno 1 Lt Caja,S/ 3.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,Bebida Sabor Durazno t Caja,3.9
FRUGOS DEL VALLE,BEBIDA MANZANA X 970ML,S/ 3.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,970.0,ml,BEBIDA MANZANA X,3.9
FANTA,Gaseosa Sabor Kola Inglesa 3 L,S/ 6.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa Sabor Kola Inglesa,6.9
FRUGOS DEL VALLE,BEBIDA FRUGOS VALLE FRESH FRUIT PUNCH BOT X 3L,S/ 5.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,BEBIDA FRUGOS VALLE FRESH FRUIT PUNCH BOT X,5.9
NATURALE,Bebida Sabor Chicha Morada 1 L,S/ 7.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,Bebida Sabor Chicha Morada,7.9
COCA COLA,Two Pack Gaseosa Original 1 L,S/ 8.30,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,Two Pack Gaseosa Original,8.3
COCA COLA,Gaseosa Coca-Cola sabor original de 1 L,S/ 4.10,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,Gaseosa Coca-Cola sabor original de,4.1
FREE TEA,TE LIMON LIGHT BT 450 ML,S/ 2.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,450.0,ml,TE LIMON LIGHT BT,2.5
SAN LUIS,Agua Mineral sin gas 7 L,S/ 7.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,7.0,l,Agua Mineral sin gas,7.5
SAN MATEO,Agua Mineral con gas Pack 6 unidades 600 mL,S/ 11.20,tottus,SANDÍA,2024-12-07 13:36:35.562341,6.0,un,Agua Mineral con gas Pack ades,11.2
FRUGOS DEL VALLE,Bebida Sabor Manzana 1.5 Lt Caja,S/ 5.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.5,l,Bebida Sabor Manzana t Caja,5.5
CIELO,Agua Mineral sin gas Bidón Descartable 7 L,S/ 6.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,7.0,l,Agua Mineral sin gas Bidón Descartable,6.9
INCA KOLA,Pack de Gaseosa Coca-Cola Sabor Original 3 L + Inka Kola Sabor Original 3 L,S/ 30.30,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Pack de Gaseosa Coca-Cola Sabor Original  + Inka Kola Sabor Original,30.3
GUARANA,Gaseosa Guaraná 3 L,S/ 7.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa Guaraná,7.9
INCA KOLA,Gaseosa Sabor Original 3 L,S/ 11.60,tottus,SANDÍA,2024-12-07 13:36:35.562341,3.0,l,Gaseosa Sabor Original,11.6
INCA KOLA,Six Pack de Gaseosa Sabor Original de 500 mL,S/ 15.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,500.0,ml,Six Pack de Gaseosa Sabor Original de,15.5
SCHWEPPES,Two Pack Gaseosa Ginger Ale 1.5 L,S/ 9.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.5,l,Two Pack Gaseosa Ginger Ale,9.9
GATORADE,Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,6.0,un,Tropical Pack ades,10.9
EVERVESS,Gaseosa Ginger Ale en paquete de dos botellas de 1.5 L,S/ 9.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.5,l,Gaseosa Ginger Ale en paquete de dos botellas de,9.9
TOTTUS,Agua de mesa sin gas bidón 7 L,S/ 5.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,7.0,l,Agua de mesa sin gas bidón,5.9
SAN LUIS,Agua Mineral con gas 625 mL,S/ 1.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,625.0,ml,Agua Mineral con gas,1.9
SAN LUIS,Pack de Agua Sin Gas 6 Unidades 2.5 L,S/ 14.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,6.0,un,Pack de Agua Sin Gas ades,14.9
GLORIA,BEBIDA DE MANGO CAJA 1L,S/ 4.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,BEBIDA DE MANGO CAJA,4.9
COCA COLA,Gaseosa Zero 1.5 L,S/ 7.20,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.5,l,Gaseosa Zero,7.2
SAN LUIS,2X Agua Sin Gas Bidon 20L,S/ 51,tottus,SANDÍA,2024-12-07 13:36:35.562341,20.0,l,2X Agua Sin Gas Bidon,51.0
SPORADE,Bebida Rehidratante Surtido Pack 6 Unidades 500 mL,S/ 10.50,tottus,SANDÍA,2024-12-07 13:36:35.562341,6.0,un,Bebida Rehidratante Surtido Pack ades,10.5
GLORIA,Bebida de Naranja 1 L,S/ 4.90,tottus,SANDÍA,2024-12-07 13:36:35.562341,1.0,l,Bebida de Naranja,4.9
ZUKO,Jugo en polvo sabor a maracuyá sobre de 15 g,S/ 1.20,tottus,SANDÍA,2024-12-07 13:36:35.562341,15.0,g,Jugo en polvo sabor a maracuyá sobre de,1.2
