brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
AJINOSILLAO,Ajino Sillao 500 mL,S/ 4.70,tottus,SILLAO,2024-12-07 14:08:16.280360,500.0,ml,Ajino Sillao,4.7
AJINOSILLAO,Ajino Sillao 150 mL,S/ 2.50,tottus,SILLAO,2024-12-07 14:08:16.280360,150.0,ml,Ajino Sillao,2.5
AJINOSILLAO,Ajino Sillao 280 mL,S/ 3.60,tottus,SILLAO,2024-12-07 14:08:16.280360,280.0,ml,Ajino Sillao,3.6
TOTTUS,Sillao 500 mL,S/ 3.90,tottus,SILLAO,2024-12-07 14:08:16.280360,500.0,ml,Sillao,3.9
LEE KUM KEE,SILLAO OSCURO CHAMPINONES 500ML,S/ 22.30,tottus,SILLAO,2024-12-07 14:08:16.280360,500.0,ml,SILLAO OSCURO CHAMPINONES,22.3
