brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,750.0,g,Pan de Molde Blanco Xl,12.9
BIMBO,Pan de Molde Vital con Semillas 600 g,S/ 12.40,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,600.0,g,Pan de Molde Vital con Semillas,12.4
DON MAMINO,Pan de Molde Blanco sin Corteza 560 g,S/ 13.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan de Molde Blanco sin Corteza,13.5
BIMBO,Pan de molde artesano integral de 560 g,S/ 11.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan de molde artesano integral de,11.9
BIMBO,Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,600.0,g,Pan de Molde Vital Integral Multicereal con Chía y Linaza,12.4
BIMBO,Pan de molde integral 480 g,S/ 10.70,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,Pan de molde integral,10.7
BIMBO,Pan de Molde Integral sin Borde 650 g,S/ 9.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,650.0,g,Pan de Molde Integral sin Borde,9.9
TOTTUS,Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan Molde Blanco Sin Corteza,12.9
PYC,Pan de Molde Integral 500 g,S/ 8.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,500.0,g,Pan de Molde Integral,8.9
BIMBO,Pan de molde con semillas Vital de 360 g,S/ 10.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,360.0,g,Pan de molde con semillas Vital de,10.5
BIMBO,Pan de molde artesano blanco 560 g,S/ 11.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan de molde artesano blanco,11.9
,Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,Pan de Molde Rebanado Bimbo Fuente de Calcio,10.5
BIMBO,Pan De Molde Blanco Super Sandwich 800 g,S/ 15,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,800.0,g,Pan De Molde Blanco Super Sandwich,15.0
BIMBO,Pan de molde multicereal Vital con chía y linaza de 360 g,S/ 10.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,360.0,g,Pan de molde multicereal Vital con chía y linaza de,10.5
PYC,Pan De Molde Blanco 480 g,S/ 9.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,Pan De Molde Blanco,9.5
DON MAMINO,PAN DE MOLDE BLANCO C/HORIZ 560G,S/ 13.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,PAN DE MOLDE BLANCO C/HORIZ,13.5
TOTTUS,PAN MOLDE BLANCO X 750GR,S/ 10.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,750.0,g,PAN MOLDE BLANCO X R,10.9
DON MAMINO,Pan de Molde Marmoleado sin Corteza 560 g,S/ 13.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan de Molde Marmoleado sin Corteza,13.5
DON MAMINO,Pan de Molde con Salvado de Trigo 560 g,S/ 13.50,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,560.0,g,Pan de Molde con Salvado de Trigo,13.5
TOTTUS,Pan Molde Integral x 750 g,S/ 10.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,750.0,g,Pan Molde Integral x,10.9
TOTTUS,PAN MOLDE BLANCO X 480 GR,S/ 7.60,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,PAN MOLDE BLANCO X R,7.6
BIMBO,Pan De Molde Vital Mix Quinuas Bolsa x 600 g,S/ 14.90,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,600.0,g,Pan De Molde Vital Mix Quinuas Bolsa x,14.9
MOLINOS DEL MUNDO,Pan de molde blanco sin gluten Molinos 480 g,S/ 17.20,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,Pan de molde blanco sin gluten Molinos,17.2
TOTTUS,Pan Molde Integral x 480 g,S/ 7.60,tottus,PAN DE MOLDE,2024-12-07 12:48:53.377776,480.0,g,Pan Molde Integral x,7.6
