brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
AJINOMOTO,Sazonador Bolsa 500 g,S/ 11.10,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,500.0,g,Sazonador Bolsa,11.1
ALACENA,Crema de Ají Tari 400 g,S/ 13.50,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,400.0,g,Crema de Ají Tari,13.5
ALACENA,MAYONESA 850 GR,S/ 19.60,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,850.0,g,MAYONESA R,19.6
ALACENA,Crema Huancaína 400 g,S/ 13.50,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,400.0,g,Crema Huancaína,13.5
MARINA,Sal de mar para cocina de 1 kg,S/ 2.50,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,1.0,kg,Sal de mar para cocina de,2.5
TOTTUS,VINAGRE BLANCO X 1 L,S/ 3.90,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,1.0,l,VINAGRE BLANCO X,3.9
KIKKO,Salsa De Soya Siyau Frasco x 500 mL,S/ 4.20,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,500.0,ml,Salsa De Soya Siyau Frasco x,4.2
TOTTUS,Sal de Maras Fina Orígenes Doypack 600 g,S/ 9.90,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,600.0,g,Sal de Maras Fina Orígenes Doypack,9.9
ALACENA,Mayonesa Doypack 475 g,S/ 14,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,475.0,g,Mayonesa Doypack,14.0
,Vinagre de Manzana Pack 2 Unidades,S/ 24.10,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,2.0,un,Vinagre de Manzana Pack ades,24.1
,Canela Entera Kariño 9 g,S/ 4.20,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,9.0,g,Canela Entera Kariño,4.2
TOTTUS,Comino molido 60 gr,S/ 6.70,tottus,ADEREZOS HIDRATADOS,2024-12-07 14:06:52.167632,60.0,g,Comino molido r,6.7
