brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Arandano Congelado En Trozos 1Kg,S/ 18.50,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Arandano Congelado En Trozos,18.5
EL FRUTERO,PINA GOLDEN EN TROZO 1 KG,S/ 17.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,PINA GOLDEN EN TROZO,17.9
EL FRUTERO,FRESA ENTERA CONGELADA 1 KG,S/ 15.50,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,FRESA ENTERA CONGELADA,15.5
TOTTUS,PASSION MIX SMOOTHIE X 350 GR,S/ 7.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,350.0,g,PASSION MIX SMOOTHIE X R,7.9
TOTTUS,Fresa Congelada En Trozos 1Kg,S/ 15.30,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Fresa Congelada En Trozos,15.3
TOTTUS,Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,S/ 16,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Mix Fresa Papaya Y Piña Congelada Trozos,16.0
TOTTUS,Pina Congelada En Trozos 1Kg,S/ 14.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Pina Congelada En Trozos,14.9
TOTTUS,TROPICAL MIX SMOOTHIE X 350 GR,S/ 7.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,350.0,g,TROPICAL MIX SMOOTHIE X R,7.9
TOTTUS,PARADISE MIX SMOOTHIE X 350 GR,S/ 7.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,350.0,g,PARADISE MIX SMOOTHIE X R,7.9
TOTTUS,Mango Congelada En Trozos 1Kg,S/ 16.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Mango Congelada En Trozos,16.9
EL FRUTERO,Papaya En Trozos Congelada 1Kg,S/ 16.50,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Papaya En Trozos Congelada,16.5
TOTTUS,Papaya Congelada En Trozos 1Kg,S/ 14.90,tottus,ARÁNDANOS,2024-12-07 13:33:46.783513,1.0,kg,Papaya Congelada En Trozos,14.9
