brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
SAN FERNANDO,Nuggets Pechuga Pollo (24 unidades),S/ 14.50,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,24.0,un,Nuggets Pechuga Pollo (ades),14.5
SAN FERNANDO,Nuggets De Pollo (10 unidades),S/ 4.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,10.0,un,Nuggets De Pollo (ades),4.9
SAN FERNANDO,La Casera Con Pollo 910 g 14Un,S/ 13.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,910.0,g,La Casera Con Pollo,13.9
SAN FERNANDO,Deditos De Pollo 300 g,S/ 12.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,Deditos De Pollo,12.9
SAN FERNANDO,Dados De Pollo 300 g,S/ 13.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,Dados De Pollo,13.9
SAN FERNANDO,Nuggets De Pollo 900 g (60 unidades),S/ 24.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,900.0,g,Nuggets De Pollo  (ades),24.9
SAN FERNANDO,Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,180.0,g,Nuggets Pechuga Pollo Chia Sin Freír,6.9
SAN FERNANDO,Tiras Pechuga Pollo 300 g,S/ 14.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,Tiras Pechuga Pollo,14.9
SAN FERNANDO,Chicharrón De Pechuga Pollo 300 g,S/ 14.20,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,Chicharrón De Pechuga Pollo,14.2
SAN FERNANDO,Nuggets Pechuga Pollo 300 g (20 unidades),S/ 9.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,Nuggets Pechuga Pollo  (ades),9.9
SAN FERNANDO,La Super Rica Con Pollo 850 g 14 Un,S/ 12.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,850.0,g,La Super Rica Con Pollo,12.9
SAN FERNANDO,Crispy Nuggets (10 unidades),S/ 4.95,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,10.0,un,Crispy Nuggets (ades),4.95
SAN FERNANDO,Nuggets Pavita Cereales Sin Freír 180 g,S/ 8,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,180.0,g,Nuggets Pavita Cereales Sin Freír,8.0
SAN FERNANDO,Dinonuggets 200 g (5 unidades),S/ 6.70,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,200.0,g,Dinonuggets  (ades),6.7
SAN FERNANDO,Milanesa de Pavo Apanada 415 g,S/ 17.80,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,415.0,g,Milanesa de Pavo Apanada,17.8
SAN FERNANDO,Twelve Pack Choriburger 780 g,S/ 16.50,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,780.0,g,Twelve Pack Choriburger,16.5
TOTTUS,ENROLLADO DE POLLO CON JAMON QUESO X1KG,S/ 26.18,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,1.0,kg,ENROLLADO DE POLLO CON JAMON QUESO X,26.18
REDONDOS,Enrollado de Pollo Cordon Bleu 1.3 kg,S/ 26.93,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,1.3,kg,Enrollado de Pollo Cordon Bleu,26.93
REDONDOS,HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.55,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,6.0,un,HAMB. LA REDONDITA X ADES,5.55
REDONDOS,HAMB. LA REDONDITA X 14 UND.,S/ 10.43,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,14.0,un,HAMB. LA REDONDITA X D.,10.43
AVINKA,Nuggets De Pollo 270gr,S/ 9.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,270.0,g,Nuggets De Pollo r,9.9
TOTTUS,Deditos De Pollo 12 Un,S/ 11,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,12.0,un,Deditos De Pollo,11.0
REDONDOS,MILANESA DE POLLO X 1 KG,S/ 29.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,1.0,kg,MILANESA DE POLLO X,29.9
AVINKA,Chicharron De Pollo 350g,S/ 18.50,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,350.0,g,Chicharron De Pollo,18.5
REDONDOS,TIRAS DE PECHUGA DE POLLO X 300GR,S/ 14.50,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,300.0,g,TIRAS DE PECHUGA DE POLLO X R,14.5
TOTTUS,Nuggets De Pollo 24 Unidades,S/ 14.90,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,24.0,un,Nuggets De Pollo ades,14.9
AVINKA,Milanesa De Pollo 4 Un,S/ 29,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,4.0,un,Milanesa De Pollo,29.0
TOTTUS,Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,ALAS DE POLLO,2024-12-07 13:01:21.028199,12.0,un,Nuggets De Pechuga De Pollo,8.6
