brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
RED BULL,Four Pack de Bebida Energizante Sin Azúcar de 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Four Pack de Bebida Energizante Sin Azúcar de,28.5
RED BULL,Four Pack de Bebida Energizante Tropical de 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Four Pack de Bebida Energizante Tropical de,28.5
VOLT,Bebida energizante de blueberry con maca de 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,300.0,ml,Bebida energizante de blueberry con maca de,2.49
RED BULL,Bebida Energizante Pack 4 Unidades 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,4.0,un,Bebida Energizante Pack ades,28.5
VOLT,Bebida Energizante 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,300.0,ml,Bebida Energizante,2.49
MONSTER,Bebida Energizante Energy Ultra 473 mL,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,Bebida Energizante Energy Ultra,8.0
RED BULL,Bebida Energizante 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Bebida Energizante,6.9
RED BULL,Six Pack Bebida Energizante Regular 250 mL,S/ 39.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Six Pack Bebida Energizante Regular,39.5
TOTTUS,Bebida Energizante Fury Energy Gold 350 mL,S/ 2.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,350.0,ml,Bebida Energizante Fury Energy Gold,2.5
RED BULL,Bebida energizante tropical en lata de 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Bebida energizante tropical en lata de,6.9
MONSTER,Bebida energizante Mango Loco de 473 mL,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,Bebida energizante Mango Loco de,8.0
MONSTER,Bebida energizante Energy Zero Sugar de 473 mL,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,Bebida energizante Energy Zero Sugar de,8.0
RED BULL,Bebida Energizante sin Azúcar 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,Bebida Energizante sin Azúcar,6.9
VOLT,Bebida Energizante Regular Pack 6 Unidades 300 mL,S/ 9.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,6.0,un,Bebida Energizante Regular Pack ades,9.9
VOLT,Bebida energizante Pink con colágeno y aloe vera de 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,300.0,ml,Bebida energizante Pink con colágeno y aloe vera de,2.49
RED BULL,Bebida Energizante Red Edición Pack x 04 Latas 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,4.0,l,Bebida Energizante Red Edición Pack x atas,28.5
SPORADE,Bebida Rehidratante Surtido Pack 6 Unidades 500 mL,S/ 10.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,6.0,un,Bebida Rehidratante Surtido Pack ades,10.5
GATORADE,Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,6.0,un,Tropical Pack ades,10.9
RED BULL,ENERGIZANTE REDBULL RED EDITION X250ML,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,ENERGIZANTE REDBULL RED EDITION X,6.9
VOLT,ENERGIZANTE YELLOW LT 473ML,S/ 4.30,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,ENERGIZANTE YELLOW LT,4.3
TOTTUS,Energizante Zero 220V 450 mL,S/ 1.80,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,450.0,ml,Energizante Zero 220V,1.8
RED BULL,ENERGIZANTE AMBAR EDITION 250ML,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,ENERGIZANTE AMBAR EDITION,6.9
RED BULL,ENERGIZANTE GREEN EDITION 250 ML,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,250.0,ml,ENERGIZANTE GREEN EDITION,6.9
SPORADE,Bebida Rehidratante Tropical 1.5 L,S/ 4.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,1.5,l,Bebida Rehidratante Tropical,4.9
SUEROX,Four Pack Rehidratante Fresa Kiwi 630 mL,S/ 19.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,Four Pack Rehidratante Fresa Kiwi,19.5
,BEBIDA ELECTROL FLASHLYTE FRESA BOT625ML,S/ 6,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,625.0,ml,BEBIDA ELECTROL FLASHLYTE FRESA BOT,6.0
SPORADE,Bebida Rehidratante Tropical 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Tropical,2.4
,BEBIDA ELECTROL FLASHLYTE UVA BOT X625ML,S/ 6,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,625.0,ml,BEBIDA ELECTROL FLASHLYTE UVA BOT X,6.0
SPORADE,Bebida Rehidratante Blueberry 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Blueberry,2.4
GATORADE,Bebida Rehidratante Sabor Mandarina 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Sabor Mandarina,2.4
GATORADE,Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Sabor Manzana,2.4
SPORADE,Bebida Rehidratante Sabor Mandarina 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Sabor Mandarina,2.4
ELECTROLIGHT,Bebida Rehidratante Cero Fresa 475 mL,S/ 2.20,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,475.0,ml,Bebida Rehidratante Cero Fresa,2.2
GATORADE,Bebida Rehidratante Sabor Cool Blue 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Sabor Cool Blue,2.4
GATORADE,Bebida Rehidratante Sabor Fruta Tropical 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,Bebida Rehidratante Sabor Fruta Tropical,2.4
MONSTER,BEB ENERG ENERGY ULT PARAD 473ML,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,BEB ENERG ENERGY ULT PARAD,8.0
SPORADE,REHIDRATANTE APPLE ICE SIN AZUCAR X500ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,REHIDRATANTE APPLE ICE SIN AZUCAR X,2.4
SUEROX,Rehidratante Naranja Mandarina 630 mL,S/ 6.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,Rehidratante Naranja Mandarina,6.5
SUEROX,Rehidratante Mora Azul 630 mL,S/ 6.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,Rehidratante Mora Azul,6.5
POWERADE,Rehidratante Multifrutas Botella 1.5 L,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,1.5,l,Rehidratante Multifrutas Botella,5.5
SPORADE,REHIDRATANTE TROPICAL SIN AZUCAR X500ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,REHIDRATANTE TROPICAL SIN AZUCAR X,2.4
GATORADE,Fresa Kiwi 591 mL,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,591.0,ml,Fresa Kiwi,5.5
SPORADE,12 Pack Rehidratante Tropical 500 mL,S/ 24,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,12 Pack Rehidratante Tropical,24.0
VOLT,Gamer 473 mL,S/ 4.30,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,473.0,ml,Gamer,4.3
GATORADE,Naranja 591 mL,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,591.0,ml,Naranja,5.5
POWERADE,REHIDRATANTE MORA BOTELLA X 1.5L,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,1.5,l,REHIDRATANTE MORA BOTELLA X,5.5
ELECTROLIGHT,Cero Pina X 475 mL,S/ 2.20,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,475.0,ml,Cero Pina X,2.2
VOLT,500 ML EN BOTELLA PET,S/ 3.20,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,500.0,ml,EN BOTELLA PET,3.2
SUEROX,Rehidratante Fresa Kiwi 630 mL,S/ 6.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,Rehidratante Fresa Kiwi,6.5
POWERADE,REHIDRATANTE MORA BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,REHIDRATANTE MORA BOTELLA X,2.4
SUEROX,ADULTO FRUTOS ROJOS 630 ML,S/ 6.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,ADULTO FRUTOS ROJOS,6.5
POWERADE,Uva 600 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,Uva,2.4
POWERADE,REHIDRATANTE MULTIFRUTAS BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,REHIDRATANTE MULTIFRUTAS BOTELLA X,2.4
POWERADE,6PACK REHIDRATANTE MULTIFRUTAS 600ML,S/ 11.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,6PACK REHIDRATANTE MULTIFRUTAS,11.4
POWERADE,Multifrutas 1 L,S/ 4,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,1.0,l,Multifrutas,4.0
POWERADE,6PACK REHIDRATANTE MORA 600ML,S/ 11.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,6PACK REHIDRATANTE MORA,11.4
SUEROX,Rehidratante Manzana 630 mL,S/ 6.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,630.0,ml,Rehidratante Manzana,6.5
POWERADE,REHIDRATANTE MARACUYA BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,REHIDRATANTE MARACUYA BOTELLA X,2.4
POWERADE,REHIDRATANTE LIMON BOTELLA X600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,600.0,ml,REHIDRATANTE LIMON BOTELLA X,2.4
,DILYTE KIWI FRESA 650ML,S/ 4.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,650.0,ml,DILYTE KIWI FRESA,4.5
,DILYTE BLUEBERRY 650ML,S/ 4.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,650.0,ml,DILYTE BLUEBERRY,4.5
SPORADE,TROPICAL 625ML PET,S/ 2.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:16:03.979436,625.0,ml,TROPICAL  PET,2.9
