brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Quinua de 1 kg,S/ 17.78,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,1.0,kg,Quinua de,17.78
TOTTUS,Quinua 500 g,S/ 9.18,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua,9.18
COSTENO,Quinua Costeño 500 g,S/ 9.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua Costeño,9.9
,Quinua Instantánea 400 g,S/ 18.30,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,400.0,g,Quinua Instantánea,18.3
TESORO DEL CAMPO,Quinua 500 g,S/ 10.20,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua,10.2
TOTTUS,Quinua Blanca Orígenes 500 g,S/ 11.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua Blanca Orígenes,11.9
TOTTUS,Quinua Roja Orígenes 500 g,S/ 11.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua Roja Orígenes,11.9
TOTTUS,Quinua Tricolor Orgánica Life de 500 g,S/ 16.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua Tricolor Orgánica Life de,16.9
TOTTUS,Quinua Blanca Orgánica Life de 500 g,S/ 15.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Quinua Blanca Orgánica Life de,15.9
3 OSITOS,Quinua Avena Hojuela Precocida 900g,S/ 11.50,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,900.0,g,Quinua Avena Hojuela Precocida,11.5
BE NATURAL,Shampoo Nutri Quinua 350mL,S/ 27.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,350.0,ml,Shampoo Nutri Quinua,27.9
GRANO DE ORO,Quinua Avena 370 g,S/ 4.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,370.0,g,Quinua Avena,4.9
MAMALAMA,Barra de chocolate y quinua 5 unidades,S/ 15.50,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,5.0,un,Barra de chocolate y quinua ades,15.5
BE NATURAL,Mascarilla Nutri Quinua 350g,S/ 30.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,350.0,g,Mascarilla Nutri Quinua,30.9
GENERICO,Harina de Quinua Renacer 500 g,S/ 33.90,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,500.0,g,Harina de Quinua Renacer,33.9
TOTTUS,Quinua Avena 380 g,S/ 4,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,380.0,g,Quinua Avena,4.0
MOLICUSCO,Hojuelas de Quinua 200 g,S/ 9.75,tottus,QUINUA ENTERA,2024-12-07 12:42:49.160149,200.0,g,Hojuelas de Quinua,9.75
