Distrito,Establecimiento,Dirección,Teléfono,Precio de Venta (Soles por galón),Departamento,Provincia,Producto,Fecha,Precio
PUENTE PIEDRA,SERVICENTRO PASAMAYO S.A.C.,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),,13.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.39
PUENTE PIEDRA,INVERSIONES SANTISIMA TRINIDAD S.A.C.,AUTOPISTA VENTANILLA MZ. G LT. 100 LEONCIO PRADO,015501377/976482520/998227119,13.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.39
PUENTE PIEDRA,INVERSIONES GENERALES DILEO PERU,"AV. EL TRIUNFO S/N MZ.Q-2, LOTE 5. PARCELACION ZAPALLAL",00000,13.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.39
PUENTE PIEDRA,ALLE ESTACIONES S.A.C.,LOTIZACION SEMI RUSTICA LEONCIO PRADO LOTE 108 MZ I,,13.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.39
PUENTE PIEDRA,INVERSIONES ELCHER S.A.C.,"AV. SANTA ROSA MZ. D, LOTE 01 – ASOCIACION DE PROPIETARIOS LOS PARRALES DE PUENTE PIEDRA",963903613/990280997,13.4,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.4
PUENTE PIEDRA,TRANSERVIS PACIFICO S.A.C.,"CALLE SAN MARTIN MZ. E3, LOTE 2 - EL DORADO",929703964,13.45,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.45
PUENTE PIEDRA,SERVICENTRO PASAMAYO S.A.C.,"CARRETERA PANAMERICANA NORTE KM. 34 Y CALLE SANTA ROSA MZ. K-1, LOTE 12, CENTRO POBLADO ZAPALLAL",015502618/995622427/946180584,13.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.49
PUENTE PIEDRA,GRIFO SAN BARTOLOME E.I.R.L.,"CALLE TACNA ESQUINA CON CALLE ABANCAY MZ. 77, LOTES 1 Y 2, AA.HH. SANTA ROSA",999411623,13.5,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.5
PUENTE PIEDRA,GRIFO SR DE HUAMANTANGA EIRL,"AV. SAN JUAN, MZ A, LOTE 3A, PAMPA LIBRE, KM. 1.5, CARRETERA AL CENTRO NUCLEAR DE HUARANGAL",970958250/960185282,13.52,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.52
PUENTE PIEDRA,ASIA GRIFOS Y SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA,"AV. PUENTE PIEDRA N° 1218 KM. 32, PANAMERICANA NORTE",995714163/936016934,13.55,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.55
PUENTE PIEDRA,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,CARRETERA PANAMERICANA NORTE KM. 36.5,,13.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.59
PUENTE PIEDRA,CORPORACION PETROLERA SAN ANTONIO SAC,"AV. 4 N 510, ALTURA KM. 37.5 DE LA CARRETERA PANAMERICANA NORTE, MARGEN IZQUIERDA LIMA-ANCON",912131919/967171215,13.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.79
PUENTE PIEDRA,AVRIL COMPAÑIA DE ENERGIA Y CONSTRUCCION S.A.C.,CARRETERA PANAMERICANA NORTE KM. 26.5 MZ. C LOTE 5-RESIDENCIAL SAN PEDRO,959521114/941039533,14.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.79
PUENTE PIEDRA,INVERSIONES GABILU SAC,AV. SAN JUAN DE DIOS CON CALLE 7 MZ- C1- LTE-1 URB. LOTIZACION INDUSTRIAL,,15.2,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.2
PUENTE PIEDRA,HI GAS S.A.C.,AV PROLOGACIÓN JUAN LECAROS S/N ESQ. AV COPACABANA - URB LOS CRISANTEMOS,998363351,15.21,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.21
PUENTE PIEDRA,COESTI SA,AV. REPUBLICA DE CROACIA (ANTES AV. LEONCIO PRADO) CON AV. COPACABANA KM 35 DE LA PANAMERICANA. NORTE MZ. N LT 186,012080100/012033100/978835777,15.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.35
PUENTE PIEDRA,SERVICENTRO EL NARANJITO S.A.C.,"ASOCIACION DE PROPIETARIOS NARANJITO MZ. C LOTES 09,10 Y 11 CARRETERA PANAMERICANA NORTE KM. 28.5",978463912,15.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.49
PUENTE PIEDRA,GRIFOS ESPINOZA S.A.,"CARRETERA PANAMERICANA NORTE KM. 27.5, PARCELA N° 10271- TAMBO INGA",998117089,15.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.49
PUENTE PIEDRA,COESTI S.A.,AV. INDUSTRIAL MZ F LT 5 URB. LAS VEGAS ESQUINA AV. SAN JUAN,5112033100/978837777/944664002,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
PUENTE PIEDRA,COESTI SA,AV. LEONCIO PRADO N° 780 (PANAMERICANA NORTE KM. 34.5),012080100/012033100/943234248,16.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.35
PUNTA HERMOSA,COESTI SA,ZONA MÁRTIR OLAYA MZ. 'D' LOTE 5 (ANTES: CARRETERA PANAMERICANA SUR KM. 43),5112033100/012080100/978841736,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
PUNTA NEGRA,EPAL NEGOCIOS S.A.C.,"ESQ. ANTIGUA PANAMERICANA SUR KM. 46.800. MZ. M, LT. 2-4 Y CALLE 18, LOCALIDAD PUNTA ROCAS",014355664/943777277,13.87,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.87
RIMAC,TERPEL PERU S.A.C.,"AV. FRANCISCO PIZARRO 770, 772, 774, 776, 778, 780, 782, 784 Y 786 ESQ. CON AV. FELIPE ARANCIBIA",999011355,14.82,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.82
RIMAC,SERVICENTRO PIZARRO S.A.C.,AV. FCO PIZARRO N° 800 ESQUINA AV. FELIPE ARANCIBIA N° 101,960113484,14.83,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.83
RIMAC,JOSCHAM S.A.C.,"AV. LOS PROCERES Nº 199 - 199A, ESQUINA CON JR. GAMARRA",013268009/998176244,14.83,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.83
RIMAC,COESTI S.A.,JR. VIRU Nº 606,014810182/955088597,14.95,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.95
RIMAC,COESTI S.A,AV. FRANCISCO PIZARRO N°1207,012033100/2080100/944997431,15.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.19
RIMAC,REPSOL COMERCIAL S.A.C.,"AV. 09 DE OCTUBRE Nº 508 (AV. CIRCUNVALACION KM. 6.5), PIEDRA LIZA",012157530/012156225,15.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.49
SAN BARTOLO,EE SS MONTE EVEREST,ANTIGUA CARRETERA PANAMERICANA SUR KM 51.8,996652278,13.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.69
SAN BORJA,LMC COMBUSTIBLES S.A,AV. CIRCUNVALACION N° 2944,,14.67,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.67
SAN BORJA,COESTI SAN LUIS II,ESQ. DE LA AV. SAN LUIS N° 2605 CON SAN BORJA SUR,012080100/978869638,16.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.59
SAN BORJA,JLF ASOCIADOS S.A.C,ESQ. AV. SAN BORJA NORTE N° 1415 Y AV. PASEO DEL BOSQUE N° 806,014373668/983522759,16.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.59
SAN BORJA,COESTI S.A. - E/S NAVAL,AV. SAN LUIS Nº 2480,012033100/2080100/978842188,16.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.59
SAN BORJA,COESTI S.A. ES SAN BORJA,AV. AGUSTIN DE LA ROSA TORO N° 1312-1330-1334-1342-1346-1354-1358 ESQUINA CON AV. JAVIER PRADO ESTE N° 3095 URB. JACARANDA II - SECTOR CINCO,012033100/978882119/981918186,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
SAN BORJA,ESTACION DE SERVICIOS AVIACION S.A.C.,INTERSECCION DE LA AV. SAN BORJA NORTE Y LA AV. AVIACION N° 2680,012248211,17.65,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.65
SAN BORJA,COESTI SA,AV. JOSE GALVEZ BARRENECHEA ESQ. CON LA CALLE 32,012080100/978874360,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
SAN ISIDRO,KRE S.A.,AV. PETIT THOUARS N° 2795,946219917/979739746,15.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.69
SAN ISIDRO,ONCAP S.A.C.,AV. JOSE GALVEZ BARRENECHEA N° 520,012157530/012156225,16.2,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.2
SAN ISIDRO,COESTI SA,AV. AUGUSTO PEREZ ARANIBAR (ANTES AV. DEL EJERCITO) N° 2199 ESQ. AV. SALAVERRY,5112033100/996207533/953900390,16.55,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.55
SAN ISIDRO,JOVEME S.A.C.,AV. REPUBLICA DE PANAMA S/N CUADRA 32,012033100/942636240/978881832,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
SAN ISIDRO,COESTI S.A.,AV. JAVIER PRADO OESTE N° 1895 ESQUINA CALLE LOS CASTAÑOS,012080100/012033100/978881461,17.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.49
SAN ISIDRO,COESTI REPUBLICA,AV. PASEO DE LA REPUBLICA Nº 3890 CON AV. ARAMBURU,012080100/012033100/996373187,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
SAN ISIDRO,RAINFOREST DC S.A.C.,AV. PETIT THOUARS N° 3929,939981085,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
SAN ISIDRO,COESTI SAC,AV. REPUBLICA DE COLOMBIA N° 105-109,0012080100/2033100/978838526,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
SAN ISIDRO,COESTI S.A,AV. REPUBLICA DE PANAMA Nº 3690 - 3696,5112033100/996217196/978835021,18.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.49
SAN ISIDRO,ESTACION DE SERVICIOS CORPAC S.A.,AV. ENRIQUE CANAVAL MOREYRA N° 202,999427603,18.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.69
SAN ISIDRO,GLOBAL FUEL S.A.,AV. GENERAL PEZET N° 1301,,19.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,19.89
SAN ISIDRO,GLOBAL FUEL S.A.,AV. CAMINO REAL N° 1298,012157530/012156225,21.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,21.49
SAN JUAN DE LURIGANCHO,INVERSIONES FAGAMA S.A.C.,"AV. PROCERES MZ. H, LOTE 1A APV, COMPRADORES DE TERRENOS - CAMPOY",015021046/981344465/915199456,13.15,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.15
SAN JUAN DE LURIGANCHO,J.W. OLIVER S.A.C.,AV. GRAN CHIMÚ Nº 1412,,13.15,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.15
SAN JUAN DE LURIGANCHO,GRIFO GASOIL S.A.C.,AV. GRAN CHIMU N° 1988 URB. ZARATE,996047452,13.16,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.16
SAN JUAN DE LURIGANCHO,GRIFOS COPA S.A.C.,"AV. EL SOL ESQUINA CON AV. LOS ALAMOS, MZ. E. LOTES 20B Y 20A-1. URB. CANTO GRANDE",948155670/932514456,13.16,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.16
SAN JUAN DE LURIGANCHO,EXPLORIUM S.A.C.,MZ. O - 6 LT. 46 MARISCAL CACERES (ESQ. AV. PROCERES DE LA INDEPENDENCIA CON JR. MOSCU),989163441,13.17,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.17
SAN JUAN DE LURIGANCHO,GRUVENI SRL,"INTERSECCION AV. CIRCUNVALACION Y CALLE V. MZ. D, LOTES. 3 Y 4, COOP. DE VIVIENDA LA UNION",014580176,13.17,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.17
SAN JUAN DE LURIGANCHO,EXPLORIUM S.A.C.,ESQ. AV. PROCERES DE LA INDEPENDENCIA (EX-WIESSE) / AV. AMPLIACION MARISCAL CACERES MZ P15 LT 124,989163443,13.17,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.17
SAN JUAN DE LURIGANCHO,ESTACION PETROGAS CAMPOY S.A.C.,AV. LA PRINCIPAL MZ. “B” LOTE 5 URB. INDUSTRIAL CAMPOY,013862753/013862753,13.17,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.17
SAN JUAN DE LURIGANCHO,ESTACION DE SERVICIO CORAZON DE JESUS S.A.C.,AV. PROCERES DE LA INDEPENDENCIA N° 197-199,013763868/946577457,13.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.19
SAN JUAN DE LURIGANCHO,INVERSIONES TRANSDIESEL S.A.C.,AV. SANTA ROSA 2350 URB. SAN CARLOS,961728598,13.24,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.24
SAN JUAN DE LURIGANCHO,NEGOCIACION YA S.A.C.,"AV. WIESSE, MZ. K-19, LOTE 15",013925494,13.28,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.28
SAN JUAN DE LURIGANCHO,ESTACION LOS JARDINES EIRL,"AV. PROCERES DE LA INDEPENDENCIA Nº 1015 (MZ. G, LOTE 11 AL 19)",014584556/989308172/973175843,13.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.29
SAN JUAN DE LURIGANCHO,CORPORACION DE PETROLEOS AM S.A.C.,CALLE PURUCHUCO ESQ. CON HATUN COLLA MZ. M LT. 2 URB. MANGOMARCA BAJA,013880186/988884142/948155670,13.31,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.31
SAN JUAN DE LURIGANCHO,ESTACIÓN DE SERVICIO PONCE S.R.LTDA,"COOPERATIVA VIVIENDA EL VALLE MZ. C, LOTE 25",013861410/980715552/980125021,13.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.39
SAN JUAN DE LURIGANCHO,ESTACIONES ARGUELLES S.A.C,"AV. PRINCIPAL (FRANCISCO BOLOGNESI) S/N, MZ. A LOTES 19, 20 Y 21 AA.HH. VILLA CAMPOY",015285237/947958641,13.55,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.55
SAN JUAN DE LURIGANCHO,GRIFO LAS FLOES,"AV. PROCERES DE LA INDEPENDENCIA MZ. J1 LTS.24,25 Y 26",013920668/952717152,13.58,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.58
SAN JUAN DE LURIGANCHO,INVERSIONES TERSIL EIRL,AV. SANTA ROSA MZ. J LOTE 19 LOS ALAMOS,,13.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.69
SAN JUAN DE LURIGANCHO,ALTA VIDDA GAS S.A.C,"MZ N, LOTE 9 PARCELACION SEMI RUSTICA DEL FUNDO CANTO GRANDE 2DA ETAPA",943875871/955187756,13.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.89
SAN JUAN DE LURIGANCHO,DISCOM SANTA ROSA S.A.C.,"SUB LOTE 1-A QUE FORMO PARTE DEL LOTE 1 DE LA MZ F, URB. CANTO GRANDE UNIDAD 12",981345490/998308969,13.9,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.9
SAN JUAN DE LURIGANCHO,ESCOH S.A.C.,"ESQ. AV. DE LA FRATERNIDAD CON LA CALLE 19, MZ W-1, LOTES 15-16, AAHH. ENRIQUE MONTENEGRO",955108634,13.98,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.98
SAN JUAN DE LURIGANCHO,COESTI S.A.,"AV. WIESSE SECTOR III, MZ. G8, LOTE 41, PROGRAMA CIUDAD MARISCAL CÁCERES",013923748/013927254,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
SAN JUAN DE LURIGANCHO,PETRO LUMARA SAC,AV. LAS LOMAS MZ. Q SUB LOTE1-A - URB. ZARATE,976119154,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
SAN JUAN DE LURIGANCHO,TERPEL PERU SAC,AV. MALECÓN CHECA EGUIGUREN N° 175-181,980263480,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
SAN JUAN DE LURIGANCHO,QC ENERGIA S.A.C.,ASOCIACION PRO VIVIENDA LAS VIOLETAS MZ. S LT. 2,,14.05,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.05
SAN JUAN DE LURIGANCHO,SHIN S.A.C.,AV. SAN MARTIN DE PORRAS MZ CL 1 LOTE 18-19 CANTO GRANDE,908933300,14.05,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.05
SAN JUAN DE LURIGANCHO,FIDEL SULLCA HUAMAN,AV.FRATERNIDAD MZ. K LOTES 7 Y 8 AA.HH. ENRIQUE MONTENEGRO,013768202/997279809,14.28,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.28
SAN JUAN DE LURIGANCHO,VALNI S.A.C.,AV. EL SOL 527 A MZ F SUB-LOTE 16A URB. CANTO GRANDE,948319467/939166803,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
SAN JUAN DE LURIGANCHO,GRUPO JG CO S.A.C.,"AV. PROCERES DE LA INDEPENDENCIA MZ. E-8, LTS. 41 Y 42, URB. MARISCAL CACERES",013922167/997242414,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
SAN JUAN DE LURIGANCHO,GRIFO VALCARD S.R.L.,AV. SANTA ROSA DE LIMA Nº 2091 - URB. LA HUAYRONA,941113859,14.3,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.3
SAN JUAN DE LURIGANCHO,GRIFO LIBERTAD S.A.,AV. HEROES DEL DEL CENEPA ESQUINA CON LA CALLE D AA.HH SANTA MARIA,014580176,14.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.35
SAN JUAN DE LURIGANCHO,V & Q ASOCIADOS S.A.C,"ESQ. AV. SAN MARTIN Y AV. LIBERTAD MZ. K, LOTE 4, 5 Y 6 COOP. CANTO GRANDE",956120400,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
SAN JUAN DE LURIGANCHO,CLARIGO S.A.C.,"AV. CRUZ DE MOTUPE MZ N 1 LOTE 1, AA HH MONTENEGRO",996685613/994794176,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
SAN JUAN DE LURIGANCHO,GASOCENTRO Y AUTOSERVICIOS REAL SAC,AV. PROCERES DE INDEPENDENCIA 2555. ESQ. CON JR. ESTRELLAS,013884913/990091108/948131637,14.45,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.45
SAN JUAN DE LURIGANCHO,COESTI S.A,AV. PROCERES DE LA INDEPENDENCIA N° 2773-2785-2799 ESQUINA CON AV. EL SOL N° 388 - URB. SAN CARLOS,5112033100/978835138,14.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.49
SAN JUAN DE LURIGANCHO,INVERSIONES FIGUEROA S.R.L.,"ESQ. AV. SAN MARTIN Y AV. SANTA ROSA CANTO GRANDE, UNIDAD 12 MZ G LT. 5.",013947014,14.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.59
SAN JUAN DE LURIGANCHO,COESTI S.A,AV. PROCERES DE LA INDEPENDENCIA N° 701 - 709,5112033178/978831045/948102833,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
SAN JUAN DE LURIGANCHO,COESTI S.A,"AV. LURIGANCHO MZ. B LOTE 10 A,B,C,D, E Y SUB LOTE 10 F1",5112033100/978881633/996216757,14.85,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.85
SAN JUAN DE LURIGANCHO,ESTACION DE SERVICIOS CANTO GRANDE,"AV. CANTO GRANDE N° 401, MZ I, LOTE 5, URB CANTO BELLO",998363840/999891935,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
SAN JUAN DE LURIGANCHO,COESTI S.A.,AV. PRÓCERES DE LA INDEPENCIA Nº 104. URB ZARATE,5112033100/979172535/996179163,15.09,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.09
SAN JUAN DE LURIGANCHO,COESTI S.A,"AV. PROCERES DE LA INDEPENDENCIA N° 3299, ESQ. CON AV. EL BOSQUE, URB. CANTO GRANDE, MZ. B - LT. 06",012080100/978845689/012033100,15.25,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.25
SAN JUAN DE LURIGANCHO,ESSO ENERGIA S.A.C.,"AV. LOS PROCERES MZ. W, LOTE 9 CAMPOY",017654321,15.5,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.5
SAN JUAN DE LURIGANCHO,LOS CIRUELOS SAC,"AV. LOS PROCERES DE LA INDEPENDENCIA N° 2901,MZ. I LT. 10",013029967/985575532/965944689,15.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.89
SAN JUAN DE LURIGANCHO,SERVICENTRO SAN HILARION S.A,INTERSECCION AV. CANTOGRANDE Y AV. LAS FLORES DE PRIMAVERA,013877517/998196235/998195914,17.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.49
SAN JUAN DE LURIGANCHO,CORPORACION JULCAN S.A.,AV. PROCERES DE LA INDEPENDENCIA N° 2556,013877517/998196235/998195914,17.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.49
SAN JUAN DE LURIGANCHO,GRIFOS VITO S.A,"AV. EL SOL Nº 101, CANTO GRANDE",998196235/998196241,17.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.49
SAN JUAN DE LURIGANCHO,REPSOL COMERCIAL S.A.C.,AV. PROCERES DE LA INDEPENDENCIA Nº 1487 URB. LOS JARDINES DE SAN JUAN,012156225/996190659/952549394,18.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.99
SAN JUAN DE MIRAFLORES,GRIVAR S.A.,AV. DEFENSORES DE LIMA N° 630,998340110/922518251,13.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.35
SAN JUAN DE MIRAFLORES,CONCESIONARIO PETRO SERVICE D.V. S.R.L.,"ESQ. AV. VISTA ALEGRE Y JR. 24 DE JUNIO, MZ.25, LT.22 AA.HH. 3 DE OCTUBRE DE VILLA",975021709/017701473,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
SAN JUAN DE MIRAFLORES,ALLE ESTACIONES S.A.C.,"PANAMERICANA SUR MZ. P, LOTES 18, 19, 20, COOPERATIVA DE VIVIENDA AMERICA S.R.LTDA",,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
SAN JUAN DE MIRAFLORES,ESTACION DE SERVICIOS VAMA S.A.C.,AV. DE LOS HEROES N° 1187 - 1189,012831225/989265061,14.25,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.25
SAN JUAN DE MIRAFLORES,COMERCIALIZADORA INDUSTRIAL LA MOLINA SAC,CARRETERA PANAMERICANA SUR KM. 17 AA.HH. LAS BRISAS,902835027,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
SAN JUAN DE MIRAFLORES,GRIFOS ESPINOZA S.A.,"AUTOPISTA PANAMERICANA SUR KM 18.5, SUB LOTE 29-A, FUNDO VILLA BAJA",017080700/939981085,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
SAN JUAN DE MIRAFLORES,INVERSION QUINTO LYR E.I.R.L.,"AV. JUAN VELASCO ALVARADO N° 811-813-815 Y 817, COOP. VALLE DE SHARON",941939786,14.4,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.4
SAN JUAN DE MIRAFLORES,INVERSIONES VENTURA A R E.I.R.L.,"AV. MIGUEL IGLESIAS MZ. J, LT. 8, COOPERATIVA DE VIVIENDA SAN MIGUEL DE APURIMAC",992005581/997621551,14.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.49
SAN JUAN DE MIRAFLORES,BEZIM GROUP S.A.,"MZ. C LOTE 38, AA.HH. HEROES DE SAN JUAN, SECTOR 5 FRENTE A LA AV. MARIANO PASTOR SEVILLA (ANTES AV. PASTOR SEVILLA CRUCE CON LA AV. LOS GERANIOS)",017196491/959374851,14.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.79
SAN JUAN DE MIRAFLORES,ESTACION DE SERVICIOS MIRWAL S.A.C.,"AV. MIGUEL IGLESIAS ESQUINA CON AV. ANDRES A. CACERES MZ. E, LOTES 14 Y 15, AA.HH. HEROES DE SAN JUAN",010000000/987846465/959289738,14.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.89
SAN JUAN DE MIRAFLORES,REPRESENTACIONES E INVERSIONES CAMAMA S.A.C.,"ESQ. AV. SAN JUAN Y CALLE CAJAMARCA MZ. R-10 LT. 12, SECTOR LEONCIO PRADO - PAMPLONA ALTA",938799928,15.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.59
SAN JUAN DE MIRAFLORES,EMPRESA DE TRANSPORTES UNIDOS DOCE DE NOVIEMBRE S.A.,MZ. J-10. LT. 1 - PAMPLONA ALTA SECTOR LEONCIO PRADO,012856454/012856454,16.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.69
SAN JUAN DE MIRAFLORES,ARKANO TRADING S.A.C.,"AV. DEFENSORES DE LIMA Y JR. TORRES PAZ, PAMPLONA BAJA",989262659,16.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.79
SAN JUAN DE MIRAFLORES,SERVI GRIFOS S.A.,CARRETERA PANAMERICANA SUR KM. 14.00 - URB. SAN JUAN,998158023,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
SAN JUAN DE MIRAFLORES,REPSOL COMERCIAL S.A.C.,"AV. LOS HEROES N° 1366 -1372, URB. JARDIN",014665345,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
SAN LUIS,INVERSIONES JIARA SAC,"AV. LAS TORRES N° 508, ESQUINA CON EL JR. MARISCAL ORBEGOSO, URB. EL PINO",013264080/913818032/993927910,13.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.59
SAN LUIS,ESTACION DE SERVICIOS EL PINO E.I.R.L.,"JR. MANUEL ECHEANDIA N° 586 ESQ. CON AV. CIRCUNVALACIÓN MZ. A, LOTES 6,7 Y 8, URB. LOTIZACIÓN INDUSTRIAL EL PINO",013265882/013261221,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
SAN LUIS,GLOBAL FUEL S.A.,AV. NICOLAS ARRIOLA N° 3191,013261088/013261089,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
SAN LUIS,COESTI S.A.,AV. NICOLAS AYLLON N° 1340,978836138,15.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.79
SAN LUIS,TERPEL PERU SAC,AV. SAN JUAN N° 895,978537732/987527656,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
SAN LUIS,REPSOL COMERCIAL S.A.C.,"AV. NICOLAS ARRIOLA N° 2140 ESQUINA CON AV. SAN LUIS, URBANIZACION SAN LUIS",012156225/939066066/954979308,19.95,LIMA,LIMA,DB5 S-50 UV,2025-11-22,19.95
