brand,description,price,website,search_term,scrape_timestamp
Nan,Fórmula Láctea Liquida NAN 2 Bebés Lata 390g,S/ 6.10,vega,FÓRMULA PARA LACTANTES,2024-12-06 11:38:02.832275
Nan,Fórmula Láctea Liquida NAN 3 Crecimiento Lata 390g,S/ 5.90,vega,FÓRMULA PARA LACTANTES,2024-12-06 11:38:02.832275
