brand,description,price,website,search_term,scrape_timestamp
Ajinomoto,Sazonador AJINOMOTO Sobre 1Kg,S/ 16.90,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinomoto,Sazonador AJINOMOTO Sobre 250gr,S/ 5.60,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinomoto,Sazonador AJINOMOTO Sobre 100gr,S/ 2.80,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinomoto,Sazonador AJINOMOTO Sobre 27g,S/ 13.40,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinomoto,Sazonador AJINOMOTO Sobre 500gr,S/ 10.40,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ariel,Detergente Líquido ARIEL Concentrado DPCK Botella 1.2Lt,S/ 24.50 2%,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Emsal,Sal EMSAL Cocina Bolsa 1Kg,S/ 2.40,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
NORSAL,Sal NORSAL Cocina Bolsa 1Kg,S/ 1.60,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Emsal,Sal EMSAL MARINA de mesa en bolsa 1kg,S/ 2.40,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Kariño,Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinosillao,Sillao AJINOSILLAO Botella 500ml,S/ 4.00,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
AJINOMIX,Mezcla para Apanar AJINOMIX Crocante Bolsa 96gr,S/ 3.00,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinosillao,Sillao AJINOSILLAO Botella 150ml,S/ 2.30,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Timonel,Vinagre TIMONEL Blanco Botella 500g,S/ 2.60,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Ajinosillao,Sillao AJINOSILLAO Botella 1L,S/ 7.50,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Del Firme,Vinagre DEL FIRME Blanco Doypack 1.1Lt,S/ 4.50,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Piki,Ají Panca Molido PIKI Doypack 120gr,S/ 2.90,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
AJINOMIX,Mezcla para Apanar AJINOMIX Apanado Bolsa 96gr,S/ 3.00,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Vega,Comino Molido VEGA Sobre 85g,S/ 0.90,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
Kariño,Clavo de Olor Entero KARIÑO Sobre 4g,S/ 0.70,vega,SAZONADORES CONCENTRADOS,2024-12-06 12:33:27.796741
