brand,description,price,website,search_term,scrape_timestamp
Tabernero,Chilcano TABERNERO Bar Naranja Botella 275ml,S/ 5.90 16%,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Universal,Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Fanta,Gaseosa FANTA Naranja 500ml Paquete 12u,S/ 26.40,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Fanta,Gaseosa FANTA Botella 3L,S/ 6.90,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Gloria,Bebida GLORIA Naranja Caja 1L,S/ 4.00,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
UMSHA,Gelatina UMSHA Sabor Naranja Bolsa 120g,S/ 3.20,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Sapolio,Sacagrasa SAPOLIO Naranja Doypack 500ml,S/ 5.20,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Victoria,Galleta MARQUESITA Sabor a Naranja Paquete 6 un,S/ 6.20,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Gloria,Bebida GLORIA Sabor a Naranja Caja 1.5L x 3u,S/ 17.40,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Zuko,Refresco instantáneo ZUKO de Naranja Display 12u Sobre 15gr,S/ 14.40,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Gloria,"Bebida GLORIA Naranja Caja 1,5L",S/ 5.00,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Victoria,Galleta CHOMP Sabor a Naranja Paquete 6 un,S/ 5.40,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Timonel,Gelatina TIMONEL Sabor a Naranja Bolsa 150gr,S/ 3.50,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Victoria,Galleta VICTORIA Tentación Sabor a Naranja Paquete 6u 43gr,S/ 5.30,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Cif,Crema Multiuso CIF Flores Naranja Frasco 750ml,S/ 12.90,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Mr Musculo,Sacagrasa MR. MÚSCULO Naranja Gatillo 500ml,S/ 17.90,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Royal,Gelatina ROYAL Sabor a Naranja Bolsa 160gr,S/ 5.00,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Fanta,Gaseosa FANTA Naranja 500ml,S/ 2.70,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Sapolio,Sacagrasa SAPOLIO Naranja Gatillo 650ml,S/ 11.50,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
Alacena,Mayonesa ALACENA Doypack 850g,S/ 16.90 12%,vega,NARANJA DE MESA,2024-12-06 11:49:18.904177
