brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Universal,Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,130.0,g,Gelatina UNIVERSAL Sabor a Fresa Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,130.0,g,Gelatina UNIVERSAL Sabor a Naranja Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Cereza Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,130.0,g,Gelatina UNIVERSAL Sabor a Cereza Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,130.0,g,Gelatina UNIVERSAL Sabor a Limón Bolsa,3.5
UMSHA,Gelatina UMSHA Sabor a Fresa Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,120.0,g,Gelatina UMSHA Sabor a Fresa Bolsa,3.2
UMSHA,Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,120.0,g,Gelatina UMSHA Sabor Piña Bolsa,3.2
UMSHA,Gelatina UMSHA Sabor Limón Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,120.0,g,Gelatina UMSHA Sabor Limón Bolsa,3.2
UMSHA,Gelatina UMSHA Sabor Naranja Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,120.0,g,Gelatina UMSHA Sabor Naranja Bolsa,3.2
Royal,Gelatina ROYAL Sabor a Cereza Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,160.0,g,Gelatina ROYAL Sabor a Cereza Bolsa r,5.0
Timonel,Gelatina TIMONEL Sabor a Naranja Bolsa 150gr,S/ 3.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,150.0,g,Gelatina TIMONEL Sabor a Naranja Bolsa r,3.5
Royal,Gelatina ROYAL Sabor a Fresa Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,160.0,g,Gelatina ROYAL Sabor a Fresa Bolsa r,5.0
Timonel,Gelatina TIMONEL Sabor a Fresa Bolsa 150gr,S/ 3.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,150.0,g,Gelatina TIMONEL Sabor a Fresa Bolsa r,3.5
Royal,Gelatina ROYAL Sabor a Naranja Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,160.0,g,Gelatina ROYAL Sabor a Naranja Bolsa r,5.0
Timonel,Gelatina TIMONEL Sabor a Piña Bolsa 150gr,S/ 3.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,150.0,g,Gelatina TIMONEL Sabor a Piña Bolsa r,3.5
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,150.0,g,Flan UNIVERSAL Sabor a Vainilla Bolsa r,3.3
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,150.0,g,Mazamorra Morada UNIVERSAL Bolsa r,2.5
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,100.0,g,Pudin UNIVERSAL sabor a Chocolate Bolsa r,2.5
UMSHA,Flan UMSHA Sabor a Flan Bolsa 90gr,S/ 2.30,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,90.0,g,Flan UMSHA Sabor a Flan Bolsa r,2.3
Universal,Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-06 12:37:29.797208,100.0,g,Pudin UNIVERSAL sabor a Vainilla Bolsa r,2.5
