brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sol Del Cuzco,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90g Display 12u,S/ 28.80,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,90.0,g,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta  Display 12u,28.8
Sol Del Cuzco,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90gr,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,90.0,g,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta r,2.6
Del Valle,Infusiones DEL VALLE Te Canela Clavo Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones DEL VALLE Te Canela Clavo Caja,1.7
Del Valle,Infusiones DEL VALLE Manzanilla Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones DEL VALLE Manzanilla Caja,1.7
Sol Del Cuzco,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90g,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,90.0,g,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta,2.6
Del Valle,Infusiones DEL VALLE Anís Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones DEL VALLE Anís Caja,1.7
Sol Del Cuzco,Chocolate para Taza SOL DEL CUZCO Tradicional Tableta 90gr,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,90.0,g,Chocolate para Taza SOL DEL CUZCO Tradicional Tableta r,2.6
Del Valle,Infusiones DEL VALLE Anís Caja 100 un,S/ 6.40,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,100.0,un,Infusiones DEL VALLE Anís Caja,6.4
Huerto Del Eden,Infusiones Manzanilla HUERTO Caja 25 un,S/ 2.20,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones Manzanilla HUERTO Caja,2.2
Del Valle,Infusiones DEL VALLE Hierba Luisa Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones DEL VALLE Hierba Luisa Caja,1.7
Del Valle,Infusiones DEL VALLE Manzanilla Caja 100 un,S/ 6.40,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,100.0,un,Infusiones DEL VALLE Manzanilla Caja,6.4
Huerto Del Eden,Infusiones Anís HUERTO Caja 100 un,S/ 7.90,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,100.0,un,Infusiones Anís HUERTO Caja,7.9
Del Firme,Vinagre DEL FIRME Blanco Doypack 1.1Lt,S/ 4.50,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,1.1,l,Vinagre DEL FIRME Blanco Doypack t,4.5
Huerto Del Eden,Infusiones Hierba Luisa HUERTO Caja 100 un,S/ 7.90,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,100.0,un,Infusiones Hierba Luisa HUERTO Caja,7.9
Del Firme,Vinagre DEL FIRME Tinto Doypack 1.100Lt,S/ 4.50,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,1.1,l,Vinagre DEL FIRME Tinto Doypack t,4.5
Huerto Del Eden,Infusiones Muña HUERTO DEL EDEN Caja 25 Und,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-06 11:27:32.110013,25.0,un,Infusiones Muña HUERTO DEL EDEN Caja d,2.6
