brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Corona,Cerveza CORONA Botella 330ml Paquete 6u,S/ 23.90 23%,vega,CORVINA,2024-12-06 11:31:22.029988,330.0,ml,Cerveza CORONA Botella  Paquete 6u,23.9
Corona,Cerveza CORONA Pack 6 Botella 210ml,S/ 17.79 4%,vega,CORVINA,2024-12-06 11:31:22.029988,210.0,ml,Cerveza CORONA Pack 6 Botella,17.79
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 1.2L,S/ 17.50 15%,vega,CORVINA,2024-12-06 11:31:22.029988,1.2,l,Lavavajilla Lìquido AYUDIN Limón Frasco,17.5
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 640 ml,S/ 10.50 13%,vega,CORVINA,2024-12-06 11:31:22.029988,640.0,ml,Lavavajilla Lìquido AYUDIN Limón Frasco,10.5
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 750ml,S/ 5.80 11%,vega,CORVINA,2024-12-06 11:31:22.029988,750.0,ml,Lavavajilla Lìquido VCLEAN Limón Frasco,5.8
Sapolio,Lavavajilla en Pasta SAPOLIO Limón Pote 800g,S/ 5.50 8%,vega,CORVINA,2024-12-06 11:31:22.029988,800.0,g,Lavavajilla en Pasta SAPOLIO Limón Pote,5.5
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 1.2L,S/ 9.20 7%,vega,CORVINA,2024-12-06 11:31:22.029988,1.2,l,Lavavajilla Lìquido VCLEAN Limón Frasco,9.2
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 900 ml,S/ 14.50 6%,vega,CORVINA,2024-12-06 11:31:22.029988,900.0,ml,Lavavajilla Lìquido AYUDIN Limón Frasco,14.5
Sapolio,Lavavajilla Líquido SAPOLIO Limón Botella 750 ml,S/ 8.90 3%,vega,CORVINA,2024-12-06 11:31:22.029988,750.0,ml,Lavavajilla Líquido SAPOLIO Limón Botella,8.9
Sapolio,Lavavajilla Líquido SAPOLIO Manzana Botella 750 ml,S/ 8.90 3%,vega,CORVINA,2024-12-06 11:31:22.029988,750.0,ml,Lavavajilla Líquido SAPOLIO Manzana Botella,8.9
Vclean,Lavavajilla en Pasta VCLEAN Limón Pote 800g,S/ 4.90 2%,vega,CORVINA,2024-12-06 11:31:22.029988,800.0,g,Lavavajilla en Pasta VCLEAN Limón Pote,4.9
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,CORVINA,2024-12-06 11:31:22.029988,150.0,g,Flan UNIVERSAL Sabor a Vainilla Bolsa r,3.3
Emsal,Sal EMSAL Cocina Bolsa 1Kg,S/ 2.40,vega,CORVINA,2024-12-06 11:31:22.029988,1.0,kg,Sal EMSAL Cocina Bolsa,2.4
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,CORVINA,2024-12-06 11:31:22.029988,100.0,g,Pudin UNIVERSAL sabor a Chocolate Bolsa r,2.5
NORSAL,Sal NORSAL Cocina Bolsa 1Kg,S/ 1.60,vega,CORVINA,2024-12-06 11:31:22.029988,1.0,kg,Sal NORSAL Cocina Bolsa,1.6
Virutex,Sacagrasas VIRUTEX Doypack 500ml,S/ 5.70,vega,CORVINA,2024-12-06 11:31:22.029988,500.0,ml,Sacagrasas VIRUTEX Doypack,5.7
Poett,Limpiador POETT Frescura de Lavanda Botella 3.8L,S/ 14.90,vega,CORVINA,2024-12-06 11:31:22.029988,3.8,l,Limpiador POETT Frescura de Lavanda Botella,14.9
Universal,Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,CORVINA,2024-12-06 11:31:22.029988,100.0,g,Pudin UNIVERSAL sabor a Vainilla Bolsa r,2.5
Clorandina,Lavavajilla en Pasta CLORANDINA Limón Pote 1100gr,S/ 6.30,vega,CORVINA,2024-12-06 11:31:22.029988,1100.0,g,Lavavajilla en Pasta CLORANDINA Limón Pote r,6.3
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,CORVINA,2024-12-06 11:31:22.029988,180.0,g,Chuño UNIVERSAL Bolsa r,3.3
