brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
San Jorge,Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,7.0,un,Galleta SAN JORGE Soda Paquete,4.8
San Jorge,Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,250.0,g,Galleta SAN JORGE Soda Gourmet r,3.7
San Jorge,Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,75.0,g,Galleta SAN JORGE Soda Familiar r,1.6
Field,Galletas Soda FIELD Bolsa 6u 32gr,S/ 4.20,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,32.0,g,Galletas Soda FIELD Bolsa 6u r,4.2
Costa,Galletas Integral COSTA con Salvado de Trigo Paquete 6u 37g,S/ 4.30,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,37.0,g,Galletas Integral COSTA con Salvado de Trigo Paquete 6u,4.3
Ritz,Galleta RITZ Regular Paquete 6u 20gr,S/ 4.50,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,20.0,g,Galleta RITZ Regular Paquete 6u r,4.5
Costa,Galleta SODA V Soda Victoria Paquete 6un,S/ 3.50,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,6.0,un,Galleta SODA V Soda Victoria Paquete,3.5
Field,Galleta Vainilla FIELD 37 gr Paquete 6un,S/ 5.70,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,37.0,g,Galleta Vainilla FIELD r Paquete,5.7
Club Social,Galleta CLUB SOCIAL 24g Paquete 6un,S/ 4.70,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,24.0,g,Galleta CLUB SOCIAL  Paquete,4.7
Ritz,Galletas RITZ Taco 52.5g x 2u,S/ 3.00,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,52.5,g,Galletas RITZ Taco  x 2u,3.0
Cream Cracker,Galletas FIELD Cream Crakers Bolsa 258gr,S/ 6.40,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,258.0,g,Galletas FIELD Cream Crakers Bolsa r,6.4
Ritz,Galleta RITZ Sabor a Queso 30g Paquete 6u,S/ 5.20,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,30.0,g,Galleta RITZ Sabor a Queso  Paquete 6u,5.2
Costa,Galletas COSTA Agua Line Paquete 6u 42g,S/ 4.40,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,42.0,g,Galletas COSTA Agua Line Paquete 6u,4.4
San Jorge,Galleta SAN JORGE Cracknel Original 140gr,S/ 2.60,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,140.0,g,Galleta SAN JORGE Cracknel Original r,2.6
Ritz,Galleta Mini RITZ Bolsa 50gr,S/ 1.50,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,50.0,g,Galleta Mini RITZ Bolsa r,1.5
Costa,Galletas COSTA Gretel Manjar Paquete 6u 32g,S/ 4.30,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,32.0,g,Galletas COSTA Gretel Manjar Paquete 6u,4.3
Ritz,"Galleta RITZ Taco 52,5gr",S/ 1.50,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,5.0,g,"Galleta RITZ Taco 52,r",1.5
San Jorge,Galletas SAN JORGE Familiar Paquete 75g x 2u,S/ 3.20,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,75.0,g,Galletas SAN JORGE Familiar Paquete  x 2u,3.2
Cream Cracker,Galletas FIELD Cream Crakers Bolsa 73.5gr,S/ 1.60,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,73.5,g,Galletas FIELD Cream Crakers Bolsa r,1.6
San Jorge,Galletas de Agua SAN JORGE Crackers Bolsa 450g,S/ 5.90,vega,GALLETAS SALADAS,2024-12-06 11:11:12.160921,450.0,g,Galletas de Agua SAN JORGE Crackers Bolsa,5.9
