brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina de Maíz PAN Precocida Bolsa,8.5
Vega,Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,400.0,g,Trigo mote VEGA Bolsa,2.6
Blanca Flor,Harina BLANCA FLOR Preparada Paquete 1Kg,S/ 8.00,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina BLANCA FLOR Preparada Paquete,8.0
Benoti,Harina BENOTI Preparada Paquete 1Kg,S/ 6.00,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina BENOTI Preparada Paquete,6.0
Benoti,Harina BENOTI Sin Preparar Paquete 1Kg,S/ 5.30,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina BENOTI Sin Preparar Paquete,5.3
Molitalia,Harina MOLITALIA Preparada Bolsa 1kg,S/ 6.90,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina MOLITALIA Preparada Bolsa,6.9
Grano De Oro,Harina GRANO DE ORO Sin Preparar Paquete 180gr,S/ 1.30,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,180.0,g,Harina GRANO DE ORO Sin Preparar Paquete r,1.3
Molitalia,Harina MOLITALIA sin Preparar Bolsa 1kg,S/ 6.20,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina MOLITALIA sin Preparar Bolsa,6.2
Benoti,Harina BENOTI Sin Prepar Paquete 180 gr,S/ 1.20,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,180.0,g,Harina BENOTI Sin Prepar Paquete r,1.2
Grano De Oro,Harina GRANO DE ORO Sin Preparar Paquete 1kg,S/ 5.80,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina GRANO DE ORO Sin Preparar Paquete,5.8
Timonel,Trigo mote TIMONEL Bolsa 400g,S/ 2.90,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,400.0,g,Trigo mote TIMONEL Bolsa,2.9
Grano De Oro,Harina GRANO DE ORO Preparada Paquete 1kg,S/ 6.30,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,1.0,kg,Harina GRANO DE ORO Preparada Paquete,6.3
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,180.0,g,Chuño UNIVERSAL Bolsa r,3.3
Duryea,Mizena DURYEA Caja 500gr,S/ 8.90 10%,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,500.0,g,Mizena DURYEA Caja r,8.9
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 22.50 2%,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,310.0,ml,Cerveza CUSQUEÑA Trigo Pack 6 Botella,22.5
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Lata 355ml,S/ 22.90,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,6.0,l,Cerveza CUSQUEÑA Trigo Pack ata,22.9
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,150.0,g,Mazamorra Morada UNIVERSAL Bolsa r,2.5
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,100.0,g,Pudin UNIVERSAL sabor a Chocolate Bolsa r,2.5
Molitalia,Sémola de Trigo MOLITALIA Bolsa 200gr,S/ 1.70,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,200.0,g,Sémola de Trigo MOLITALIA Bolsa r,1.7
Costa,Galletas Integral COSTA con Salvado de Trigo Paquete 6u 37g,S/ 4.30,vega,HARINA DE TRIGO PREPARADA,2024-12-06 11:02:30.200099,37.0,g,Galletas Integral COSTA con Salvado de Trigo Paquete 6u,4.3
