brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sporade,Bebida Rehidratante SPORADE Tropical Botella 1.5lt Paquete 6u,S/ 23.50 29%,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,1.5,l,Bebida Rehidratante SPORADE Tropical Botella  Paquete 6u,23.5
Gatorade,Bebida Rehidratante GATORADE Tropical Fruit Pack 12un Botella 500ml,S/ 30.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,12.0,un,Bebida Rehidratante GATORADE Tropical Fruit Pack  Botella,30.0
SUEROX,Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml x 12u,S/ 78.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mandarina Botella  x 12u,78.0
MONSTER,Bebida Energizante MONSTER Mango Loco Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Energizante MONSTER Mango Loco Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Zero Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Energizante MONSTER Zero Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Ultra Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Energizante MONSTER Ultra Lata  x 2u,15.0
MONSTER,Bebida Energizante MONSTER Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Energizante MONSTER Lata  x 2u,15.0
Sporade,Bebida Rehidratante SPORADE Tropical Botella 500ml,S/ 2.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,500.0,ml,Bebida Rehidratante SPORADE Tropical Botella,2.0
SUEROX,Bebida Rehidratante SUEROX Sabor a Fresa y Kiwi Botella 630ml x 12u,S/ 78.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,630.0,ml,Bebida Rehidratante SUEROX Sabor a Fresa y Kiwi Botella  x 12u,78.0
SUEROX,Bebida Rehidratante SUEROX Sabor a Mora Azul Botella 630ml x 12u,S/ 78.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mora Azul Botella  x 12u,78.0
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml x 12u,S/ 78.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,630.0,ml,Bebida Rehidratante SUEROX Sabor a Manzana Botella  x 12u,78.0
FOUR LOKO,Bebida Alcohólica FOUR LOKO Sabor Purple Lata 473ml,S/ 10.90,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Alcohólica FOUR LOKO Sabor Purple Lata,10.9
Gatorade,Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml,S/ 2.50,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,500.0,ml,Bebida Rehidratante GATORADE Tropical Fruit Botella,2.5
MONSTER,Bebida Energizante MONSTER Zero Lata 473ml,S/ 8.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,473.0,ml,Bebida Energizante MONSTER Zero Lata,8.0
Gatorade,Bebida Rehidratante GATORADE Blue Botella 500ml,S/ 2.50,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 12:46:46.980024,500.0,ml,Bebida Rehidratante GATORADE Blue Botella,2.5
