brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Gloria,Salsa Pomarola MOLITALIA Doypack 145g Pack 6u,S/ 8.40 26%,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,145.0,g,Salsa Pomarola MOLITALIA Doypack  Pack 6u,8.4
Alacena,Ketchup ALACENA Doypack 380g,S/ 8.80,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,380.0,g,Ketchup ALACENA Doypack,8.8
Alacena,Mostaza ALACENA Doypack 100g,S/ 3.60,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,100.0,g,Mostaza ALACENA Doypack,3.6
Alacena,Ketchup ALACENA Doypack 100g,S/ 3.60,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,100.0,g,Ketchup ALACENA Doypack,3.6
INKA CHIPS,Papas Fritas INKA CHIPS Tomate Albahaca y Oliva Bolsa 115g,S/ 7.80,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,115.0,g,Papas Fritas INKA CHIPS Tomate Albahaca y Oliva Bolsa,7.8
Queirolo,Pisco SANTIAGO QUEIROLO Italia Botella 750ml,S/ 29.90,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,750.0,ml,Pisco SANTIAGO QUEIROLO Italia Botella,29.9
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,125.0,g,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa r,7.8
CATEDRATICO,Pisco CATEDRATICO Italia Botella 750ml,S/ 23.90,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,750.0,ml,Pisco CATEDRATICO Italia Botella,23.9
Vargas,Pisco VARGAS Reserva Privada Italia Botella 750ml,S/ 27.90,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,750.0,ml,Pisco VARGAS Reserva Privada Italia Botella,27.9
Tabernero,Pisco TABERNERO Italia La Botija Botella 700ml,S/ 29.90,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,700.0,ml,Pisco TABERNERO Italia La Botija Botella,29.9
Ricocat,Alimento para Gatos RICOCAT Adulto Trocitos Marinos Pouch 85gr,S/ 3.00,vega,TOMATE ITALIANO O MARSANO,2024-12-06 12:07:36.767501,85.0,g,Alimento para Gatos RICOCAT Adulto Trocitos Marinos Pouch r,3.0
