brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Colombina,Galleta COLOMBINA Arbolito Navidad Paquete 200gr,S/ 8.80 12%,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,200.0,g,Galleta COLOMBINA Arbolito Navidad Paquete r,8.8
San Jorge,Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,150.0,g,Galletas Navideñas COLOMBINA Navidad Bolsa,4.2
Colombina,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete 135gr,S/ 4.90 6%,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,135.0,g,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete r,4.9
San Jorge,Galletas SAN JORGE Coconut Paquete 55g x 2u,S/ 2.00,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,55.0,g,Galletas SAN JORGE Coconut Paquete  x 2u,2.0
Victoria,Galletas GLACITAS Toffee Caja 8 Sixpack 192g,S/ 38.40,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,192.0,g,Galletas GLACITAS Toffee Caja 8 Sixpack,38.4
Gn,Galleta GN Rellenitas Sabor a Coco Paquete 8 un,S/ 4.60,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,8.0,un,Galleta GN Rellenitas Sabor a Coco Paquete,4.6
Colombina,Galleta COLOMBINA Feliz Navidad Surtido Bolsa 220gr,S/ 6.50,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,220.0,g,Galleta COLOMBINA Feliz Navidad Surtido Bolsa r,6.5
Nestle,Galletas MOROCHAS Pack 6u Paquete 30g,S/ 6.20,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,30.0,g,Galletas MOROCHAS Pack 6u Paquete,6.2
San Jorge,Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,250.0,g,Galletas SAN JORGE Vainilla Gourmet Paquete,3.8
Gn,Galleta GN Rellenitas Sabor a Chocolate Paquete 8 un,S/ 4.60,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,8.0,un,Galleta GN Rellenitas Sabor a Chocolate Paquete,4.6
Field,Galleta Vainilla FIELD Familiar Paquete 147gr,S/ 2.50,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,147.0,g,Galleta Vainilla FIELD Familiar Paquete r,2.5
Sayon,Galletas SAYON Margarita Paquete 6u 43g.,S/ 5.20,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,43.0,g,Galletas SAYON Margarita Paquete 6u .,5.2
San Jorge,Galleta SAN JORGE Vainilla Familiar Paquete 120gr,S/ 1.70,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,120.0,g,Galleta SAN JORGE Vainilla Familiar Paquete r,1.7
Morochas,Galletas MOROCHAS Fiesta Bolsa 224gr,S/ 10.90,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,224.0,g,Galletas MOROCHAS Fiesta Bolsa r,10.9
Costa,Galletas COSTA Choco Chips Paquete 6u 34g.,S/ 4.50,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,34.0,g,Galletas COSTA Choco Chips Paquete 6u .,4.5
Victoria,Galleta VICTORIA Tentación Sabor a Chocolate Paquete 6u 43gr,S/ 5.30,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,43.0,g,Galleta VICTORIA Tentación Sabor a Chocolate Paquete 6u r,5.3
Field,Galletas CORONITA Chocolate Paquete 6u 36g,S/ 5.00,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,36.0,g,Galletas CORONITA Chocolate Paquete 6u,5.0
Field,Galleta FIELD Chocosoda 36gr Paquete 6 un,S/ 6.90,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,36.0,g,Galleta FIELD Chocosoda r Paquete,6.9
Costa,Galletas COSTA Choco Donuts Chocolate con leche Paquete 6u 33g.,S/ 4.50,vega,GALLETAS DULCES,2024-12-06 11:10:05.133358,33.0,g,Galletas COSTA Choco Donuts Chocolate con leche Paquete 6u .,4.5
