brand,description,price,website,search_term,scrape_timestamp
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 1.2L,S/ 17.50 15%,vega,LIMÓN,2024-12-07 15:55:31.730740
Sapolio,Detergente Líquido SAPOLIO Matic Limón Botella 2Lt,S/ 18.50 13%,vega,LIMÓN,2024-12-07 15:55:31.730740
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 640 ml,S/ 10.50 13%,vega,LIMÓN,2024-12-07 15:55:31.730740
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 750ml,S/ 5.80 11%,vega,LIMÓN,2024-12-07 15:55:31.730740
Sapolio,Lavavajilla en Pasta SAPOLIO Limón Pote 800g,S/ 5.50 8%,vega,LIMÓN,2024-12-07 15:55:31.730740
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,LIMÓN,2024-12-07 15:55:31.730740
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 1.2L,S/ 9.20 7%,vega,LIMÓN,2024-12-07 15:55:31.730740
Ace,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 42.50 7%,vega,LIMÓN,2024-12-07 15:55:31.730740
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 900 ml,S/ 14.50 6%,vega,LIMÓN,2024-12-07 15:55:31.730740
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 2000g,S/ 18.50 4%,vega,LIMÓN,2024-12-07 15:55:31.730740
Sapolio,Lavavajilla Líquido SAPOLIO Limón Botella 750 ml,S/ 8.90 3%,vega,LIMÓN,2024-12-07 15:55:31.730740
Marsella,Detergente MARSELLA Profesional Bolsa 13.5 Kg,S/ 96.00 3%,vega,LIMÓN,2024-12-07 15:55:31.730740
Vclean,Lavavajilla en Pasta VCLEAN Limón Pote 800g,S/ 4.90 2%,vega,LIMÓN,2024-12-07 15:55:31.730740
UMSHA,Gelatina UMSHA Sabor Limón Bolsa 120g,S/ 3.20,vega,LIMÓN,2024-12-07 15:55:31.730740
Clorandina,Lavavajilla en Pasta CLORANDINA Limón Pote 1100gr,S/ 6.30,vega,LIMÓN,2024-12-07 15:55:31.730740
Ace,Detergente en Polvo ACE Aroma de Limón Bolsa 750g,S/ 10.50,vega,LIMÓN,2024-12-07 15:55:31.730740
Gn,Galleta GN Rellenitas Sabor a Limón Paquete 8 un,S/ 4.60,vega,LIMÓN,2024-12-07 15:55:31.730740
PEROS,Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,LIMÓN,2024-12-07 15:55:31.730740
Ambrosoli,Caramelos AMBROSOLI Cocorokos Limón Bolsa 100 un,S/ 6.20,vega,LIMÓN,2024-12-07 15:55:31.730740
Arcor,Caramelos MISKY sabor a Limón Bolsa 275gr,S/ 4.90,vega,LIMÓN,2024-12-07 15:55:31.730740
