brand,description,price,website,search_term,scrape_timestamp
Vega,Papa seca VEGA Bolsa 400g,S/ 4.30,vega,PAPA SECA,2024-12-07 16:28:36.161509
Timonel,Papa Seca TIMONEL Bolsa 400gr,S/ 5.10,vega,PAPA SECA,2024-12-07 16:28:36.161509
