brand,description,price,website,search_term,scrape_timestamp
San Jorge,Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
San Jorge,Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
San Jorge,Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Field,Galletas Soda FIELD Bolsa 6u 32gr,S/ 4.20,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Costa,Galletas Integral COSTA con Salvado de Trigo Paquete 6u 37g,S/ 4.30,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Ritz,Galleta RITZ Regular Paquete 6u 20gr,S/ 4.50,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Costa,Galleta SODA V Soda Victoria Paquete 6un,S/ 3.50,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Field,Galleta Vainilla FIELD 37 gr Paquete 6un,S/ 5.70,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Club Social,Galleta CLUB SOCIAL 24g Paquete 6un,S/ 4.70,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Cream Cracker,Galletas FIELD Cream Crakers Bolsa 258gr,S/ 6.40,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Ritz,Galletas RITZ Taco 52.5g x 2u,S/ 3.00,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Ritz,Galleta RITZ Sabor a Queso 30g Paquete 6u,S/ 5.20,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Costa,Galletas COSTA Agua Line Paquete 6u 42g,S/ 4.40,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
San Jorge,Galleta SAN JORGE Cracknel Original 140gr,S/ 2.60,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Ritz,Galleta Mini RITZ Bolsa 50gr,S/ 1.50,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Ritz,"Galleta RITZ Taco 52,5gr",S/ 1.50,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Costa,Galletas COSTA Gretel Manjar Paquete 6u 32g,S/ 4.30,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
San Jorge,Galletas SAN JORGE Familiar Paquete 75g x 2u,S/ 3.20,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
Cream Cracker,Galletas FIELD Cream Crakers Bolsa 73.5gr,S/ 1.60,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
San Jorge,Galletas de Agua SAN JORGE Crackers Bolsa 450g,S/ 5.90,vega,GALLETAS SALADAS,2024-12-07 15:19:35.048495
