brand,description,price,website,search_term,scrape_timestamp
Quaker,Avena QUAKER Original Bolsa 900gr,S/ 11.50 21%,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena 3 OSITOS Premium 900g,S/ 9.50 17%,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena con Quinua 3 OSITOS Premium 900g,S/ 10.69 14%,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena Clásica 3 OSITOS Bolsa 500gr,S/ 6.00 8%,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
Quaker,Avena QUAKER Tradicional Bolsa 100gr,S/ 1.30,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g,S/ 1.50,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
Quaker,Avena QUAKER Tradicional Bolsa 500gr,S/ 7.20,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g Paquete 24u,,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
Quaker,Avena QUAKER Tradicional Bolsa 200g,S/ 4.60,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g x3u,,vega,AVENA ENVASADA,2024-12-07 15:12:47.328593
