brand,description,price,website,search_term,scrape_timestamp
Coca Cola,Gaseosa COCA COLA Botella 600ml Pack 12 Und,S/ 29.20 6%,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Fanta,Gaseosa FANTA Naranja 500ml Paquete 12u,S/ 26.40,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Fanta,Gaseosa FANTA Kola Inglesa Botella 500ml Paquete 12u,S/ 24.00,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Inca Kola,Gaseosa INCA KOLA Botella 3L Paquete 4u,S/ 39.80 11%,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Inca Kola,Gaseosa INCA KOLA Botella 600ml Pack 12 Und,S/ 29.20 6%,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Coca Cola,Gaseosa COCA COLA Botella 3L Paquete 4u,,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Guarana,Gaseosa GUARANÁ Botella 450ml Paquete 15u,S/ 30.00,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Coca Cola,Gaseosa INCA KOLA Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Big Cola,Gaseosa BIG COLA Botella 1.035L x 6u,S/ 19.20,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Guarana,Gaseosa GUARANÁ Botella 3.010L Pack 4u,S/ 26.20 13%,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Oro,Gaseosa BIG COLA Botella 3.03L Paquete 6un,S/ 41.40,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Oro,Gaseosa ORO Botella 3.03L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Coca Cola,Gaseosa Coca Cola Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Sprite,Gaseosa SPRITE Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Fanta,Gaseosa FANTA Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Fanta,Gaseosa FANTA KOLA INGLESA Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Inca Kola,Gaseosa INCA KOLA Botella 3L,S/ 11.40,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Guarana,Gaseosa GUARANÁ Botella 3.010L,S/ 7.50,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
Guarana,Gaseosa GUARANA Botella 2L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
7Up,Gaseosa 7UP Botella 1.5L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-07 16:56:17.523440
