description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Galletas Saladas FIELD Cream Cracker Paquete 7...,,5.0,g,1.4,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,5.0,g,1.4,GALLETAS SALADAS
Galletas Saladas Ritz Mini 50g,,50.0,g,1.5,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,50.0,g,1.5,GALLETAS SALADAS
Galletas Saladas RITZ sabor Original Paquete 5...,,5.0,g,1.5,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,5.0,g,1.5,GALLETAS SALADAS
Galletas Saladas RITZ Mini Original Bolsa 50g,,50.0,g,1.5,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,50.0,g,1.5,GALLETAS SALADAS
Galletas Saladas Ritz Original 52.5g,,52.5,g,1.9,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,52.5,g,1.9,GALLETAS SALADAS
Galletas Saladas Ritz Original 52.5g,,52.5,g,1.9,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,52.5,g,1.9,GALLETAS SALADAS
Galletas Saladas Ritz 70g,,70.0,g,2.0,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,70.0,g,2.0,GALLETAS SALADAS
Galletas Saladas Ritz 70g,,70.0,g,2.0,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,70.0,g,2.0,GALLETAS SALADAS
Pack x6 Galletas Saladas Horneadas Cuisine & Co Gustits 21g,,6.0,g,2.9,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,6.0,g,2.9,GALLETAS SALADAS
Pack x6 Galletas Saladas Horneadas Cuisine & Co Gustits 21g,,6.0,g,2.9,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,6.0,g,2.9,GALLETAS SALADAS
Galletas Saladas RITZ sabor Original Paquete 6...,,120.0,g,3.8,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,120.0,g,3.8,GALLETAS SALADAS
Sixpack Galletas Saladas Ritz Sabor Original 22.4g,,22.4,g,3.8,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,22.4,g,3.8,GALLETAS SALADAS
Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,,150.0,g,3.9,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,150.0,g,3.9,GALLETAS SALADAS
Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,,150.0,g,4.1,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,150.0,g,4.1,GALLETAS SALADAS
Galletas Saladas CLUB SOCIAL sabor Original Pa...,,144.0,g,4.5,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,144.0,g,4.5,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Original 24g,,24.0,g,4.6,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Original 24g,,24.0,g,4.6,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Integral 24g,,24.0,g,4.6,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Integral 24g,,24.0,g,4.6,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Galletas Saladas RITZ sabor Queso Paquete 6un,,180.0,g,4.79,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,180.0,g,4.79,GALLETAS SALADAS
Galletas Saladas DORÉ Paquete 6un,,6.0,un,4.9,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,6.0,un,4.9,GALLETAS SALADAS
Galletas Saladas DORÉ Paquete 6un,DORE,6.0,un,4.9,vivanda,2024-12-04 17:19:05.386670,GALLETAS SALADAS,6.0,un,4.9,GALLETAS SALADAS
Sixpack Galletas Saladas Ritz Sandwich Sabor Queso 30g,,30.0,g,4.99,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,30.0,g,4.99,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Sabor Mantequilla 24g,,24.0,g,5.2,metro,2024-12-04 20:48:14.131221,GALLETAS SALADAS,24.0,g,5.2,GALLETAS SALADAS
Galletas Saladas CLUB SOCIAL sabor Mantequilla...,,144.0,g,5.2,plaza_vea,2024-12-04 13:04:40.580199,GALLETAS SALADAS,144.0,g,5.2,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Sabor Mantequilla 24g,,24.0,g,5.2,wong,2024-12-04 18:19:14.979750,GALLETAS SALADAS,24.0,g,5.2,GALLETAS SALADAS
