description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Duraznos en Mitades 415g,TOTTUS,415.0,g,5.9,tottus,2024-12-04 13:34:33.635952,DURAZNO EN CONSERVA,415.0,g,5.9,DURAZNO EN CONSERVA
Durazno en Mitades VEGA Lata 820g,Vega,820.0,g,7.2,vega,2024-12-04 14:04:50.368573,DURAZNO EN CONSERVA,820.0,g,7.2,DURAZNO EN CONSERVA
Durazno en Mitades Metro Lata 820g,,820.0,g,7.5,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,820.0,g,7.5,DURAZNO EN CONSERVA
Duraznos en Almíbar Cuisine & Co 820g,,820.0,g,7.9,wong,2024-12-04 19:40:11.428920,DURAZNO EN CONSERVA,820.0,g,7.9,DURAZNO EN CONSERVA
Duraznos en Almíbar Cuisine & Co 820g,,820.0,g,7.9,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,820.0,g,7.9,DURAZNO EN CONSERVA
Durazno en Mitades TIMONEL Lata 820g,Timonel,820.0,g,8.3,vega,2024-12-04 14:04:50.368573,DURAZNO EN CONSERVA,820.0,g,8.3,DURAZNO EN CONSERVA
Duraznos En Mitades x 820 g,COMPASS,820.0,g,8.5,tottus,2024-12-04 13:34:33.635952,DURAZNO EN CONSERVA,820.0,g,8.5,DURAZNO EN CONSERVA
Duraznos en Almíbar 820 g,ARICA,820.0,g,8.5,tottus,2024-12-04 13:34:33.635952,DURAZNO EN CONSERVA,820.0,g,8.5,DURAZNO EN CONSERVA
Duraznos Deshidratados Wel-B 14g,,14.0,g,8.7,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,14.0,g,8.7,DURAZNO EN CONSERVA
Duraznos Deshidratados Wel-B 14g,,14.0,g,8.7,wong,2024-12-04 19:40:11.428920,DURAZNO EN CONSERVA,14.0,g,8.7,DURAZNO EN CONSERVA
Duraznos en Mitades Pulp 820g,,820.0,g,8.9,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,820.0,g,8.9,DURAZNO EN CONSERVA
Duraznos en Mitades en Conserva Del Rio 820g,,820.0,g,9.5,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,820.0,g,9.5,DURAZNO EN CONSERVA
Duraznos en Conserva PULP Lata 820gr,Pulp,820.0,g,10.5,vega,2024-12-04 14:04:50.368573,DURAZNO EN CONSERVA,820.0,g,10.5,DURAZNO EN CONSERVA
Duraznos en Almíbar Aconcagua 820g,,820.0,g,10.9,wong,2024-12-04 19:40:11.428920,DURAZNO EN CONSERVA,820.0,g,10.9,DURAZNO EN CONSERVA
Duraznos en Mitades Pulp 820g,,820.0,g,11.0,wong,2024-12-04 19:40:11.428920,DURAZNO EN CONSERVA,820.0,g,11.0,DURAZNO EN CONSERVA
Duraznos en Almíbar Dos Caballos 820g,,820.0,g,11.5,metro,2024-12-04 21:38:58.117099,DURAZNO EN CONSERVA,820.0,g,11.5,DURAZNO EN CONSERVA
