description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pavo Entero con Menudencia Cuisine & Co x kg,,1.0,kg,14.9,wong,2024-12-04 18:49:27.160422,PAVO EVISCERADO,1.0,kg,14.9,PAVO EVISCERADO
Pavo Entero Redondos x kg,,1.0,kg,15.9,metro,2024-12-04 21:04:06.778152,PAVO EVISCERADO,1.0,kg,15.9,PAVO EVISCERADO
Pavo Entero Congelado San Fernando x kg,,1.0,kg,16.9,metro,2024-12-04 21:04:06.778152,PAVO EVISCERADO,1.0,kg,16.9,PAVO EVISCERADO
Pavo Entero Congelado San Fernando x kg,,1.0,kg,16.9,wong,2024-12-04 18:49:27.160422,PAVO EVISCERADO,1.0,kg,16.9,PAVO EVISCERADO
