description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Porciones de Corvina Congelada Seafrost x kg,,1.0,kg,99.9,wong,2024-12-04 18:55:14.951056,CORVINA,1,kg,99.9,CORVINA
Filete de Corvina x Kg,,1.0,kg,126.5,wong,2024-12-04 18:55:14.951056,CORVINA,1,kg,126.5,CORVINA
