description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Carne de Pollo Molida San Fernando 500g,,500.0,g,12.7,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,25.4,CARNE MOLIDA DE VACUNO
Carne Molida Económica Congelada Los Hierros x 500 g,,500.0,g,13.9,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,27.8,CARNE MOLIDA DE VACUNO
Carne Molida de Cerdo SAN FERNANDO Paquete 500g,SAN FERNANDO,500.0,g,15.5,vivanda,2024-12-04 17:24:12.071870,CARNE MOLIDA DE VACUNO,1.0,kg,31.0,CARNE MOLIDA DE VACUNO
Carne Molida de Pavita x 500g,VIVANDA,500.0,g,15.9,vivanda,2024-12-04 17:24:12.071870,CARNE MOLIDA DE VACUNO,1.0,kg,31.8,CARNE MOLIDA DE VACUNO
Carne Molida de Pavita San Fernando Bolsa 500 g,,500.0,g,16.4,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,32.8,CARNE MOLIDA DE VACUNO
Carne Molida Especial Congelada Los Hierros x 500 g,,500.0,g,18.9,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,37.8,CARNE MOLIDA DE VACUNO
Carne Molida de Res Empacada al vacío EL BUEN ...,,0.6,kg,19.8,plaza_vea,2024-12-04 13:14:04.543701,CARNE MOLIDA DE VACUNO,1.0,kg,33.0,CARNE MOLIDA DE VACUNO
Carne Molida Porcionada Los Hierros 800g,,800.0,g,19.9,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,24.875,CARNE MOLIDA DE VACUNO
Carne Molida Económica Congelada Los Hierros x 1 Kg,,1.0,kg,24.9,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,24.9,CARNE MOLIDA DE VACUNO
Carne Molida Especial Nacional x kg,,1.0,kg,24.99,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,24.99,CARNE MOLIDA DE VACUNO
Carne Molida EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,25.0,vivanda,2024-12-04 17:24:12.071870,CARNE MOLIDA DE VACUNO,1.0,kg,25.0,CARNE MOLIDA DE VACUNO
Carne Molida Light de Res Empacada al vacío EL...,,0.6,kg,34.8,plaza_vea,2024-12-04 13:14:04.543701,CARNE MOLIDA DE VACUNO,1.0,kg,58.0,CARNE MOLIDA DE VACUNO
Carne Molida de Bisteck Nacional x kg,,1.0,kg,35.8,metro,2024-12-04 20:59:11.183293,CARNE MOLIDA DE VACUNO,1.0,kg,35.8,CARNE MOLIDA DE VACUNO
Carne Molida Light EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,36.5,vivanda,2024-12-04 17:24:12.071870,CARNE MOLIDA DE VACUNO,1.0,kg,36.5,CARNE MOLIDA DE VACUNO
