description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya,,1.5,kg,3.5,plaza_vea,2024-12-04 13:50:49.571868,PAPAYA,1.5,kg,3.5,PAPAYA
Papaya Sur Metro x kg,,1.0,kg,3.99,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,3.99,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,6.99,metro,2024-12-04 21:30:48.850789,PAPAYA,500.0,g,6.99,PAPAYA
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-04 13:50:49.571868,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-04 19:30:08.627849,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada El Frutero 1kg,,1.0,kg,12.55,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,12.55,PAPAYA
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,14.9,PAPAYA
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,16.14,PAPAYA
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,16.14,PAPAYA
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,16.5,PAPAYA
