description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Queso Fresco de Vaca Deslactosado DUMAN x Kg,,0.3,kg,16.17,plaza_vea,2024-12-04 13:39:33.782527,QUESO FRESCO DE VACA,0.3,kg,16.17,QUESO FRESCO DE VACA
Queso Fresco de Vaca DUMAN,,0.4,kg,19.96,plaza_vea,2024-12-04 13:39:33.782527,QUESO FRESCO DE VACA,0.4,kg,19.96,QUESO FRESCO DE VACA
Queso Fresco de Vaca Light DUMAN Paquete 400g,,0.45,kg,27.68,plaza_vea,2024-12-04 13:39:33.782527,QUESO FRESCO DE VACA,0.45,kg,27.68,QUESO FRESCO DE VACA
Queso Fresco De Vaca Light Duman x kg,,1.0,kg,50.32,metro,2024-12-04 21:18:43.540996,QUESO FRESCO DE VACA,1.0,kg,50.32,QUESO FRESCO DE VACA
