description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Tostada TOSTAGRILL Paquete 225g,TOSTAGRILL,225.0,g,5.7,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),225.0,g,5.7,TOSTADAS (MOLDE)
Tostada Integral TOSTAGRILL Paquete 225g,TOSTAGRILL,225.0,g,5.7,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),225.0,g,5.7,TOSTADAS (MOLDE)
Tostadas BELL'S Clásicas Paquete 10un,BELL'S,10.0,un,6.2,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),10.0,un,6.2,TOSTADAS (MOLDE)
Tostadas Clásicas de 118 g,PYC,118.0,g,6.7,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),118.0,g,6.7,TOSTADAS (MOLDE)
Tostadas integrales 8 unidades,PYC,8.0,un,6.8,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),8.0,un,6.8,TOSTADAS (MOLDE)
Tostadas Clásicas 10 Unidades,TOTTUS,10.0,un,6.9,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),10.0,un,6.9,TOSTADAS (MOLDE)
Tostadas Integrales Metro Paquete 125 g,,125.0,g,6.9,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),125.0,g,6.9,TOSTADAS (MOLDE)
Tostadas Clásicas Metro Paquete 115 g,,115.0,g,6.9,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),115.0,g,6.9,TOSTADAS (MOLDE)
TOSTADAS INTEGRAL 10UNID,TOTTUS,10.0,un,6.9,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),10.0,un,6.9,TOSTADAS (MOLDE)
Tostadas Integrales PYC Paquete 8 unid,,8.0,un,7.2,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),8.0,un,7.2,TOSTADAS (MOLDE)
Tostadas Clásicas 20un,,20.0,un,7.59,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),20.0,un,7.59,TOSTADAS (MOLDE)
Tostadas Integrales 20un,,20.0,un,7.59,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),20.0,un,7.59,TOSTADAS (MOLDE)
Tostadas Integrales Unión Bolsa 10 unid,,10.0,un,7.6,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),10.0,un,7.6,TOSTADAS (MOLDE)
Tostadas Clásicas Unión Bolsa 10 unid,,10.0,un,7.6,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),10.0,un,7.6,TOSTADAS (MOLDE)
Tostadas Integrales Unión 10 Unidades 150 g,UNION,10.0,un,7.7,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),10.0,un,7.7,TOSTADAS (MOLDE)
Tostadas Integrales LA FLORENCIA Bolsa 230g,LA FLORENCIA,230.0,g,7.7,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),230.0,g,7.7,TOSTADAS (MOLDE)
Tostada Clásica 142g,BAUDUCCO,142.0,g,7.9,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),142.0,g,7.9,TOSTADAS (MOLDE)
Tostadas Clásicas LA FLORENCIA Bolsa 200g,LA FLORENCIA,200.0,g,7.9,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),200.0,g,7.9,TOSTADAS (MOLDE)
Tostada Integral 142g,BAUDUCCO,142.0,g,7.9,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),142.0,g,7.9,TOSTADAS (MOLDE)
Tostadas Piqueo Arito Don Mamino 85 G,,85.0,g,7.99,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),85.0,g,7.99,TOSTADAS (MOLDE)
Tostadas Integrales UNIÓN Paquete 10un,UNIÓN,10.0,un,8.2,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),10.0,un,8.2,TOSTADAS (MOLDE)
Tostadas Blancas UNIÓN Clásicas Paquete 10un,UNIÓN,10.0,un,8.2,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),10.0,un,8.2,TOSTADAS (MOLDE)
Tostadas Clásicas Bauducco 42g,,42.0,g,8.3,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),42.0,g,8.3,TOSTADAS (MOLDE)
Tostadas Integrales 142 g,,142.0,g,8.3,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),142.0,g,8.3,TOSTADAS (MOLDE)
Tostadas Integrales 10 Unidades,BIMBO,10.0,un,8.5,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),10.0,un,8.5,TOSTADAS (MOLDE)
Tostadas Clásicas 160 g,BIMBO,160.0,g,8.5,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),160.0,g,8.5,TOSTADAS (MOLDE)
Tostada Clasica BAUDUCCO Paquete de 142g,BAUDUCCO,142.0,g,8.7,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),142.0,g,8.7,TOSTADAS (MOLDE)
Tostadas Integrales Bimbo Cero Cero 140g,,140.0,g,9.3,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),140.0,g,9.3,TOSTADAS (MOLDE)
Tostadas BIMBO Integrales Paquete 10un,BIMBO,10.0,un,9.4,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),10.0,un,9.4,TOSTADAS (MOLDE)
Tostadas BIMBO Clásicas Paquete 10un,BIMBO,10.0,un,9.4,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),10.0,un,9.4,TOSTADAS (MOLDE)
Tostadas Clásicas Bimbo Paquete 10 unid,,10.0,un,9.5,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),10.0,un,9.5,TOSTADAS (MOLDE)
Tostadas Integrales Bimbo 10un,,10.0,un,9.5,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),10.0,un,9.5,TOSTADAS (MOLDE)
Tostadas Noglut de 100 g,SANTIVERI,100.0,g,14.1,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),100.0,g,14.1,TOSTADAS (MOLDE)
Tostadas Sin Gluten Santiveri Noglut 100g,,100.0,g,15.9,metro,2024-12-04 20:46:59.505238,TOSTADAS (MOLDE),100.0,g,15.9,TOSTADAS (MOLDE)
Tostadas sin Gluten NOGLUT Paquete 100g,NOGLUT,100.0,g,16.0,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),100.0,g,16.0,TOSTADAS (MOLDE)
Tostadas NATCRACKERS Datiles y Almendras Caja 160g,NATCRACKERS,160.0,g,22.39,vivanda,2024-12-04 17:17:23.342387,TOSTADAS (MOLDE),160.0,g,22.39,TOSTADAS (MOLDE)
Tostadas Datiles Y Almendras Natcrackers x 160 g,NAT CRACKERS,160.0,g,24.9,tottus,2024-12-04 13:02:00.711337,TOSTADAS (MOLDE),160.0,g,24.9,TOSTADAS (MOLDE)
