description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Queso Mantecoso Cuisine & Co 200g,,200.0,g,13.1,wong,2024-12-04 19:10:12.342441,QUESO MANTECOSO,200.0,g,13.1,QUESO MANTECOSO
Queso Mantecoso Chugur Molde 300 g,,300.0,g,17.3,metro,2024-12-04 21:20:26.956681,QUESO MANTECOSO,300.0,g,17.3,QUESO MANTECOSO
Queso Mantecoso Chugur Molde 300 g,,300.0,g,17.3,wong,2024-12-04 19:10:12.342441,QUESO MANTECOSO,300.0,g,17.3,QUESO MANTECOSO
Queso Mantecoso De Origen Cuña 300g,,300.0,g,19.5,metro,2024-12-04 21:20:26.956681,QUESO MANTECOSO,300.0,g,19.5,QUESO MANTECOSO
Queso CHUGUR Mantecoso Paquete 300g,CHUGUR,300.0,g,21.9,vivanda,2024-12-04 17:39:32.474033,QUESO MANTECOSO,300.0,g,21.9,QUESO MANTECOSO
