description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Plátano de Seda,,1.0,kg,2.79,plaza_vea,2024-12-04 13:51:43.229580,PLÁTANO DE SEDA,1,kg,2.79,PLÁTANO DE SEDA
Plátano de Seda Metro x kg,,1.0,kg,2.99,metro,2024-12-04 21:32:05.696982,PLÁTANO DE SEDA,1,kg,2.99,PLÁTANO DE SEDA
Plátano de Seda Tipo Exportación en Bolsa x kg,,1.0,kg,6.39,metro,2024-12-04 21:32:05.696982,PLÁTANO DE SEDA,1,kg,6.39,PLÁTANO DE SEDA
Plátano de Seda Tipo Exportación en Bolsa x kg,,1.0,kg,6.39,wong,2024-12-04 19:30:30.860516,PLÁTANO DE SEDA,1,kg,6.39,PLÁTANO DE SEDA
