description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Café Tostado y Molido CAFETAL Selecto Bolsa 80gr,Cafetal,80.0,g,4.0,vega,2024-12-04 14:43:29.316225,CAFÉ TOSTADO MOLIDO,1,kg,50.0,CAFÉ TOSTADO MOLIDO
Café Tostado y Molido CAFFÉ Bolsa 80g,,80.0,g,5.5,plaza_vea,2024-12-04 14:38:26.783791,CAFÉ TOSTADO MOLIDO,1,kg,68.75,CAFÉ TOSTADO MOLIDO
Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,Cafetal,200.0,g,9.0,vega,2024-12-04 14:43:29.316225,CAFÉ TOSTADO MOLIDO,1,kg,45.0,CAFÉ TOSTADO MOLIDO
Café Tostado Molido BELL'S Bolsa 220g,,220.0,g,9.9,plaza_vea,2024-12-04 14:38:26.783791,CAFÉ TOSTADO MOLIDO,1,kg,45.00000000000001,CAFÉ TOSTADO MOLIDO
Café Tostado Molido BELL'S Bolsa 220g,BELL'S,220.0,g,9.9,vivanda,2024-12-04 18:16:22.481619,CAFÉ TOSTADO MOLIDO,1,kg,45.00000000000001,CAFÉ TOSTADO MOLIDO
Café Tostado y Molido CAFETAL Selecto Bolsa 20...,,200.0,g,11.2,plaza_vea,2024-12-04 14:38:26.783791,CAFÉ TOSTADO MOLIDO,1,kg,56.0,CAFÉ TOSTADO MOLIDO
Café Tostado Molido ALTOMAYO Natural Doypack 200g,ALTOMAYO,200.0,g,11.3,vivanda,2024-12-04 18:16:22.481619,CAFÉ TOSTADO MOLIDO,1,kg,56.5,CAFÉ TOSTADO MOLIDO
Café tostado y molido 200 gr,TOTTUS,200.0,g,11.7,tottus,2024-12-04 13:58:01.446509,CAFÉ TOSTADO MOLIDO,1,kg,58.5,CAFÉ TOSTADO MOLIDO
Café Molido y Tostado Cuisine & Co 220g,,220.0,g,12.5,metro,2024-12-04 22:19:39.704113,CAFÉ TOSTADO MOLIDO,1,kg,56.81818181818182,CAFÉ TOSTADO MOLIDO
Café Tostado y Molido Americano Cafetal Bolsa 140 g,,140.0,g,14.7,metro,2024-12-04 22:19:39.704113,CAFÉ TOSTADO MOLIDO,1,kg,104.99999999999999,CAFÉ TOSTADO MOLIDO
Café Tostado y Molido Americano Cafetal Bolsa 140 g,,140.0,g,14.8,wong,2024-12-04 20:46:28.670530,CAFÉ TOSTADO MOLIDO,1,kg,105.71428571428571,CAFÉ TOSTADO MOLIDO
Café Tostado Molido ALTOMAYO Gourmet Bolsa 200...,,200.0,g,17.9,plaza_vea,2024-12-04 14:38:26.783791,CAFÉ TOSTADO MOLIDO,1,kg,89.5,CAFÉ TOSTADO MOLIDO
Café Tostado Molido ALTOMAYO Gourmet Bolsa 200g,ALTOMAYO,200.0,g,19.3,vivanda,2024-12-04 18:16:22.481619,CAFÉ TOSTADO MOLIDO,1,kg,96.5,CAFÉ TOSTADO MOLIDO
Café Tostado Molido BELL'S Bolsa 500g,BELL'S,500.0,g,19.9,vivanda,2024-12-04 18:16:22.481619,CAFÉ TOSTADO MOLIDO,1,kg,39.8,CAFÉ TOSTADO MOLIDO
Café tostado y molido 500 gr,TOTTUS,500.0,g,19.9,tottus,2024-12-04 13:58:01.446509,CAFÉ TOSTADO MOLIDO,1,kg,39.8,CAFÉ TOSTADO MOLIDO
