description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Hamburguesa de Pollo REDONDOS Bolsa 360g,,6.0,un,6.6,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,6.0,un,6.6,HAMBURGUESA
Hamburguesas de Pollo Redondos 6un,,6.0,un,6.8,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,6.0,un,6.8,HAMBURGUESA
Hamburguesa de Carne x un,,1.0,un,7.2,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,1.0,un,7.2,HAMBURGUESA
Hamburguesas Practiburguer con Carne BELL'S Bo...,,8.0,un,7.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,8.0,un,7.9,HAMBURGUESA
Hamburguesa de Soya BHAKTI NATURA Caja 150g,,150.0,g,8.0,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,150.0,g,8.0,HAMBURGUESA
Hamburguesa Vegana Notburger 95g,,95.0,g,10.9,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,95.0,g,10.9,HAMBURGUESA
Hamburguesa de Pollo LOS HIERROS Bolsa 8un x 6...,,504.0,g,11.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,504.0,g,11.9,HAMBURGUESA
Hamburguesa de pollo REDONDOS Bolsa 14un,,14.0,un,11.99,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,14.0,un,11.99,HAMBURGUESA
Hamburguesa de pollo REDONDOS Bolsa 14un,REDONDOS,14.0,un,11.99,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,14.0,un,11.99,HAMBURGUESA
Hamburguesa de Pollo La Magnífica 14un,,14.0,un,12.49,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,14.0,un,12.49,HAMBURGUESA
Hamburguesa Casera De Pollo x 14 Unidades,TOTTUS,14.0,un,12.5,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,14.0,un,12.5,HAMBURGUESA
Hamburguesa de Carne La Casera SAN FERNANDO Bolsa 910g,SAN FERNANDO,910.0,g,12.6,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,910.0,g,12.6,HAMBURGUESA
Hamburguesa de Carne La Casera SAN FERNANDO Bo...,,910.0,g,12.6,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,910.0,g,12.6,HAMBURGUESA
Hamburguesa La Casera de Pollo SAN FERNANDO Bo...,,910.0,g,12.69,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,910.0,g,12.69,HAMBURGUESA
Hamburguesa de Carne La Super SAN FERNANDO Bolsa 850g,SAN FERNANDO,850.0,g,12.7,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,850.0,g,12.7,HAMBURGUESA
Hamburguesa de Carne La Super SAN FERNANDO Bol...,,850.0,g,12.7,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,850.0,g,12.7,HAMBURGUESA
Hamburguesas Practiburguer con Carne BELL'S Bo...,,14.0,un,12.99,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,14.0,un,12.99,HAMBURGUESA
Hamburguesas de Pollo Natural Home 600g,,600.0,g,12.99,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,600.0,g,12.99,HAMBURGUESA
Hamburguesas de Pollo Redondos 14un,,14.0,un,13.5,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,14.0,un,13.5,HAMBURGUESA
HAMBURGUESA CASERA DE CARNE X 14 UNID,TOTTUS,14.0,un,13.5,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,14.0,un,13.5,HAMBURGUESA
Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,,4.0,un,13.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,4.0,un,13.9,HAMBURGUESA
Hamburguesa San Fernando La Casera 14un,,14.0,un,14.1,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,14.0,un,14.1,HAMBURGUESA
Hamburguesas Res 12 unds 600 g,NATURAL HOME,12.0,un,14.9,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,12.0,un,14.9,HAMBURGUESA
Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,OTTO KUNZ,4.0,un,15.4,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,4.0,un,15.4,HAMBURGUESA
Hamburguesa de Res Otto Kunz Bolsa 4 unid,,4.0,un,15.9,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,4.0,un,15.9,HAMBURGUESA
Hamburguesas Pavo 12 unds 600 g,NATURAL HOME,12.0,un,15.9,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,12.0,un,15.9,HAMBURGUESA
Hamburguesas de Pavo Natural Home 600g,,600.0,g,15.99,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,600.0,g,15.99,HAMBURGUESA
Hamburguesa de Pescado BELL'S Caja 500g,,500.0,g,16.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,500.0,g,16.9,HAMBURGUESA
Hamburguesa de Garbanzos DELLANATURA Caja 400g,DELLANATURA,400.0,g,16.9,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,400.0,g,16.9,HAMBURGUESA
Hamburguesa de Pescado BELL'S Caja 500g,,500.0,g,16.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,500.0,g,16.9,HAMBURGUESA
Hamburguesa de Pollo Casera REDONDOS,,1.0,kg,16.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,1.0,kg,16.9,HAMBURGUESA
Hamburguesa de Garbanzos DELLANATURA Caja 400g,,400.0,g,16.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,400.0,g,16.9,HAMBURGUESA
Hamburguesa Vegetal de Finas Hierbas DELLANATU...,,400.0,g,16.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,400.0,g,16.9,HAMBURGUESA
Hamburguesa de Pescado BELL'S Caja 500g,BELL'S,500.0,g,17.4,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,500.0,g,17.4,HAMBURGUESA
Hamburguesa de Salmón Nutritiva 360g,,360.0,g,17.5,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,360.0,g,17.5,HAMBURGUESA
Hamburguesas de Pollo x kg,,1.0,kg,17.75,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,1.0,kg,17.75,HAMBURGUESA
HAMBURGUESA PARRILLERA DE POLLO - PAQUETE 600 GR,REDONDOS,600.0,g,17.9,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,600.0,g,17.9,HAMBURGUESA
Hamburguesa de Salmón UMI Bolsa 360g,,4.0,un,17.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,4.0,un,17.9,HAMBURGUESA
HAMBURGUESA DE FINAS HIERBAS X600 GR,REDONDOS,600.0,g,17.9,tottus,2024-12-04 13:14:21.788160,HAMBURGUESA,600.0,g,17.9,HAMBURGUESA
Hamburguesa Vegetariana de Soya Kartriso Bandeja 500 g,,500.0,g,18.6,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,500.0,g,18.6,HAMBURGUESA
Hamburguesa de Pollo Parrillera REDONDOS Caja ...,,4.0,un,19.3,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,4.0,un,19.3,HAMBURGUESA
Hamburguesa de Pollo Parrillera Finas Hierbas ...,,4.0,un,19.5,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,4.0,un,19.5,HAMBURGUESA
Hamburguesa Parrillera BELL'S SELECCIÓN Paquet...,,4.0,un,19.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,4.0,un,19.9,HAMBURGUESA
Hamburguesa Casera de Res LA FLORENCIA,,1.1,kg,19.9,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,1.1,kg,19.9,HAMBURGUESA
Hamburguesa Vegetariana de Garbanzo Della Natura 400g,,400.0,g,19.9,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,400.0,g,19.9,HAMBURGUESA
Hamburguesa Parrillera de Pollo Redondos 600g,,600.0,g,19.9,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,600.0,g,19.9,HAMBURGUESA
Hamburguesa de Res La Segoviana Bolsa 14un,,14.0,un,19.9,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,14.0,un,19.9,HAMBURGUESA
Hamburguesa Parrillera de Pollo AVINKA Caja 4un,AVINKA,4.0,un,20.4,vivanda,2024-12-04 17:30:35.099051,HAMBURGUESA,4.0,un,20.4,HAMBURGUESA
Hamburguesa Parrillera de Pollo AVINKA Caja 4u...,,600.0,g,20.4,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,600.0,g,20.4,HAMBURGUESA
Hamburguesa Gluten Free FLEXFOOD Caja 240g,,240.0,g,20.5,plaza_vea,2024-12-04 13:26:59.470052,HAMBURGUESA,240.0,g,20.5,HAMBURGUESA
Hamburguesa de Trucha Piscis Bolsa 500 g,,500.0,g,20.5,wong,2024-12-04 18:56:29.906518,HAMBURGUESA,500.0,g,20.5,HAMBURGUESA
