description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Trozos de Atún en Aceite Vegetal Metro 140g,,140.0,g,3.9,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,3.9,TROZO DE PESCADO EN CONSERVA
Trozos de Jurel en Aceite Vegetal Campomar 170g,,170.0,g,4.1,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,170.0,g,4.1,TROZO DE PESCADO EN CONSERVA
Trozos de Jurel en Aceite Vegetal Campomar 170g,,170.0,g,4.1,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,170.0,g,4.1,TROZO DE PESCADO EN CONSERVA
Trozos De Atún x 140 g,TOTTUS,140.0,g,4.3,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,140.0,g,4.3,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,,140.0,g,4.4,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,4.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,,140.0,g,4.4,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,4.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún VEGA en Aceite Vegetal Lata 150g,Vega,150.0,g,4.7,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,150.0,g,4.7,TROZO DE PESCADO EN CONSERVA
Trozos De Jurel 170 g,FRESCOMAR,170.0,g,4.7,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,170.0,g,4.7,TROZO DE PESCADO EN CONSERVA
Trozos De Caballa 170 g,FRESCOMAR,170.0,g,4.8,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,170.0,g,4.8,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Marinero 140g,,140.0,g,4.9,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,4.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,,140.0,g,5.1,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,140.0,g,5.1,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,,140.0,g,5.1,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,140.0,g,5.1,TROZO DE PESCADO EN CONSERVA
Trozos de Atún FRESCOMAR en Aceite Vegetal Lat...,,170.0,g,5.4,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,170.0,g,5.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal CAMPOMAR Lata 150g,CAMPOMAR,150.0,g,5.4,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,150.0,g,5.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún INCA MAR en Aceite Vegetal Lata 140gr,Inca Mar,140.0,g,5.4,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,140.0,g,5.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal CAMPOMAR Lata...,,150.0,g,5.4,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,150.0,g,5.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún CAMPOMAR en Aceite Vegetal Lata 150g,Campomar,150.0,g,5.4,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,150.0,g,5.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 140g,Primor,140.0,g,5.5,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,140.0,g,5.5,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Primor 140g,,140.0,g,5.5,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,140.0,g,5.5,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Primor 140g,,140.0,g,5.5,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,5.5,TROZO DE PESCADO EN CONSERVA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 1...,,140.0,g,5.5,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,140.0,g,5.5,TROZO DE PESCADO EN CONSERVA
Trozos De Atún Aceite Vegetal 170Gr,FRESCOMAR,170.0,g,5.6,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,170.0,g,5.6,TROZO DE PESCADO EN CONSERVA
Trozos de Atún FLORIDA en Aceite Vegetal Lata 140gr,Florida,140.0,g,5.8,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,140.0,g,5.8,TROZO DE PESCADO EN CONSERVA
Trozos Atún en Aceite Vegetal y Sal 140g,FLORIDA,140.0,g,5.8,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,140.0,g,5.8,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal FANNY Lata 14...,,140.0,g,5.8,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,140.0,g,5.8,TROZO DE PESCADO EN CONSERVA
Trozos de Atún FLORIDA en Aceite Vegetal Lata ...,,140.0,g,5.8,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,140.0,g,5.8,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal GLORIA Lata 1...,,140.0,g,5.9,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,140.0,g,5.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Florida 150g,,150.0,g,5.9,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,150.0,g,5.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Florida 150g,,150.0,g,5.9,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,150.0,g,5.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Campomar 150g,,150.0,g,5.9,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,150.0,g,5.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal GLORIA Lata 140g,GLORIA,140.0,g,5.9,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,140.0,g,5.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún REAL en Aceite Girasol Lata 140...,,140.0,un,6.2,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,140.0,un,6.2,TROZO DE PESCADO EN CONSERVA
Trozos de Atún REAL en Aceite Girasol Lata 140g,REAL,140.0,g,6.4,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,140.0,g,6.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún FLORIDA en Aceite Vegetal Lata 140g,FLORIDA,140.0,g,6.5,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,140.0,g,6.5,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Real 140g,,140.0,g,6.5,metro,2024-12-04 21:13:15.881132,TROZO DE PESCADO EN CONSERVA,140.0,g,6.5,TROZO DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Real 140g,,140.0,g,6.6,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,140.0,g,6.6,TROZO DE PESCADO EN CONSERVA
Trozos De Atún Tripack Aceite Vegetal Lata x 140 g,COMPASS,140.0,g,14.8,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,140.0,g,14.8,TROZO DE PESCADO EN CONSERVA
Trozos de Papaya Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,15.69,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,1.0,kg,15.69,TROZO DE PESCADO EN CONSERVA
Trozos de Bonito Ahumado NATURAL FISH Caja 170g,NATURAL FISH,170.0,g,16.9,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,170.0,g,16.9,TROZO DE PESCADO EN CONSERVA
Trozos de Piña Golden Congelada EL FRUTERO Bol...,,1.0,kg,16.99,plaza_vea,2024-12-04 13:34:06.574201,TROZO DE PESCADO EN CONSERVA,1.0,kg,16.99,TROZO DE PESCADO EN CONSERVA
Trozos de Piña Golden Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,16.99,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,1.0,kg,16.99,TROZO DE PESCADO EN CONSERVA
Trozos de Bonito Ahumados Natural Fish 170g,,170.0,g,17.4,wong,2024-12-04 19:01:47.778406,TROZO DE PESCADO EN CONSERVA,170.0,g,17.4,TROZO DE PESCADO EN CONSERVA
Trozos de Atún VEGA en Aceite Vegetal Lata 150g x6u,Vega,150.0,g,25.2,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,150.0,g,25.2,TROZO DE PESCADO EN CONSERVA
Trozos de Atún CAMPOMAR en Aceite Vegetal Lata 150g x6u,Campomar,150.0,g,30.0,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,150.0,g,30.0,TROZO DE PESCADO EN CONSERVA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 140g Pack 6u,Primor,140.0,g,30.6,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,140.0,g,30.6,TROZO DE PESCADO EN CONSERVA
Trozos De Salmón AQUA Bolsa 500g,AQUA,500.0,g,49.5,vivanda,2024-12-04 17:35:20.491374,TROZO DE PESCADO EN CONSERVA,500.0,g,49.5,TROZO DE PESCADO EN CONSERVA
Trozos De Atún En Aceite Pack 12 x 140 g,TOTTUS,140.0,g,49.9,tottus,2024-12-04 13:19:12.123595,TROZO DE PESCADO EN CONSERVA,140.0,g,49.9,TROZO DE PESCADO EN CONSERVA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 140g x12u,Primor,140.0,g,70.8,vega,2024-12-04 13:40:09.987940,TROZO DE PESCADO EN CONSERVA,140.0,g,70.8,TROZO DE PESCADO EN CONSERVA
