description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papa Huayro Metro x kg,,1.0,kg,4.49,metro,2024-12-04 21:53:55.027749,PAPA HUAYRO,1,kg,4.49,PAPA HUAYRO
Papa Huayro Comcen x kg,,1.0,kg,5.69,metro,2024-12-04 21:53:55.027749,PAPA HUAYRO,1,kg,5.69,PAPA HUAYRO
Papa Huayro x kg,,1.0,kg,6.39,wong,2024-12-04 20:03:16.384927,PAPA HUAYRO,1,kg,6.39,PAPA HUAYRO
Papa Huayro Agro Selecto 1Kg,,1.0,kg,6.9,metro,2024-12-04 21:53:55.027749,PAPA HUAYRO,1,kg,6.9,PAPA HUAYRO
