description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Azúcar Rubia BELL'S Bolsa 1Kg,,1.0,kg,4.6,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 1Kg,BELL'S,1.0,kg,4.6,vivanda,2024-12-04 18:03:48.770750,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia Metro 1kg,,1.0,kg,4.6,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia VEGA Bolsa 1Kg,Vega,1.0,kg,4.6,vega,2024-12-04 14:24:40.232076,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 1kg,,1.0,kg,4.8,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.8,AZÚCAR RUBIA
Azúcar Rubia SAN JACINTO Bolsa 1Kg,,1.0,kg,4.9,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,4.9,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 1Kg,CARTAVIO,1.0,kg,5.1,vivanda,2024-12-04 18:03:48.770750,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,,1.0,kg,5.1,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia Dulfina Bolsa 1 kg,,1.0,kg,5.1,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia Paramonga 1kg,,1.0,kg,5.2,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,5.2,AZÚCAR RUBIA
Azúcar Rubia 1 kg,DULFINA,1.0,kg,5.2,tottus,2024-12-04 13:46:46.539871,AZÚCAR RUBIA,1.0,kg,5.2,AZÚCAR RUBIA
Azúcar Rubia Con Stevia Cuisine&Co Doypack 500 g,,500.0,g,6.9,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,13.8,AZÚCAR RUBIA
Azúcar Rubia ONZA Light con Stevia Doypack 500g,ONZA,500.0,g,7.3,vivanda,2024-12-04 18:03:48.770750,AZÚCAR RUBIA,1.0,kg,14.6,AZÚCAR RUBIA
Azúcar Rubia Con Stevia Cuisine&Co Doypack 500 g,,500.0,g,7.9,wong,2024-12-04 20:06:25.072027,AZÚCAR RUBIA,1.0,kg,15.8,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 2Kg,BELL'S,2.0,kg,8.6,vivanda,2024-12-04 18:03:48.770750,AZÚCAR RUBIA,1.0,kg,4.3,AZÚCAR RUBIA
Azúcar Rubia Wong Bolsa 2 kg,,2.0,kg,8.9,wong,2024-12-04 20:06:25.072027,AZÚCAR RUBIA,1.0,kg,4.45,AZÚCAR RUBIA
Azúcar rubia light 500 gr,ONZA,500.0,g,9.2,tottus,2024-12-04 13:46:46.539871,AZÚCAR RUBIA,1.0,kg,18.4,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 2Kg,,2.0,kg,9.5,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,4.75,AZÚCAR RUBIA
Azúcar Rubia COSTEÑO Bolsa 2Kg,,2.0,kg,10.8,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,5.4,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 5Kg,,5.0,kg,19.8,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,3.9600000000000004,AZÚCAR RUBIA
Azúcar Rubia VEGA Bolsa 5Kg,Vega,5.0,kg,20.2,vega,2024-12-04 14:24:40.232076,AZÚCAR RUBIA,1.0,kg,4.04,AZÚCAR RUBIA
Azúcar Rubia Máxima Bolsa 5 kg,,5.0,kg,20.3,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.0600000000000005,AZÚCAR RUBIA
Azúcar Rubia Metro 5kg,,5.0,kg,20.5,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.1000000000000005,AZÚCAR RUBIA
Azúcar Rubia 5 kg,TOTTUS,5.0,kg,20.9,tottus,2024-12-04 13:46:46.539871,AZÚCAR RUBIA,1.0,kg,4.18,AZÚCAR RUBIA
Azúcar Rubia TIMONEL Bolsa 5Kg,Timonel,5.0,kg,21.2,vega,2024-12-04 14:24:40.232076,AZÚCAR RUBIA,1.0,kg,4.24,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 5kg,,5.0,kg,21.5,wong,2024-12-04 20:06:25.072027,AZÚCAR RUBIA,1.0,kg,4.3,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 5kg,,5.0,kg,21.5,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.3,AZÚCAR RUBIA
Azúcar Rubia Wong Bolsa 5 kg,,5.0,kg,21.9,wong,2024-12-04 20:06:25.072027,AZÚCAR RUBIA,1.0,kg,4.38,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 5Kg,CARTAVIO,5.0,kg,21.9,vivanda,2024-12-04 18:03:48.770750,AZÚCAR RUBIA,1.0,kg,4.38,AZÚCAR RUBIA
Azúcar Rubia SAN JACINTO Bolsa 5Kg,,5.0,kg,21.9,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,4.38,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 5Kg,Cartavio,5.0,kg,22.0,vega,2024-12-04 14:24:40.232076,AZÚCAR RUBIA,1.0,kg,4.4,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 5Kg,,5.0,kg,22.19,plaza_vea,2024-12-04 14:18:51.855612,AZÚCAR RUBIA,1.0,kg,4.438000000000001,AZÚCAR RUBIA
Azúcar Rubia Dulfina Bolsa 5 kg,,5.0,kg,22.8,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.5600000000000005,AZÚCAR RUBIA
Azúcar Rubia Paramonga Bolsa 5 kg,,5.0,kg,22.9,metro,2024-12-04 21:56:40.349550,AZÚCAR RUBIA,1.0,kg,4.58,AZÚCAR RUBIA
Azúcar Rubia Paramonga Bolsa 5 kg,,5.0,kg,23.5,wong,2024-12-04 20:06:25.072027,AZÚCAR RUBIA,1.0,kg,4.7,AZÚCAR RUBIA
