description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Café Instantáneo ALTOMAYO Gourmet Sobre 15g,Altomayo,15.0,g,2.5,vega,2024-12-04 14:44:12.344555,CAFÉ INSTANTÁNEO,15.0,g,2.5,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico ALTOMAYO Doypack 45g,,45.0,g,5.9,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,45.0,g,5.9,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Clásico 50g,,50.0,g,5.9,wong,2024-12-04 20:50:22.202174,CAFÉ INSTANTÁNEO,50.0,g,5.9,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado BELL'S Frasco 50g,,50.0,g,6.2,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,50.0,g,6.2,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Puro 50g,,50.0,g,6.9,metro,2024-12-04 22:21:49.309491,CAFÉ INSTANTÁNEO,50.0,g,6.9,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado MARISCAL Frasco 50g,,50.0,g,6.9,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,50.0,g,6.9,CAFÉ INSTANTÁNEO
Café instantáneo con caramelo Nescafé 45 gr,KIRMA,45.0,g,7.0,tottus,2024-12-04 13:58:00.258397,CAFÉ INSTANTÁNEO,45.0,g,7.0,CAFÉ INSTANTÁNEO
Café Instantáneo en Polvo MARISCAL Frasco 50g,,50.0,g,7.7,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,50.0,g,7.7,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 45g,,45.0,g,8.1,metro,2024-12-04 22:21:49.309491,CAFÉ INSTANTÁNEO,45.0,g,8.1,CAFÉ INSTANTÁNEO
Café Instantáneo Kirma Clásico 45g,,45.0,g,8.3,metro,2024-12-04 22:21:49.309491,CAFÉ INSTANTÁNEO,45.0,g,8.3,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Descafeinado Doypack...,,45.0,g,9.8,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,45.0,g,9.8,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado Descafeinado Cuisine & Co 50g,,50.0,g,9.9,wong,2024-12-04 20:50:22.202174,CAFÉ INSTANTÁNEO,50.0,g,9.9,CAFÉ INSTANTÁNEO
Café Instantáneo COLCAFÉ Clásico Frasco 50g,,50.0,g,9.9,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,50.0,g,9.9,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico 80g,ALTOMAYO,80.0,g,11.0,tottus,2024-12-04 13:58:00.258397,CAFÉ INSTANTÁNEO,80.0,g,11.0,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,,45.0,g,11.1,plaza_vea,2024-12-04 14:39:51.589893,CAFÉ INSTANTÁNEO,45.0,g,11.1,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Gourmet 45g,,45.0,g,11.5,metro,2024-12-04 22:21:49.309491,CAFÉ INSTANTÁNEO,45.0,g,11.5,CAFÉ INSTANTÁNEO
Café Instantáneo Colcafé Clásico Frasco 50 g,,50.0,g,11.7,wong,2024-12-04 20:50:22.202174,CAFÉ INSTANTÁNEO,50.0,g,11.7,CAFÉ INSTANTÁNEO
Café Instantáneo Cafetal 45g,,45.0,g,11.8,metro,2024-12-04 22:21:49.309491,CAFÉ INSTANTÁNEO,45.0,g,11.8,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado 100 g,TOTTUS,100.0,g,11.9,tottus,2024-12-04 13:58:00.258397,CAFÉ INSTANTÁNEO,100.0,g,11.9,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,ALTOMAYO,45.0,g,12.1,vivanda,2024-12-04 18:17:01.435711,CAFÉ INSTANTÁNEO,45.0,g,12.1,CAFÉ INSTANTÁNEO
