description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Vainita en Trozos Cuisine & Co 400g,,400.0,g,6.32,wong,2024-12-04 19:55:49.381440,VAINITA VERDE (AMERICANA),400.0,g,6.32,VAINITA VERDE (AMERICANA)
Vainita en Trozos Cuisine & Co 400g,,400.0,g,6.32,metro,2024-12-04 21:47:24.656620,VAINITA VERDE (AMERICANA),400.0,g,6.32,VAINITA VERDE (AMERICANA)
Vainita Corte Greens Fresh Frozen 1 kg,,1.0,kg,10.88,metro,2024-12-04 21:47:24.656620,VAINITA VERDE (AMERICANA),1.0,kg,10.88,VAINITA VERDE (AMERICANA)
Vainita Metro x kg,,1.0,kg,11.99,metro,2024-12-04 21:47:24.656620,VAINITA VERDE (AMERICANA),1.0,kg,11.99,VAINITA VERDE (AMERICANA)
Vainita Picada Wong Bandeja 300g,,300.0,g,12.0,wong,2024-12-04 19:55:49.381440,VAINITA VERDE (AMERICANA),300.0,g,12.0,VAINITA VERDE (AMERICANA)
Vainita Picada Wong Bandeja 400 g,,400.0,g,15.5,wong,2024-12-04 19:55:49.381440,VAINITA VERDE (AMERICANA),400.0,g,15.5,VAINITA VERDE (AMERICANA)
