description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Maíz Pop Corn PLANET POP Mantequilla Paquete 3un,PLANET POP,S/ 10.70,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,3.0,un,Maíz Pop Corn PLANET POP Mantequilla Paquete,10.7
Maíz Pop Corn BELL'S Bolsa 500g,BELL'S,S/ 4.40,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,500.0,g,Maíz Pop Corn BELL'S Bolsa,4.4
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,S/ 15.99,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,1.0,kg,Maíz Morado Deshidratado GUVA Bolsa,15.99
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,S/ 4.60,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.6
Maíz Pop Corn BELL'S Dulce Bolsa 70g,BELL'S,S/ 2.10,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,70.0,g,Maíz Pop Corn BELL'S Dulce Bolsa,2.1
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.20,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,500.0,g,Maíz Pop Corn TESORO VERDE Bolsa,4.2
Maíz Dulce FRUTO DE ORO Lata 184g,FRUTO DE ORO,S/ 4.90,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,184.0,g,Maíz Dulce FRUTO DE ORO Lata,4.9
Maíz Chullpi BELL'S Bolsa 400g,BELL'S,S/ 6.30,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,400.0,g,Maíz Chullpi BELL'S Bolsa,6.3
Maíz Cancha Cusco BELL'S Bolsa 400g,BELL'S,S/ 6.50,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,400.0,g,Maíz Cancha Cusco BELL'S Bolsa,6.5
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,S/ 6.40,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,500.0,g,Maíz Pop Corn VALLENORTE Bolsa,6.4
Maíz Tostado BELL'S Táper 150g,BELL'S,S/ 5.60,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,150.0,g,Maíz Tostado BELL'S Táper,5.6
Maíz Dulce FRUTO DE ORO Lata 425g,FRUTO DE ORO,S/ 6.90,vivanda,MAÍZ REVENTÓN (POP CORN),2024-12-06 11:10:03.966889,425.0,g,Maíz Dulce FRUTO DE ORO Lata,6.9
