description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Quinua COSTEÑO Bolsa 500g,COSTENO,S/ 9.80,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,500.0,g,Quinua COSTEÑO Bolsa,9.8
Quinua BELL'S Bolsa 500g,BELL'S,S/ 7.10,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,500.0,g,Quinua BELL'S Bolsa,7.1
Quinua Perlada INCASUR Superior Bolsa 250g,INCA SUR,S/ 9.00,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,250.0,g,Quinua Perlada INCASUR Superior Bolsa,9.0
Quinua Tricolor BELL'S Bolsa 500g,BELL'S,S/ 9.10,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,500.0,g,Quinua Tricolor BELL'S Bolsa,9.1
Quinua Bicolor CASA VERDE Listas para Comer Doypack 240g,CASAVERDE,S/ 7.50,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,240.0,g,Quinua Bicolor CASA VERDE Listas para Comer Doypack,7.5
Quinua Tricolor TIYAPUY Orgánica Doypack 340g,TIYAPUY,S/ 8.80,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,340.0,g,Quinua Tricolor TIYAPUY Orgánica Doypack,8.8
Quinua Perlada INCASUR Selecta Bolsa 250g,INCASUR,S/ 10.60,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,250.0,g,Quinua Perlada INCASUR Selecta Bolsa,10.6
Quinua Listo para Comer ANDES GOLD Tricolor Doypack 240g,ANDES GOLD,S/ 8.90,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,240.0,g,Quinua Listo para Comer ANDES GOLD Tricolor Doypack,8.9
Quinua Blanca INCATRAIL Bolsa 500g,INCATRAIL,S/ 10.40,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,500.0,g,Quinua Blanca INCATRAIL Bolsa,10.4
Quinua Listo para Comer ANDES GOLD Blanca Doypack 240g,ANDES GOLD,S/ 8.90,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,240.0,g,Quinua Listo para Comer ANDES GOLD Blanca Doypack,8.9
Quinua Avena Premium 3 OSITOS Bolsa 270g,3 OSITOS,S/ 6.50,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,270.0,g,Quinua Avena Premium 3 OSITOS Bolsa,6.5
Quinua Avena SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 2.50,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,150.0,g,Quinua Avena SANTA CATALINA Bolsa,2.5
Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,GRANO ORO,S/ 4.50,vivanda,QUINUA ENTERA,2024-12-06 11:11:17.497331,370.0,g,Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.5
