description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Té Negro FREE TEA Frutos Rojos Botella 500ml,FREE TEA,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,500.0,ml,Té Negro FREE TEA Frutos Rojos Botella,2.6
Té Negro TWININGS English Breakfast Caja 10un,TWININGS,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,10.0,un,Té Negro TWININGS English Breakfast Caja,19.3
Té Negro NATURE'S HEART Chai con Especias Caja 20un,NATURE'S HEART,S/ 11.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Negro NATURE'S HEART Chai con Especias Caja,11.8
Té Negro FREE TEA Durazno Botella 500ml,FREE TEA,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,500.0,ml,Té Negro FREE TEA Durazno Botella,2.6
Té Negro LA FIDELIA Rey Eterno Caja 15un,LA FIDELIA,S/ 39.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,15.0,un,Té Negro LA FIDELIA Rey Eterno Caja,39.9
Té Negro TWININGS Frutos Rojos Caja 10un,TWININGS,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,10.0,un,Té Negro TWININGS Frutos Rojos Caja,19.3
Té Canela y Clavo MC COLIN'S Caja 100un,MC COLIN S,S/ 13.70,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,100.0,un,Té Canela y Clavo MC COLIN'S Caja,13.7
Té Puro MC COLIN'S Caja 25un,MC COLIN S,S/ 4.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,25.0,un,Té Puro MC COLIN'S Caja,4.8
Té Verde STASH TEA Frambuesa y Granada Caja 18un,STASH,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,18.0,un,Té Verde STASH TEA Frambuesa y Granada Caja,32.5
Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja 20un,SAINT GOTTARD,S/ 10.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja,10.0
Té MC COLIN'S Naranja Caja 25un,MC COLIN S,S/ 4.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,25.0,un,Té MC COLIN'S Naranja Caja,4.8
Té STASH Hibisco de Frambuesa Salvaje Caja 20un,STASH,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té STASH Hibisco de Frambuesa Salvaje Caja,32.5
Té Verde MC COLIN'S Caja 25un,MC COLIN'S,S/ 12.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,25.0,un,Té Verde MC COLIN'S Caja,12.8
Té Canela y Clavo BELL'S Caja 20un,BELL'S,S/ 3.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Canela y Clavo BELL'S Caja,3.3
Té Canela y Clavo BELL'S Caja 100un,BELL'S,S/ 11.70,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,100.0,un,Té Canela y Clavo BELL'S Caja,11.7
Té Verde LA FIDELIA Divina Amazona Caja 10un,LA FIDELIA,S/ 33.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,10.0,un,Té Verde LA FIDELIA Divina Amazona Caja,33.3
Té Verde Puro WAWASANA Caja 50g,WAWASANA,S/ 16.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,50.0,g,Té Verde Puro WAWASANA Caja,16.9
Té Mix 5 Sabores NATURE'S HEART Caja 20un,NATURE'S HEART,S/ 9.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Mix 5 Sabores NATURE'S HEART Caja,9.9
Té TWININGS Limón Jengibre Caja 10un,TWININGS,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,10.0,un,Té TWININGS Limón Jengibre Caja,19.3
Té Canela y Clavo HORNIMAN´S Display 100un,HORNIMAN S,S/ 11.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,100.0,un,Té Canela y Clavo HORNIMAN´S Display,11.2
Té verde SCHAGREEM a Granel Caja 100g,SCHAGREEN,S/ 13.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,100.0,g,Té verde SCHAGREEM a Granel Caja,13.0
Té Líquido LEAF TEA Sabor Limón Botella 400ml,LEAF TEA,S/ 1.70,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,400.0,ml,Té Líquido LEAF TEA Sabor Limón Botella,1.7
Té Verde FREE TEA Light Sabor Limón Botella 450ml,FREE,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,450.0,ml,Té Verde FREE TEA Light Sabor Limón Botella,2.6
Té Verde Bebible HORNIMANS Frutos Rojos Botella 300ml,HORNIMANS,S/ 2.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,300.0,ml,Té Verde Bebible HORNIMANS Frutos Rojos Botella,2.5
Té Verde SUNKA Caja 50un,SUNKA,S/ 18.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,50.0,un,Té Verde SUNKA Caja,18.9
Té Puro BELL'S Caja 20un,BELL'S,S/ 3.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Puro BELL'S Caja,3.3
Té Verde BELL'S Caja 20un,BELL'S,S/ 7.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té Verde BELL'S Caja,7.8
Té Verde FREE TEA Sabor Limón Botella 450ml,FREE,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,450.0,ml,Té Verde FREE TEA Sabor Limón Botella,2.6
Té Verde HORNIMANS Listo para Tomar Botella 300ml,HORNIMANS,S/ 2.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,300.0,ml,Té Verde HORNIMANS Listo para Tomar Botella,2.5
Té Verde FREE TEA Limón Botella 500ml,FREE TEA,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,500.0,ml,Té Verde FREE TEA Limón Botella,2.6
Té STASH Peppermint Caja 20un,STASH,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té STASH Peppermint Caja,32.5
Té STASH Limón Jengibre Caja 20un,STASH,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Té STASH Limón Jengibre Caja,32.5
Aditivo de Lavado DR BECKMANN Negros Intensos Caja 8un,DR. BECKMANN,S/ 23.10,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,8.0,un,Aditivo de Lavado DR BECKMANN Negros Intensos Caja,23.1
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,L ONDA,S/ 8.99,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botella,8.99
Frijol Negro COSTEÑO Bolsa 500g,COSTENO,S/ 6.99,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,500.0,g,Frijol Negro COSTEÑO Bolsa,6.99
Frijoles Negros LORENZO Doypack 425g,LORENZO,S/ 8.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,425.0,g,Frijoles Negros LORENZO Doypack,8.2
Freidora de Aire BLACKLINE 9L Digital Doble DF-2109D Negro,BLACKLINE,S/ 799.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,9.0,l,Freidora de Aire BLACKLINE  Digital Doble DF-2109D Negro,799.0
Infusiones BIGELOW Té de Hierbas Caja 20un,BIGELOW,S/ 26.10,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,20.0,un,Infusiones BIGELOW Té de Hierbas Caja,26.1
Freidora de Aire BLACKLINE TXG-DT12A Negro/Gris,BLACKLINE,S/ 309.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,1.0,g,Freidora de Aire BLACKLINE T-DT12A Negro/Gris,309.0
Air Fryer Digital BLACKLINE 5.5L TXG-S5T2 Negro,BLACKLINE,S/ 699.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,5.5,l,Air Fryer Digital BLACKLINE  T-S5T2 Negro,699.0
Refrigeradora BLACKLINE 518L No Frost SBS BI Negro,BLACKLINE,"S/ 3,199.00",vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,518.0,l,Refrigeradora BLACKLINE  No Frost SBS BI Negro,3.0
Olla Arrocera OSTER 1.8L CKSTRC1700B053 Negro,OSTER,S/ 139.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-06 12:19:05.690335,1.8,l,Olla Arrocera OSTER  CKSTRC1700B053 Negro,139.0
