description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Margarina SELLO DE ORO Barra 200g,SELLO DE ORO,S/ 4.40,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,200.0,g,Margarina SELLO DE ORO Barra,4.4
Margarina Light DORINA Pote 450g,DORINA,S/ 11.50,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,450.0,g,Margarina Light DORINA Pote,11.5
Margarina Clásica DORINA Pote 220g,DORINA,S/ 8.10,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,220.0,g,Margarina Clásica DORINA Pote,8.1
Margarina Clásica DORINA Pote 450g,DORINA,S/ 11.50,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,450.0,g,Margarina Clásica DORINA Pote,11.5
Margarina SELLO DE ORO Barra 90g,SELLO DE ORO,S/ 3.20,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,90.0,g,Margarina SELLO DE ORO Barra,3.2
Margarina Light DORINA Pote 220g,DORINA,S/ 6.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,220.0,g,Margarina Light DORINA Pote,6.9
Margarina LAIVE Swis Barra 200g,LAIVE,S/ 4.80,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,200.0,g,Margarina LAIVE Swis Barra,4.8
Margarina BELL'S Pote 240g,BELL'S,S/ 3.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,240.0,g,Margarina BELL'S Pote,3.9
Margarina MANTY Clásica Pote 300g,MANTY,S/ 5.50,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,300.0,g,Margarina MANTY Clásica Pote,5.5
Margarina LAIVE Swis Barra 90g,LAIVE,S/ 3.80,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,90.0,g,Margarina LAIVE Swis Barra,3.8
Margarina MANTY Pote 90g,MANTY,S/ 2.80,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,90.0,g,Margarina MANTY Pote,2.8
Ensalada Rusa BELL'S Bolsa 500g,BELL'S,S/ 6.49,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,500.0,g,Ensalada Rusa BELL'S Bolsa,6.49
Ensalada Col Zanahoria BELL'S FRESCOS Bolsa 250g,BELL'S FRESCOS,S/ 4.69,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,250.0,g,Ensalada Col Zanahoria BELL'S FRESCOS Bolsa,4.69
Ensalada Mix La Italia BELL'S FRESCOS Bolsa 150g,BELL'S FRESCOS,S/ 7.49,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,1.0,l,Ensalada Mia Italia BELL'S FRESCOS Bolsa,7.49
Ensalada Mix Primavera BELL'S FRESCOS Bolsa 150g,BELL'S FRESCOS,S/ 7.49,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,150.0,g,Ensalada Mix Primavera BELL'S FRESCOS Bolsa,7.49
Ensalada Rusa BELL'S FRESCOS Bolsa 500g,BELL'S FRESCOS,S/ 9.49,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,500.0,g,Ensalada Rusa BELL'S FRESCOS Bolsa,9.49
Ensalada Mix BELL'S FRESCOS Bolsa 150g,BELL'S FRESCOS,S/ 6.59,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,150.0,g,Ensalada Mix BELL'S FRESCOS Bolsa,6.59
Ensalada Mix Personal BELL'S FRESCOS Bolsa 100g,BELL'S FRESCOS,S/ 5.49,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,100.0,g,Ensalada Mix Personal BELL'S FRESCOS Bolsa,5.49
Ensalada Americana BELL'S FRESCOS Bolsa 500g,BELL'S FRESCOS,S/ 6.99,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,500.0,g,Ensalada Americana BELL'S FRESCOS Bolsa,6.99
Ensalada SOLEI Coco en Trozos Frasco 130g,SOLEI,S/ 6.79,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,130.0,g,Ensalada SOLEI Coco en Trozos Frasco,6.79
Ensalada Pollera Bandeja 300g,VIVANDA,S/ 8.40,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,300.0,g,Ensalada Pollera Bandeja,8.4
Ensalada Mix Primavera VIVA Bandeja 120g,VIVA,S/ 11.99,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,120.0,g,Ensalada Mix Primavera VIVA Bandeja,11.99
Ensalada Jardinera Precocida BELL'S Bolsa 500g,BELL'S,S/ 8.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,500.0,g,Ensalada Jardinera Precocida BELL'S Bolsa,8.9
Ensalada Rusa LA FLORENCIA Bandeja 170g,LA FLORENCIA,S/ 3.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,170.0,g,Ensalada Rusa LA FLORENCIA Bandeja,3.9
Mix Ensalada Precocida Congelada GREEN FOOD Bolsa 400g,GREEN FOOD,S/ 8.20,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,400.0,g,Mix Ensalada Precocida Congelada GREEN FOOD Bolsa,8.2
Agua Saborizada SAN PELLEGRINO Essenza Sabor a Mandarina y Fresa Lata 330ml,SAN PELLEGRINO,S/ 8.00,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,330.0,ml,Agua Saborizada SAN PELLEGRINO Essenza Sabor a Mandarina y Fresa Lata,8.0
Mix Hierbas Ensalada 4 ESTACIONES Pote 12g,4ESTACIONES,S/ 7.70,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,12.0,g,Mix Hierbas Ensalada 4 ESTACIONES Pote,7.7
Bebida Rehidratante GATORADE Sabor a Mandarina Botella 750ml,GATORADE,S/ 4.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,750.0,ml,Bebida Rehidratante GATORADE Sabor a Mandarina Botella,4.9
Mix Sales y Especias GO BARMAN Margarita & Michelada Lime Lata 90g,GO BARMAN,S/ 19.90,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,90.0,g,Mix Sales y Especias GO BARMAN Margarita & Michelada Lime Lata,19.9
Tornillo Especial MOLITALIA Pasta para Ensalada Bolsa 235g,MOLITALIA,S/ 3.10,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,235.0,g,Tornillo Especial MOLITALIA Pasta para Ensalada Bolsa,3.1
Salvia 4 ESTACIONES Ensalada Sobre 5g,4ESTACIONES,S/ 4.10,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,5.0,g,Salvia 4 ESTACIONES Ensalada Sobre,4.1
Mix Hierbas Ensalada 4 ESTACIONES Sobre 5g,4ESTACIONES,S/ 3.99,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,5.0,g,Mix Hierbas Ensalada 4 ESTACIONES Sobre,3.99
Bebida Rehidratante SPORADE Mandarina Botella 500ml,SPORADE,S/ 2.40,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,500.0,ml,Bebida Rehidratante SPORADE Mandarina Botella,2.4
Bebida Rehidrantante SUEROX Naranja y Mandarina Botella 630ml,SUEROX,S/ 6.50,vivanda,MARGARINA ENVASADA,2024-12-06 11:41:51.298636,630.0,ml,Bebida Rehidrantante SUEROX Naranja y Mandarina Botella,6.5
