description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Aceite de Oliva EL CORTE INGLÉS Extra Virgen Botella 1L,EL CORTE INGLÉS,S/ 54.90,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva EL CORTE INGLÉS Extra Virgen Botella,54.9
Aceite de Oliva EL OLIVAR Extra Virgen Botella 200ml,EL OLIVAR,S/ 22.20,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,200.0,ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella,22.2
Aceite de Oliva VALDEPORRES Extra Virgen Botella 1L,VALDEPORRES,S/ 67.70,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva VALDEPORRES Extra Virgen Botella,67.7
Aceite de Oliva CARBONELL Sabor Afrutado Intenso Botella 250ml,CARBONELL,S/ 30.10,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,250.0,ml,Aceite de Oliva CARBONELL Sabor Afrutado Intenso Botella,30.1
Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 500ml,ACAVILLE,S/ 41.50,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,500.0,ml,Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella,41.5
Aceite de Oliva EL OLIVAR Extra Virgen Botella 500ml,EL OLIVAR,S/ 47.40,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,500.0,ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella,47.4
Aceite de Oliva CARBONELL Sabor Afrutado Intenso Botella 500ml,CARBONELL,S/ 45.80,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,500.0,ml,Aceite de Oliva CARBONELL Sabor Afrutado Intenso Botella,45.8
Aceite de Oliva BELL'S Extra Virgen Botella 2L,BELL'S,S/ 105.00,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,2.0,l,Aceite de Oliva BELL'S Extra Virgen Botella,105.0
Aceite de Oliva CARBONELL Extra Virgen Botella 1L,CARBONELL,S/ 91.30,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva CARBONELL Extra Virgen Botella,91.3
Aceite de Oliva BELL'S Extra Virgen Botella 1L,BELL'S,S/ 67.20,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva BELL'S Extra Virgen Botella,67.2
Aceite de Oliva CARBONELL Extra Virgen Spray 200ml,CARBONELL,S/ 25.10,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,200.0,ml,Aceite de Oliva CARBONELL Extra Virgen Spray,25.1
Aceite de Oliva VALDEPORRES Extra Virgen Botella 250ml,VALDEPORRES,S/ 25.10,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,250.0,ml,Aceite de Oliva VALDEPORRES Extra Virgen Botella,25.1
Aceite de Oliva CREMONINI Extra Virgen Botella 500ml,CREMONINI,S/ 49.90,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,500.0,ml,Aceite de Oliva CREMONINI Extra Virgen Botella,49.9
Aceite de Oliva CREMONINI Extra Virgen Botella 1L,CREMONINI,S/ 87.50,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva CREMONINI Extra Virgen Botella,87.5
Aceite de Oliva CREMONINI Extra Virgen Botella 250ml,CREMONINI,S/ 28.90,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,250.0,ml,Aceite de Oliva CREMONINI Extra Virgen Botella,28.9
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 200ml,HUERTO ALAMEIN,S/ 19.50,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,200.0,ml,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella,19.5
Aceite de Oliva BELL'S Puro Botella 200ml,BELL'S,S/ 16.20,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,200.0,ml,Aceite de Oliva BELL'S Puro Botella,16.2
Aceite de Oliva CARBONELL Puro Frasco 200ml,CARBONELL,S/ 25.10,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,200.0,ml,Aceite de Oliva CARBONELL Puro Frasco,25.1
Aceite de Oliva CARBONELL Botella 1L,CARBONELL,S/ 21.90,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,1.0,l,Aceite de Oliva CARBONELL Botella,21.9
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 2L,HUERTO ALAMEIN,S/ 154.00,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,2.0,l,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella,154.0
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 500ml,HUERTO ALAMEIN,S/ 38.00,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,500.0,ml,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella,38.0
Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 250ml,ACAVILLE,S/ 24.50,vivanda,ACEITE DE OLIVA,2024-12-06 11:40:46.958222,250.0,ml,Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella,24.5
