description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Granadilla Oxapampa x un,VIVANDA,S/ 0.90,vivanda,GRANADILLA,2024-12-06 11:48:44.489007,1.0,un,Granadilla Oxapampa,0.9
Citrus Granadilla TAMPICO Botella 500ml,TAMPICO,S/ 1.70,vivanda,GRANADILLA,2024-12-06 11:48:44.489007,500.0,ml,Citrus Granadilla TAMPICO Botella,1.7
Citrus Granadilla TAMPICO Botella 3L,TAMPICO,S/ 7.00,vivanda,GRANADILLA,2024-12-06 11:48:44.489007,3.0,l,Citrus Granadilla TAMPICO Botella,7.0
