description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Avena QUAKER Tradicional Bolsa 900g,QUAKER,S/ 14.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,900.0,g,Avena QUAKER Tradicional Bolsa,14.5
Avena con Hojuela sin Gluten LA PURITA Bolsa 800g,LA PURITA,S/ 18.00,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,800.0,g,Avena con Hojuela sin Gluten LA PURITA Bolsa,18.0
Avena Precocida BELL'S Bolsa 1Kg,BELL'S,S/ 9.40,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,1.0,kg,Avena Precocida BELL'S Bolsa,9.4
Avena Instantánea Regular BELL'S Bolsa 270g,BELL'S,S/ 3.30,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,270.0,g,Avena Instantánea Regular BELL'S Bolsa,3.3
Avena QUAKER Tradicional Bolsa 500g,QUAKER,S/ 8.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena QUAKER Tradicional Bolsa,8.5
Avena Clásica 3 OSITOS Premium Bolsa 900g,3 OSITOS,S/ 13.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,900.0,g,Avena Clásica 3 OSITOS Premium Bolsa,13.6
Avena SANTA CATALINA con Quinua Bolsa 280g,SANTA CATALINA,S/ 6.20,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,280.0,g,Avena SANTA CATALINA con Quinua Bolsa,6.2
Avena QUAKER con Chía y Algarrobo Bolsa 330g,QUAKER,S/ 8.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,330.0,g,Avena QUAKER con Chía y Algarrobo Bolsa,8.5
Avena con Quinua QUAKER Bolsa 850g,QUAKER,S/ 14.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,850.0,g,Avena con Quinua QUAKER Bolsa,14.5
Avena QUAKER con Maca Bolsa 330g,QUAKER,S/ 8.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,330.0,g,Avena QUAKER con Maca Bolsa,8.5
Avena Natural SANTA CATALINA Bolsa 900g,SANTA CATALINA,S/ 9.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,900.0,g,Avena Natural SANTA CATALINA Bolsa,9.5
Avena Clásica 3 OSITOS Bolsa 250g,3 OSITOS,S/ 5.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,250.0,g,Avena Clásica 3 OSITOS Bolsa,5.9
Avena Instantánea de Manzana y Canela BELL'S Vaso 45g,BELL'S,S/ 3.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,45.0,g,Avena Instantánea de Manzana y Canela BELL'S Vaso,3.6
Avena BELL'S Bolsa 1Kg,BELL'S,S/ 9.20,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,1.0,kg,Avena BELL'S Bolsa,9.2
Avena Mix MAMALAMA Aguaymanto Linaza Doypack 500g,MAMALAMA,S/ 17.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena Mix MAMALAMA Aguaymanto Linaza Doypack,17.9
Avena Precocida BELL'S Bolsa 170g,BELL'S,S/ 2.80,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,170.0,g,Avena Precocida BELL'S Bolsa,2.8
Avena QUAKER Tradicional Bolsa 200g,QUAKER,S/ 4.80,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,200.0,g,Avena QUAKER Tradicional Bolsa,4.8
Avena BELL'S Bolsa 500g,BELL'S,S/ 4.70,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena BELL'S Bolsa,4.7
Avena QUAKER Hojuelas de Avena Instantánea Caja 350g,QUAKER,S/ 9.29,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,350.0,g,Avena QUAKER Hojuelas de Avena Instantánea Caja,9.29
Avena Integral MI TIERRA sin Gluten Bolsa 400g,MI TIERRA,S/ 10.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,400.0,g,Avena Integral MI TIERRA sin Gluten Bolsa,10.9
Avena Mix AMARU FOODS Lucumango Doypack 400g,AMARU,S/ 9.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,400.0,g,Avena Mix AMARU FOODS Lucumango Doypack,9.9
Avena Mix MAMALAMA Cacao + Maca do 500g,MAMALAMA,S/ 20.30,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena Mix MAMALAMA Cacao + Maca do,20.3
Avena NATURANDES 7 Semillas Doypack 240g,NATURANDES,S/ 9.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,240.0,g,Avena NATURANDES 7 Semillas Doypack,9.6
Avena Clásica 3 OSITOS Bolsa 100g,3 OSITOS,S/ 1.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,100.0,g,Avena Clásica 3 OSITOS Bolsa,1.5
Avena SANTA CATALINA Maca y Avena Bolsa 150g,SANTA CATALINA,S/ 2.50,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,150.0,g,Avena SANTA CATALINA Maca y Avena Bolsa,2.5
Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,GRANO ORO,S/ 4.19,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,370.0,g,Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.19
Avena Instantánea BELL'S Manzana y Canela Bolsa 270g,BELL'S,S/ 7.70,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,270.0,g,Avena Instantánea BELL'S Manzana y Canela Bolsa,7.7
Avena Clásica 3 OSITOS Bolsa 500g,3 OSITOS,S/ 9.30,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena Clásica 3 OSITOS Bolsa,9.3
Avena Natural SANTA CATALINA Bolsa 250g,SANTA CATALINA,S/ 3.30,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,250.0,g,Avena Natural SANTA CATALINA Bolsa,3.3
Avena Instantánea de Frutos Rojos BELL'S Vaso 45g,BELL'S,S/ 3.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,45.0,g,Avena Instantánea de Frutos Rojos BELL'S Vaso,3.6
Avena Instantánea de Chocolate BELL'S Vaso 45g,BELL'S,S/ 3.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,45.0,g,Avena Instantánea de Chocolate BELL'S Vaso,3.6
Avena Mix MAMALAMA Cranberry con Chía Doypack 500g,MAMALAMA,S/ 22.80,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,500.0,g,Avena Mix MAMALAMA Cranberry con Chía Doypack,22.8
Avena QUAKER con sabor a Chocolate Bolsa 290g,QUAKER,S/ 8.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,290.0,g,Avena QUAKER con sabor a Chocolate Bolsa,8.9
Avena MILLER'S en Hojuelas sabor Natural Doypack 350g,MILLER´S,S/ 6.60,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,350.0,g,Avena MILLER'S en Hojuelas sabor Natural Doypack,6.6
Avena con Chocolate SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 5.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,150.0,g,Avena con Chocolate SANTA CATALINA Bolsa,5.9
Avena con Manzana SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 5.90,vivanda,AVENA ENVASADA,2024-12-06 11:12:44.420761,150.0,g,Avena con Manzana SANTA CATALINA Bolsa,5.9
