description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Tocino Ahumado CASA EUROPA Paquete 200g,CASA EUROPA,S/ 19.00,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,200.0,g,Tocino Ahumado CASA EUROPA Paquete,19.0
Tocino Ahumado BRAEDT Paquete 200g,BRAEDT,S/ 17.80,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,200.0,g,Tocino Ahumado BRAEDT Paquete,17.8
Tocino Ahumado BELL'S SELECCIÓN Paquete 100g,BELL'S SELECCIÓN,S/ 7.90,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,100.0,g,Tocino Ahumado BELL'S SELECCIÓN Paquete,7.9
Tocino Ahumado OTTO KUNZ Paquete 150g,OTTO KUNZ,S/ 13.20,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,150.0,g,Tocino Ahumado OTTO KUNZ Paquete,13.2
Tocino Ahumado SALCHICHERÍA SUIZA Paquete 200g,SALCHICHERÍA SUIZA,S/ 16.00,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,200.0,g,Tocino Ahumado SALCHICHERÍA SUIZA Paquete,16.0
Tocino Cocido SANT DALMAI Ahumado Bolsa 200g,SANT DALMAI,S/ 14.90,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,200.0,g,Tocino Cocido SANT DALMAI Ahumado Bolsa,14.9
Tocino Ahumado OREGON FOOD'S Paquete 200g,OREGON FOOD'S,S/ 16.80,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,200.0,g,Tocino Ahumado OREGON FOOD'S Paquete,16.8
Tocino Cocido Ahumado SANT DALMAI Paquete 150g,SANT DALMAI,S/ 10.50,vivanda,TOCINO AHUMADO,2024-12-06 11:28:58.536011,150.0,g,Tocino Cocido Ahumado SANT DALMAI Paquete,10.5
