description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Fresa Premium BELL'S Bandeja 500g,BELL'S,S/ 10.59,vivanda,FRESA,2024-12-06 11:48:34.910354,500.0,g,Fresa Premium BELL'S Bandeja,10.59
Fresa Entera Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,S/ 15.50,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Fresa Entera Congelada EL FRUTERO Bolsa,15.5
Fresa Entera Congelada BELL'S Bolsa 1kg,BELL'S,S/ 10.90,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Fresa Entera Congelada BELL'S Bolsa,10.9
Fresa Congelada FEST Paquete 500g,FEST,S/ 7.99,vivanda,FRESA,2024-12-06 11:48:34.910354,500.0,g,Fresa Congelada FEST Paquete,7.99
Yogurt GLORIA Frutado Fresa Vaso 120g,GLORIA,S/ 1.80,vivanda,FRESA,2024-12-06 11:48:34.910354,120.0,g,Yogurt GLORIA Frutado Fresa Vaso,1.8
Gelatina UNIVERSAL Sabor a Fresa Caja 19g,UNIVERSAL,S/ 3.70,vivanda,FRESA,2024-12-06 11:48:34.910354,19.0,g,Gelatina UNIVERSAL Sabor a Fresa Caja,3.7
Mermelada DELGA-C Fresa sin azúcar Frasco 310Gr,DELGA-C,S/ 10.00,vivanda,FRESA,2024-12-06 11:48:34.910354,310.0,g,Mermelada DELGA-C Fresa sin azúcar Frasco r,10.0
Mermelada Fresa GLORIA Pote 310g,GLORIA,S/ 7.30,vivanda,FRESA,2024-12-06 11:48:34.910354,310.0,g,Mermelada Fresa GLORIA Pote,7.3
Yogurt LAIVE Sbelt Sabor a Fresa Galonera 1.7Kg,LAIVE,S/ 12.50,vivanda,FRESA,2024-12-06 11:48:34.910354,1.7,kg,Yogurt LAIVE Sbelt Sabor a Fresa Galonera,12.5
Yogurt Parcialmente Descremado GLORIA Sabor a Fresa Galonera 1.7Kg,GLORIA,S/ 10.60,vivanda,FRESA,2024-12-06 11:48:34.910354,1.7,kg,Yogurt Parcialmente Descremado GLORIA Sabor a Fresa Galonera,10.6
Yogurt Sabor a Fresa sin Lactosa LAIVE Galonera 1.7Kg,LAIVE,S/ 8.90,vivanda,FRESA,2024-12-06 11:48:34.910354,1.7,kg,Yogurt Sabor a Fresa sin Lactosa LAIVE Galonera,8.9
Gelatina UNIVERSAL Fresa con Stevia Bolsa 19g,UNIVERSAL,S/ 5.20,vivanda,FRESA,2024-12-06 11:48:34.910354,19.0,g,Gelatina UNIVERSAL Fresa con Stevia Bolsa,5.2
"Mix Arándano, Fresa y Frambuesa Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 20.90,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,"Mix Arándano, Fresa y Frambuesa Congelado EL FRUTERO Bolsa",20.9
Galletas Nutrisnack GERBER Plátano y Fresa Sobre 42g,GERBER,S/ 19.90,vivanda,FRESA,2024-12-06 11:48:34.910354,42.0,g,Galletas Nutrisnack GERBER Plátano y Fresa Sobre,19.9
"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa 1Kg",EL FRUTERO,S/ 15.49,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa",15.49
Yogurt VAKIMU +Pro Sabor a Fresa Pote 500g,VAKIMU,S/ 15.20,vivanda,FRESA,2024-12-06 11:48:34.910354,500.0,g,Yogurt VAKIMU +Pro Sabor a Fresa Pote,15.2
Wafer Cuadrado NIK Relleno con Crema Sabor a Fresa Paquete 6un,COSTA,S/ 4.20,vivanda,FRESA,2024-12-06 11:48:34.910354,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a Fresa Paquete,4.2
Yogurt Frutado DANLAC Fresa Botella 900g,DANLAC,S/ 11.50,vivanda,FRESA,2024-12-06 11:48:34.910354,900.0,g,Yogurt Frutado DANLAC Fresa Botella,11.5
Mermelada GLORIA Fresa Frasco 950g,GLORIA,S/ 14.90,vivanda,FRESA,2024-12-06 11:48:34.910354,950.0,g,Mermelada GLORIA Fresa Frasco,14.9
Mermelada BELL'S Fresa Frasco 1Kg,BELL'S,S/ 14.20,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Mermelada BELL'S Fresa Frasco,14.2
Yogurt GLORIA Slim Sabor a Fresa Vaso 120g,GLORIA,S/ 2.00,vivanda,FRESA,2024-12-06 11:48:34.910354,120.0,g,Yogurt GLORIA Slim Sabor a Fresa Vaso,2.0
Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,UNIVERSAL,S/ 3.99,vivanda,FRESA,2024-12-06 11:48:34.910354,130.0,g,Gelatina UNIVERSAL Sabor a Fresa Bolsa,3.99
Yogurt LAIVE Sbelt Sabor a Fresa y Linaza Galonera 1.7Kg,LAIVE,S/ 11.50,vivanda,FRESA,2024-12-06 11:48:34.910354,1.7,kg,Yogurt LAIVE Sbelt Sabor a Fresa y Linaza Galonera,11.5
Yogurt Bebible GLORIA Sabor a Fresa Botella 180g,GLORIA,S/ 2.10,vivanda,FRESA,2024-12-06 11:48:34.910354,180.0,g,Yogurt Bebible GLORIA Sabor a Fresa Botella,2.1
Yogurt Bebible GLORIA sin Lactosa Fresa Botella 1Kg,GLORIA,S/ 7.30,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Yogurt Bebible GLORIA sin Lactosa Fresa Botella,7.3
Yogurt GLORIA Parcialmente Descremado Sabor a Fresa y Plátano Botella 180g,GLORIA,S/ 2.10,vivanda,FRESA,2024-12-06 11:48:34.910354,180.0,g,Yogurt GLORIA Parcialmente Descremado Sabor a Fresa y Plátano Botella,2.1
Bebida FRUGOS Mango y Fresa Caja 1L,FRUGOS,S/ 4.50,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5
Yogurt Griego Mango con Fresa VAKIMU YOG Pote 1Kg,VAKIMU,S/ 16.80,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Yogurt Griego Mango con Fresa VAKIMU YOG Pote,16.8
Mermelada HELIOS Fresa Dulce Diet Frasco 280g,HELIOS,S/ 22.20,vivanda,FRESA,2024-12-06 11:48:34.910354,280.0,g,Mermelada HELIOS Fresa Dulce Diet Frasco,22.2
"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 16.99,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa",16.99
Mermelada de Fresa FANNY Frasco 950g,FANNY,S/ 16.10,vivanda,FRESA,2024-12-06 11:48:34.910354,950.0,g,Mermelada de Fresa FANNY Frasco,16.1
Yogurt Bebible GLORIA Sabor a Fresa Botella 1Kg,GLORIA,S/ 6.70,vivanda,FRESA,2024-12-06 11:48:34.910354,1.0,kg,Yogurt Bebible GLORIA Sabor a Fresa Botella,6.7
