description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chifles CRICKETS Sabor a Leche de Tigre Bolsa 250g,CRICKET S,S/ 11.20,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,250.0,g,Chifles CRICKETS Sabor a Leche de Tigre Bolsa,11.2
Chifles Salados CRICKETS Bolsa 500g,CRICKET S,S/ 21.90,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,500.0,g,Chifles Salados CRICKETS Bolsa,21.9
Chifle Salado CRICKETS Sabor Leche de Tigre Bolsa 150g,CRICKET S,S/ 8.50,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,150.0,g,Chifle Salado CRICKETS Sabor Leche de Tigre Bolsa,8.5
Chifles Salados CRICKETS Bolsa 250g,CRICKET S,S/ 11.20,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,250.0,g,Chifles Salados CRICKETS Bolsa,11.2
Chifles Norteños MILYS Bolsa 160g,GELCE,S/ 7.40,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,160.0,g,Chifles Norteños MILYS Bolsa,7.4
Chifles Dulces BELL'S Bolsa 220g,BELL'S,S/ 7.50,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,220.0,g,Chifles Dulces BELL'S Bolsa,7.5
Chifles KARINTO Salado Bolsa 150g,KARINTO,S/ 9.30,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,150.0,g,Chifles KARINTO Salado Bolsa,9.3
Chifles Dulces ARTICHAY Sabor a Salsa Acevichada Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,210.0,g,Chifles Dulces ARTICHAY Sabor a Salsa Acevichada Bolsa,16.5
Chifles Cancha y Carne Seca EL ARTESANO Artichay Bolsa 250g,EL ARTESANO,S/ 16.00,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,250.0,g,Chifles Cancha y Carne Seca EL ARTESANO Artichay Bolsa,16.0
Chifles Dulces VILLA NATURA Bolsa 150g,VILLA NATURA,S/ 5.00,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,150.0,g,Chifles Dulces VILLA NATURA Bolsa,5.0
Chifles Picantes CRICKETS Bolsa 250g,CRICKET S,S/ 11.20,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,250.0,g,Chifles Picantes CRICKETS Bolsa,11.2
Chifles Dulces ARTICHAY Sabor Cabonossi Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,210.0,g,Chifles Dulces ARTICHAY Sabor Cabonossi Bolsa,16.5
Chifles Picantes CRICKETS Bolsa 500g,CRICKET S,S/ 21.90,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,500.0,g,Chifles Picantes CRICKETS Bolsa,21.9
Piqueo INKA CHIPS Camote yuca chifles Bolsa 125Gr,INKA,S/ 8.00,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,125.0,g,Piqueo INKA CHIPS Camote yuca chifles Bolsa r,8.0
Piqueo VILLA NATURA Chifles salados Bolsa 150Gr,VILLA NATURA,S/ 5.00,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,150.0,g,Piqueo VILLA NATURA Chifles salados Bolsa r,5.0
Piqueo BELL'S Chifles salados Bolsa 220Gr,BELL'S,S/ 7.50,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,220.0,g,Piqueo BELL'S Chifles salados Bolsa r,7.5
Piqueo BELL'S Chifles Salados Táper 100g,BELL'S,S/ 3.90,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,100.0,g,Piqueo BELL'S Chifles Salados Táper,3.9
Piqueo BELL'S Chifles salados Bolsa 125Gr,BELL'S,S/ 4.70,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,125.0,g,Piqueo BELL'S Chifles salados Bolsa r,4.7
Chicle TRIDENT Sin Azúcar sabor Mora Azul Envase 18un,TRIDENT,S/ 3.70,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,18.0,un,Chicle TRIDENT Sin Azúcar sabor Mora Azul Envase,3.7
Chili BADIA en Polvo Frasco 77.9g,BADIA,S/ 9.60,vivanda,CHIFLE (BOCADITOS),2024-12-06 12:17:42.204500,77.9,g,Chili BADIA en Polvo Frasco,9.6
