description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Agua Mineral SAN MATEO sin Gas Bidón 7L,SAN MATEO,S/ 9.00,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,7.0,l,Agua Mineral SAN MATEO sin Gas Bidón,9.0
Agua Mineral SAN MATEO sin Gas Botella 600ml Paquete 6un,SAN MATEO,S/ 10.20,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,600.0,ml,Agua Mineral SAN MATEO sin Gas Botella  Paquete,10.2
Agua Mineral SAN MATEO Con Gas Botella 600ml Paquete 6un,SAN MATEO,S/ 10.20,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,600.0,ml,Agua Mineral SAN MATEO Con Gas Botella  Paquete,10.2
Agua Mineral SAN LUIS Con Gas Botella 2.5L,SAN LUIS,S/ 3.00,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,2.5,l,Agua Mineral SAN LUIS Con Gas Botella,3.0
Agua Mineral SAN LUIS Con Gas Botella 625ml Paquete 6un,SAN LUIS,S/ 8.20,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,625.0,ml,Agua Mineral SAN LUIS Con Gas Botella  Paquete,8.2
Agua Mineral SOCOSANI con Gas Botella 1L,SOCOSANI,S/ 4.40,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,1.0,l,Agua Mineral SOCOSANI con Gas Botella,4.4
Agua Mineral SAN PELLEGRINO Con Gas Botella 750ml,SAN PELLEGRINO,S/ 11.90,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,750.0,ml,Agua Mineral SAN PELLEGRINO Con Gas Botella,11.9
Agua Mineral SAN LUIS sin Gas Botella 2.5L,SAN LUIS,S/ 3.00,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,2.5,l,Agua Mineral SAN LUIS sin Gas Botella,3.0
Agua Mineral SAN LUIS sin Gas Botella 2.5L Paquete 6un,SAN LUIS,S/ 14.90,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,2.5,l,Agua Mineral SAN LUIS sin Gas Botella  Paquete,14.9
Agua Mineral con Gas SOCOSANI Botella 355ml,SOCOSANI,S/ 3.60,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,355.0,ml,Agua Mineral con Gas SOCOSANI Botella,3.6
Agua Mineral EVIAN sin Gas Botella de Vidrio 330ml,EVIAN,S/ 8.50,vivanda,AGUA MINERAL SIN GAS,2024-12-06 12:21:12.479453,330.0,ml,Agua Mineral EVIAN sin Gas Botella de Vidrio,8.5
