description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mango Picado SOLEI Bandeja 300g,SOLEI,S/ 9.90,vivanda,MANGO,2024-12-06 11:49:01.276663,300.0,g,Mango Picado SOLEI Bandeja,9.9
Mango en Trozos Congelado FEST Paquete 500g,FEST,S/ 8.70,vivanda,MANGO,2024-12-06 11:49:01.276663,500.0,g,Mango en Trozos Congelado FEST Paquete,8.7
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,GLORIA,S/ 2.20,vivanda,MANGO,2024-12-06 11:49:01.276663,120.0,g,Yogurt Batido GLORIA Griego Sabor Mango Vaso,2.2
Yogurt Vegano VAKIMU Mango Pasión Pote 500g,VAKIMU,S/ 12.40,vivanda,MANGO,2024-12-06 11:49:01.276663,500.0,g,Yogurt Vegano VAKIMU Mango Pasión Pote,12.4
Bebida FRUGOS Mango y Fresa Caja 1L,FRUGOS,S/ 4.50,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5
Yogurt Griego Mango con Fresa VAKIMU YOG Pote 1Kg,VAKIMU,S/ 16.80,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,kg,Yogurt Griego Mango con Fresa VAKIMU YOG Pote,16.8
Bebida FRUGOS Sabor a Mango Caja 970ml,FRUGOS,S/ 3.90,vivanda,MANGO,2024-12-06 11:49:01.276663,970.0,ml,Bebida FRUGOS Sabor a Mango Caja,3.9
Shampoo HERBAL ESSENCES Aloe & Mango Frasco 400ml,HERBAL ESSENCES,S/ 34.40,vivanda,MANGO,2024-12-06 11:49:01.276663,400.0,ml,Shampoo HERBAL ESSENCES Aloe & Mango Frasco,34.4
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,MANGO,2024-12-06 11:49:01.276663,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco,9.0
"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 16.99,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa",16.99
Yogurt Batido GLORIA Griego Sabor Mango Bolsa 800g,GLORIA,S/ 7.70,vivanda,MANGO,2024-12-06 11:49:01.276663,800.0,g,Yogurt Batido GLORIA Griego Sabor Mango Bolsa,7.7
Bebida GLORIA Mango Caja 1L,GLORIA,S/ 4.40,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Bebida GLORIA Mango Caja,4.4
Agua Gasificada LACROIX Mango Lata 355ml,LACROIX,S/ 4.80,vivanda,MANGO,2024-12-06 11:49:01.276663,355.0,ml,Agua Gasificada LACROIX Mango Lata,4.8
Pack Bebida FRUGOS Mango y Fresa Caja 1L + Focaccia de Aceituna Refrigerada LA FLORENCIA 1un,FRUGOS,S/ 12.60,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Pack Bebida FRUGOS Mango y Fresa Caja  + Focaccia de Aceituna Refrigerada LA FLORENCIA,12.6
Pack Bebida FRUGOS Mango Caja 235ml Paquete 6un + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 11.90,vivanda,MANGO,2024-12-06 11:49:01.276663,235.0,ml,Pack Bebida FRUGOS Mango Caja  Paquete  + Galletas Saladas RITZ Bolsa  Paquete,11.9
