description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chocolate NESTLÉ Sublime Clásico Paquete 28g,NESTLÉ,S/ 2.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,28.0,g,Chocolate NESTLÉ Sublime Clásico Paquete,2.0
Chocolate KIT KAT Caja 249g,KIT KAT,S/ 20.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,249.0,g,Chocolate KIT KAT Caja,20.6
Chocolate ORQUÍDEA Dark 72% Cacao Barra 90g,ORQUIDEA,S/ 21.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,90.0,g,Chocolate ORQUÍDEA Dark 72% Cacao Barra,21.5
Chocolate LA IBÉRICA Mini Milky Bolsa 200g,LA IBERICA,S/ 25.30,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,200.0,g,Chocolate LA IBÉRICA Mini Milky Bolsa,25.3
Chocolate Blanco NESTLÉ Sublime Sonrisa Paquete 38g,NESTLÉ,S/ 3.30,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,38.0,g,Chocolate Blanco NESTLÉ Sublime Sonrisa Paquete,3.3
Chocolate Intenso QUMA 91% Cacao Caja 70g,QUMA,S/ 20.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,70.0,g,Chocolate Intenso QUMA 91% Cacao Caja,20.2
Chocolate Amargo LINDT Excellence 70% Cocoa Caja 100g,LINDT,S/ 26.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,100.0,g,Chocolate Amargo LINDT Excellence 70% Cocoa Caja,26.0
Chocolate LA IBÉRICA PASTILLAS DE LECHE De leche en pastillas Caja 300g,LA IBERICA,S/ 38.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,300.0,g,Chocolate LA IBÉRICA PASTILLAS DE LECHE De leche en pastillas Caja,38.0
Chocolate NESTLÉ Sublime sin Azúcar Paquete 6un,NESTLE SUBLIME,S/ 22.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,6.0,un,Chocolate NESTLÉ Sublime sin Azúcar Paquete,22.2
Chocolate NESTLÉ Sublime Doypack 136g,NESTLE SUBLIME,S/ 15.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,136.0,g,Chocolate NESTLÉ Sublime Doypack,15.5
Chocolate TWIX Paquete 50.7g,TWIX,S/ 4.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,50.7,g,Chocolate TWIX Paquete,4.6
Chocolate para Taza SOL DE CUSCO Pasta Pura Tableta 80g,SOL DEL CUSCO,S/ 13.70,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,80.0,g,Chocolate para Taza SOL DE CUSCO Pasta Pura Tableta,13.7
Chocolates LA IBERICA Mini Milky Sin Azúcar Paquete 10un Bolsa 200g,LA IBERICA,S/ 33.80,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,10.0,un,Chocolates LA IBERICA Mini Milky Sin Azúcar Paquete  Bolsa,33.8
Chocolate de Leche en Barra LA IBÉRICA MILKY Envoltura 50g,LA IBERICA,S/ 6.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-06 12:07:20.009277,50.0,g,Chocolate de Leche en Barra LA IBÉRICA MILKY Envoltura,6.9
