description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bisteck EL BUEN CORTE x kg,EL BUEN CORTE,S/ 41.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,1.0,kg,Bisteck EL BUEN CORTE,41.9
Bisteck De Cadera EL BUEN CORTE x kg,EL BUEN CORTE,S/ 55.50,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,1.0,kg,Bisteck De Cadera EL BUEN CORTE,55.5
Bites Frambuesa Doble Chocolate KARINAT Doypack 120g,KARINAT,S/ 13.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,120.0,g,Bites Frambuesa Doble Chocolate KARINAT Doypack,13.9
Bites Fresa Doble Chocolate KARINAT Doypack 120g,KARINAT,S/ 13.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,120.0,g,Bites Fresa Doble Chocolate KARINAT Doypack,13.9
Bites Arándanos Doble Chocolate KARINAT Doypack 120g,KARINAT,S/ 13.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,120.0,g,Bites Arándanos Doble Chocolate KARINAT Doypack,13.9
Shampoo BIOTEC Spiderman 3 en 1 Frasco 350ml,BIOTEC,S/ 19.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,350.0,ml,Shampoo BIOTEC Spiderman 3 en 1 Frasco,19.9
Jabón Líquido 3D Spider-Man Frasco 400ml,BIOTEC,S/ 29.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,400.0,ml,Jabón Líquido 3D Spider-Man Frasco,29.9
Bites Cereza Doble Chocolate KARINAT Doypack 120g,KARINAT,S/ 13.90,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,120.0,g,Bites Cereza Doble Chocolate KARINAT Doypack,13.9
Bife De Vacio FRIGON x kg,FRIGON,S/ 40.80,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,1.0,kg,Bife De Vacio FRIGON,40.8
Licor CAMPARI Bitter Botella 750ml,CAMPARI,S/ 93.50,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,750.0,ml,Licor CAMPARI Bitter Botella,93.5
Cobertura de Chocolate Bitter NESTLÉ Tableta 500 g,NESTLE,S/ 17.50,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,500.0,g,Cobertura de Chocolate Bitter NESTLÉ Tableta,17.5
Chicken Bites OREGON FOODS Bolsa 300g,OREGON FOODS,S/ 13.50,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,300.0,g,Chicken Bites OREGON FOODS Bolsa,13.5
Bife de Vacío de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 51.30,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,1.0,kg,Bife de Vacío de Res EL BUEN CORTE,51.3
Chocolate Bitter MONTBLANC Tableta 190g,MONTBLANC,S/ 26.20,vivanda,BISTEC DE VACUNO,2024-12-06 11:22:19.040885,190.0,g,Chocolate Bitter MONTBLANC Tableta,26.2
