description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Aceite Vegetal PRIMOR Premium Botella 900ml,PRIMOR,S/ 10.50,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,900.0,ml,Aceite Vegetal PRIMOR Premium Botella,10.5
Filete de Atún en Aceite Vegetal FLORIDA Lata 140g,FLORIDA,S/ 6.20,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,140.0,g,Filete de Atún en Aceite Vegetal FLORIDA Lata,6.2
Filete de Atún PRIMOR en Aceite Vegetal Lata 140g,PRIMOR,S/ 6.00,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,140.0,g,Filete de Atún PRIMOR en Aceite Vegetal Lata,6.0
Lomos de Atún en Aceite Vegetal CAMPOMAR Lata 150g,CAMPOMAR,S/ 5.80,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,150.0,g,Lomos de Atún en Aceite Vegetal CAMPOMAR Lata,5.8
Aceite Vegetal PRIMOR Clásico Botella 900ml,PRIMOR,S/ 9.50,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,900.0,ml,Aceite Vegetal PRIMOR Clásico Botella,9.5
Aceite Vegetal BELL'S Botella 900ml,BELL'S,S/ 5.90,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,900.0,ml,Aceite Vegetal BELL'S Botella,5.9
Filete de Atún en Aceite Vegetal FLORIDA Lata 80g Paquete 3un,FLORIDA,S/ 13.00,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,80.0,g,Filete de Atún en Aceite Vegetal FLORIDA Lata  Paquete,13.0
Aceite Vegetal PRIMOR Clásico Botella 1.8L,PRIMOR,S/ 18.20,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,1.8,l,Aceite Vegetal PRIMOR Clásico Botella,18.2
Filete de Atún CAMPOMAR en Aceite Vegetal Lata 150g,CAMPOMAR,S/ 5.60,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,150.0,g,Filete de Atún CAMPOMAR en Aceite Vegetal Lata,5.6
Piqueo VEGGIE CHIPS MIX Hojuelas de vegetales Bolsa 250Gr,GELCE,S/ 10.50,vivanda,VEGETALES SANCOCHADOS,2024-12-06 12:16:24.531210,250.0,g,Piqueo VEGGIE CHIPS MIX Hojuelas de vegetales Bolsa r,10.5
