description,price,website,search_term,scrape_timestamp
Queso Fresco De Vaca Light Duman x kg,S/ 53.04 x kg,wong,QUESO FRESCO DE VACA,2024-12-07 17:16:11.183825
Queso Fresco de Vaca Sin Gluten Duman x Kg / Paquete 400 g aprox,S/ 45.44 x kg,wong,QUESO FRESCO DE VACA,2024-12-07 17:16:11.183825
